date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-01-22,5.787498950958252,23.77573776245117,18.893478393554688,0.5580978989601135,0.0,0.0,0.0,0.0,49.01481300592423,23775737.76245117,2.579737762610117,0.0,0.25,-0.9999999795980048,8.5,-1.0,12.53,5.18,0.057,0.043,1.52,447.3,18.9,0.007,1278410.0
2021-01-23,7.6193928718566895,31.08108329772949,38.79441452026367,1.2332743406295776,0.0,0.0,0.0,0.0,78.72816503047943,38794414.52026367,4.173460019959344,0.0,0.25,-0.9999999872980656,8.5,-1.0,11.77,4.75,0.047,0.038,1.14,431.9,15.8,0.005,801438.0
2021-01-24,30.748395919799805,124.85045623779295,20.706928253173828,0.6976863145828247,0.0,0.0,0.0,0.0,177.00346672534943,124850456.23779295,13.794752213690016,0.0,0.25,-0.9999999943503932,8.4,-1.0,11.6,4.88,0.086,0.04,1.4,435.4,21.0,0.005,856854.0
2021-01-25,20.19474983215332,81.17593383789062,49.81310272216797,1.7942708730697632,0.0,0.0,0.0,0.0,152.97805726528168,81175933.83789062,8.820184773868984,0.0,0.375,-0.9999999934631147,8.6,-1.0,11.87,4.97,0.08,0.037,1.17,439.1,11.2,0.006,403102.0
2021-01-26,9.99825954437256,39.84657669067383,19.02628326416016,0.7203904986381531,0.0,0.0,0.0,0.0,69.5915099978447,39846576.69067383,4.347354021337297,0.0,0.375,-0.9999999856304314,,,,,,,,,,,
2021-01-27,57.48350143432617,226.84701538085935,176.63563537597656,7.263422012329102,0.0,0.0,0.0,0.0,468.2295742034912,226847015.38085935,24.398177040947807,0.0,0.25,-0.9999999978642956,8.6,-1.0,11.18,5.65,0.217,0.081,2.28,456.9,-1.0,0.003,760113.0
2021-01-28,38.21538925170898,150.77752685546875,166.1650848388672,7.197346687316895,0.0,0.0,0.0,0.0,362.3553476333618,166165084.8388672,17.66308201683892,0.0,0.25,-0.999999997240278,-1.0,-1.0,-1.0,4.92,0.244,0.052,1.92,-1.0,-1.0,-1.0,-1.0
2021-01-29,96.66545104980467,294.6883850097656,241.55506896972656,13.577275276184082,0.0,0.0,0.0,0.0,646.486180305481,294688385.0097656,31.234567748175728,0.0,0.375,-0.9999999984531766,-1.0,-1.0,-1.0,7.66,0.202,0.113,2.52,-1.0,-1.0,-1.0,-1.0
2021-01-30,69.24320983886719,254.0774383544922,234.4877471923828,13.307351112365724,0.0,0.0,0.0,0.0,571.1157464981079,254077438.3544922,26.75223191579183,0.0,0.25,-0.9999999982490416,-1.0,-1.0,-1.0,4.35,0.216,0.097,2.61,-1.0,-1.0,-1.0,-1.0
2021-01-31,16.02467155456543,61.42311477661133,37.97481918334961,1.8668129444122317,0.0,0.0,0.0,0.0,117.2894184589386,61423114.77661133,6.617366870244344,0.0,0.375,-0.9999999914740818,-1.0,-1.0,-1.0,3.74,0.061,0.04,1.36,-1.0,-1.0,-1.0,-1.0
2021-02-01,10.775837898254396,40.98451614379883,21.53451538085937,1.102044939994812,0.0,0.0,0.0,0.0,74.39691436290741,40984516.14379883,4.431385689311558,0.0,0.375,-0.9999999865585826,-1.0,-1.0,-1.0,3.43,0.049,0.036,1.3,-1.0,-1.0,-1.0,-1.0
2021-02-02,55.929325103759766,212.07460021972656,174.58706665039062,9.507247924804688,0.0,0.0,0.0,0.0,452.0982398986816,212074600.21972656,22.507483588324654,0.0,0.25,-0.9999999977880912,-1.0,-1.0,-1.0,3.31,0.097,0.032,1.01,-1.0,-1.0,-1.0,-1.0
2021-02-03,80.8810043334961,274.9231262207031,230.3485565185547,14.186744689941406,0.0,0.0,0.0,0.0,600.3394317626953,274923126.2207031,28.97070905897353,0.0,0.375,-0.9999999983342756,-1.0,-1.0,-1.0,3.67,0.098,0.047,1.42,-1.0,-1.0,-1.0,-1.0
2021-02-04,79.32908630371094,272.6466369628906,228.8743133544922,14.369483947753906,0.0,0.0,0.0,0.0,595.2195205688477,272646636.9628906,28.6974614461263,0.0,0.375,-0.9999999983199476,10.33,8.37,11.231,3.68,0.044,0.0327,1.183,429.125,15.522,0.00473,1948920.0
2021-02-05,13.371451377868652,49.34146881103516,58.59390258789063,3.5525829792022705,0.0,0.0,0.0,0.0,124.8594057559967,58593902.58789063,6.115702178743151,0.0,0.25,-0.999999991990992,10.8,8.374,11.266,3.556,0.0257,0.047,1.358,432.328,34.191,0.00388,2670960.0
2021-02-06,85.10612487792969,281.0358581542969,246.59619140625,18.19145774841309,0.0,0.0,0.0,0.0,630.9296321868896,281035858.1542969,29.204933378431534,0.0,0.375,-0.9999999984150372,10.78,8.353,10.866,4.86,0.0604,0.0326,1.075,336.385,7.194,0.00332,1588840.0
2021-02-07,89.48998260498047,287.4619445800781,210.65977478027344,13.927098274230955,0.0,0.0,0.0,0.0,601.538800239563,287461944.5800781,30.392760700649685,0.0,0.375,-0.9999999983375968,12.1,8.423,11.12,11.949,0.0614,0.0337,1.276,350.988,7.523,0.0033,1482820.0
2021-02-08,36.759544372558594,133.12721252441406,116.87295532226562,7.921244144439697,0.0,0.0,0.0,0.0,294.680956363678,133127212.52441406,13.911774264441595,0.0,0.25,-0.9999999966064994,,,,,,,,,,,
2021-02-09,87.74710083007812,284.28778076171875,250.62892150878903,20.17384147644043,0.0,0.0,0.0,0.0,642.8376445770264,284287780.76171875,29.34599325391981,0.0,0.375,-0.9999999984443972,,,,,,,,,,,
2021-02-10,31.20820617675781,111.29963684082033,78.2718734741211,5.623779773712158,0.0,0.0,0.0,0.0,226.40349626541135,111299636.84082033,11.74176189634535,0.0,0.375,-0.9999999955831071,,,,,,,,,,,
2021-02-11,16.52417755126953,58.40873336791992,63.339317321777344,4.680239200592041,0.0,0.0,0.0,0.0,142.95246744155884,63339317.321777344,6.517675346798367,0.0,0.25,-0.999999993004668,,,,,,,,,,,
2021-02-12,26.62855529785156,93.63194274902344,40.655235290527344,3.081178665161133,0.0,0.0,0.0,0.0,163.99691200256348,93631942.74902344,10.061196009318031,0.0,0.375,-0.9999999939023244,,,,,,,,,,,
2021-02-13,50.246707916259766,175.93873596191406,243.90187072753903,20.54188346862793,0.0,0.0,0.0,0.0,490.6291980743408,243901870.72753903,24.81777636210124,0.0,0.25,-0.9999999979618008,,,,,,,,,,,
2021-02-14,92.90455627441406,286.9480895996094,150.51516723632812,12.155970573425291,0.0,0.0,0.0,0.0,542.5237836837769,286948089.5996094,30.532457669576008,0.0,0.375,-0.9999999981567628,,,,,,,,,,,
2021-02-15,8.063441276550293,27.736417770385746,63.60375213623047,5.241456508636475,0.0,0.0,0.0,0.0,104.64506769180298,63603752.13623047,6.484699514177111,0.0,0.25,-0.999999990443888,,,,,,,,,,,
2021-02-16,72.8449935913086,246.80772399902344,247.14633178710935,22.069944381713867,0.0,0.0,0.0,0.0,588.8689937591553,247146331.78710935,25.008487489488388,0.0,0.25,-0.9999999983018294,,,,,,,,,,,
2021-02-17,36.63606643676758,124.87881469726562,173.45138549804688,15.08457374572754,0.0,0.0,0.0,0.0,350.0508403778076,173451385.49804688,17.59631241692437,0.0,0.25,-0.999999997143272,,,,,,,,,,,
2021-02-18,99.61354064941406,300.8343505859375,267.2695617675781,27.29735374450684,0.0,0.0,0.0,0.0,695.0148067474365,300834350.5859375,30.39299964904785,0.0,0.375,-0.9999999985611816,,,,,,,,,,,
2021-02-19,131.68885803222656,337.1479187011719,290.885009765625,36.74189376831055,0.0,0.0,0.0,0.0,796.463680267334,337147918.7011719,33.37844721476237,0.0,0.375,-0.99999999874445,,,,,,,,,,,
2021-02-20,109.91725158691406,315.0040283203125,284.9582214355469,33.87215805053711,0.0,0.0,0.0,0.0,743.7516593933105,315004028.3203125,31.236874474419487,0.0,0.375,-0.9999999986554652,,,,,,,,,,,
2021-02-21,135.26544189453125,341.380859375,295.4419860839844,39.17421722412109,0.0,0.0,0.0,0.0,811.2625045776367,341380859.375,33.5785157945421,0.0,0.375,-0.9999999987673532,,,,,,,,,,,
2021-02-22,86.28292846679688,276.4625549316406,111.78578186035156,10.8560152053833,0.0,0.0,0.0,0.0,485.3872804641724,276462554.9316406,29.511837747361923,0.0,0.375,-0.9999999979397894,,,,,,,,,,,
2021-02-23,98.55889129638672,299.622802734375,248.82614135742188,25.11219787597656,0.0,0.0,0.0,0.0,672.1200332641602,299622802.734375,30.501178317599827,0.0,0.375,-0.9999999985121704,,,,,,,,,,,
2021-02-24,107.9757308959961,314.8319396972656,285.2611999511719,33.85813522338867,0.0,0.0,0.0,0.0,741.9270057678223,314831939.6972656,31.21931160820855,0.0,0.375,-0.9999999986521584,,,,,,,,,,,
2021-02-25,9.886207580566406,32.01569747924805,26.250030517578125,2.6993067264556885,0.0,0.0,0.0,0.0,70.85124230384827,32015697.479248047,3.257376750310262,0.0,0.375,-0.9999999858859216,,,,,,,,,,,
2021-02-26,9.875006675720217,31.818574905395508,32.29090881347656,3.384235382080078,0.0,0.0,0.0,0.0,77.36872577667236,32290908.81347656,3.211852603488498,0.0,0.375,-0.999999987074881,,,,,,,,,,,
2021-02-27,30.501035690307617,97.88523864746094,64.13023376464844,6.850564479827881,0.0,0.0,0.0,0.0,199.36707258224487,97885238.64746094,10.114963796403671,0.0,0.375,-0.9999999949841266,,,,,,,,,,,
2021-02-28,26.213455200195312,83.29310607910156,94.0184555053711,10.243521690368652,0.0,0.0,0.0,0.0,213.76853847503665,94018455.5053711,9.308325979444716,0.0,0.25,-0.9999999953220432,,,,,,,,,,,
2021-03-01,27.222620010375977,85.80264282226562,27.204181671142575,3.006877422332764,0.0,0.0,0.0,0.0,143.23632192611694,85802642.82226562,9.19952948888143,0.0,0.375,-0.9999999930185308,,,,,,,,,,,
2021-03-02,151.03773498535156,361.4269409179688,295.2672119140625,38.83159637451172,0.0,0.0,0.0,0.0,846.5634841918945,361426940.9179688,35.843927171495224,0.0,0.375,-0.9999999988187536,,,,,,,,,,,
2021-03-03,36.74962615966797,103.296630859375,69.80097198486328,7.988862037658691,0.0,0.0,0.0,0.0,217.8360910415649,103296630.859375,10.589752091301811,0.0,0.375,-0.9999999954093926,,,,,,,,,,,
2021-03-04,122.65839385986328,333.5657043457031,284.50164794921875,35.39638900756836,0.0,0.0,0.0,0.0,776.1221351623535,333565704.3457031,33.12992392645942,0.0,0.375,-0.999999998711543,,,,,,,,,,,
2021-03-05,12.298943519592283,37.54962539672852,60.53988265991211,7.161647796630859,0.0,0.0,0.0,0.0,117.55009937286376,60539882.65991211,5.930914984809028,0.0,0.25,-0.999999991492989,,,,,,,,,,,
2021-03-06,17.287981033325195,52.415321350097656,32.972469329833984,3.9667370319366455,0.0,0.0,0.0,0.0,106.64250874519348,52415321.350097656,5.383176035351223,0.0,0.375,-0.9999999906228764,12.85,8.099,10.715,3.318,0.0357,0.0393,0.943,433.455,16.969,0.00372,1246980.0
2021-03-07,12.44627857208252,37.446739196777344,42.187618255615234,5.152856826782227,0.0,0.0,0.0,0.0,97.23349285125732,42187618.255615234,4.114973492092556,0.0,0.375,-0.999999989715478,12.2,8.057,10.726,4.531,0.0539,0.0984,0.497,506.788,65.958,0.00384,2273840.0
2021-03-08,82.56181335449219,247.2231903076172,74.5631332397461,9.240445137023926,0.0,0.0,0.0,0.0,413.5885820388794,247223190.3076172,26.44252724117703,0.0,0.375,-0.9999999975821384,11.53,8.109,10.927,3.72,0.0391,0.0542,0.289,427.268,37.874,0.00382,1815770.0
2021-03-09,26.467832565307617,78.49525451660156,29.93968963623047,3.767029047012329,0.0,0.0,0.0,0.0,138.66980576515198,78495254.51660156,8.303136163287693,0.0,0.375,-0.9999999927886248,11.72,8.117,10.944,3.489,0.0452,0.0526,0.695,446.608,32.934,0.00327,1696880.0
2021-03-10,135.959716796875,350.0978088378906,237.9348602294922,30.34257698059082,0.0,0.0,0.0,0.0,754.3349628448486,350097808.8378906,35.52835909525553,0.0,0.375,-0.999999998674329,11.86,8.174,10.883,3.072,0.0483,0.0427,1.547,483.46,12.949,0.00293,1638990.0
2021-03-11,12.27342128753662,35.82477569580078,29.522539138793945,3.867929220199585,0.0,0.0,0.0,0.0,81.48866534233093,35824775.69580078,3.550760719511244,0.0,0.375,-0.9999999877283549,13.07,8.149,10.897,3.009,0.041,0.0653,1.122,500.005,31.958,0.00235,1555320.0
2021-03-12,44.86281967163086,130.4333953857422,144.41502380371094,19.299072265625,0.0,0.0,0.0,0.0,339.010311126709,144415023.80371094,13.90177239312066,0.0,0.375,-0.9999999970502372,12.63,8.107,10.733,3.328,0.053,0.067,1.08,495.494,35.796,0.00303,1808010.0
2021-03-13,137.30862426757812,350.5389099121094,231.70399475097656,31.635202407836918,0.0,0.0,0.0,0.0,751.186731338501,350538909.9121094,35.433745278252495,0.0,0.375,-0.9999999986687732,13.18,8.168,10.607,3.252,0.0498,0.0523,1.283,482.052,19.283,0.0033,1022580.0
2021-03-14,132.22169494628906,343.9150085449219,318.9317932128906,52.91011428833008,0.0,0.0,0.0,0.0,847.9786109924316,343915008.5449219,32.33387713962131,0.0,0.375,-0.999999998820725,13.77,8.11,10.732,3.18,0.0486,0.0515,1.455,486.537,19.297,0.00267,557613.0
2021-03-15,129.73504638671875,342.2463684082031,34.31821823120117,4.947078227996826,0.0,0.0,0.0,0.0,511.2467112541199,342246368.4082031,37.47769890891181,0.0,0.25,-0.9999999980439972,14.63,8.225,10.848,3.456,0.025,0.0577,1.096,494.934,40.923,0.00427,1344780.0
2021-03-16,36.43636703491211,102.91419219970705,71.00382232666016,10.445807456970217,0.0,0.0,0.0,0.0,220.8001890182495,102914192.19970705,10.2742649714152,0.0,0.375,-0.9999999954710184,15.35,8.352,10.661,2.826,0.025,0.0335,1.047,444.004,12.722,0.00905,2019560.0
2021-03-17,22.19066429138184,62.236610412597656,82.1629867553711,12.338619232177734,0.0,0.0,0.0,0.0,178.92888069152832,82162986.7553711,7.758263058132595,0.0,0.25,-0.9999999944111874,15.3,8.231,10.079,3.34,0.025,0.0467,0.545,429.176,32.296,0.00612,1581980.0
2021-03-18,73.74504089355469,206.10006713867188,150.18421936035156,22.953292846679688,0.0,0.0,0.0,0.0,452.9826202392578,206100067.13867188,20.34964158799913,0.0,0.375,-0.9999999977924098,14.49,8.231,10.372,3.142,0.025,0.0372,1.456,482.49,14.578,0.00683,954655.0
2021-03-19,21.856250762939453,58.16417694091797,66.2147445678711,10.341081619262695,0.0,0.0,0.0,0.0,156.5762538909912,66214744.56787109,6.2081847720676,0.0,0.375,-0.9999999936133356,14.53,8.235,9.964,3.102,0.025,0.0333,1.202,482.969,21.641,0.01205,1167320.0
2021-03-20,19.079702377319336,52.57158660888672,31.67217063903809,5.045140743255615,0.0,0.0,0.0,0.0,108.36860036849976,52571586.60888672,5.280716207292345,0.0,0.375,-0.9999999907722348,14.52,8.179,9.623,3.153,0.025,0.0339,1.422,465.274,14.208,0.01594,1936450.0
2021-03-21,51.67755889892578,142.0640869140625,215.4981689453125,34.67655563354492,0.0,0.0,0.0,0.0,443.9163703918457,215498168.9453125,20.09129036797417,0.0,0.25,-0.9999999977473236,14.03,8.163,9.651,4.071,0.025,0.0599,0.788,463.999,47.986,0.01322,1873080.0
2021-03-22,151.0138702392578,364.266357421875,333.969482421875,65.00485229492188,0.0,0.0,0.0,0.0,914.2545623779296,364266357.421875,33.25127834743924,0.0,0.375,-0.9999999989062128,13.89,8.184,9.795,4.162,0.025,0.0705,0.679,470.681,61.448,0.01159,2553220.0
2021-03-23,168.947265625,384.5732421875,305.2311706542969,53.59599685668945,0.0,0.0,0.0,0.0,912.3476753234864,384573242.1875,36.77524948120117,0.0,0.375,-0.9999999989039268,14.28,8.224,10.068,3.268,0.025,0.0509,1.004,474.49,33.405,0.01224,1156560.0
2021-03-24,151.8848876953125,366.2752380371094,317.25811767578125,58.02524566650391,0.0,0.0,0.0,0.0,893.443489074707,366275238.0371094,34.2499991522895,0.0,0.375,-0.999999998880735,15.8,8.102,9.343,12.789,0.0391,0.0406,0.479,,20.15,0.01447,1681350.0
2021-03-25,174.39710998535156,390.0790710449219,313.8258972167969,57.75711441040039,0.0,0.0,0.0,0.0,936.0591926574708,390079071.0449219,36.92466184828017,0.0,0.375,-0.9999999989316914,16.17,8.379,10.469,10.709,0.025,0.0413,1.219,,15.196,0.02017,1773460.0
2021-03-26,172.79833984375,390.1634521484375,356.1228332519531,80.68539428710938,0.0,0.0,0.0,0.0,999.77001953125,390163452.1484375,34.386450873480904,0.0,0.375,-0.99999999899977,16.6,8.28,10.137,12.4,0.025,0.053,1.124,,24.747,0.0148,1685330.0
2021-03-27,51.404541015625,136.79196166992188,40.29288864135742,7.191940784454346,0.0,0.0,0.0,0.0,235.68133211135864,136791961.66992188,14.400002320607504,0.0,0.375,-0.9999999957569826,17.68,8.195,9.225,19.735,0.025,0.0979,,,63.36,0.01449,2624120.0
2021-03-28,158.50526428222656,373.5283508300781,326.6992492675781,64.26728057861328,0.0,0.0,0.0,0.0,923.000144958496,373528350.8300781,34.36234113905165,0.0,0.375,-0.9999999989165764,17.8,8.231,8.871,3.313,0.025,0.0426,1.441,454.369,31.93,0.01084,1826690.0
2021-03-29,157.9517059326172,375.9797058105469,335.1338806152344,67.53162384033203,0.0,0.0,0.0,0.0,936.5969161987304,375979705.8105469,34.27200910780165,0.0,0.375,-0.9999999989323048,,,,,,,,,,,
2021-03-30,98.16439819335938,257.4684143066406,242.6161346435547,44.955787658691406,0.0,0.0,0.0,0.0,643.2047348022461,257468414.30664065,23.61251407199436,0.0,0.375,-0.9999999984452852,19.9,8.289,8.963,3.162,0.025,0.0458,1.619,461.045,31.492,0.01319,2325740.0
2021-03-31,46.5052604675293,121.47019958496094,133.51470947265625,25.11488151550293,0.0,0.0,0.0,0.0,326.6050510406494,133514709.47265624,12.044425328572592,0.0,0.375,-0.999999996938198,19.17,8.281,8.668,3.6,0.025,0.0632,2.136,510.07,44.416,0.01101,2707680.0
2021-04-01,23.969980239868164,62.27642059326172,42.01613235473633,8.032075881958008,0.0,0.0,0.0,0.0,136.29460906982422,62276420.59326172,6.027149412367079,0.0,0.375,-0.9999999926629528,18.4,8.205,8.485,3.664,0.025,0.0785,2.131,506.48,62.895,0.01004,3234640.0
2021-04-02,135.18710327148438,340.5371398925781,118.0169677734375,22.80120086669922,0.0,0.0,0.0,0.0,616.5424118041992,340537139.8925781,35.303993225097656,0.0,0.375,-0.9999999983780516,18.3,8.21,8.488,3.186,0.0262,0.0413,1.86,499.245,15.761,0.00601,1734740.0
2021-04-03,39.013282775878906,100.61294555664062,74.32457733154297,14.560868263244627,0.0,0.0,0.0,0.0,228.51167392730716,100612945.55664062,9.561341921488443,0.0,0.375,-0.999999995623856,18.75,8.125,9.304,11.649,0.025,0.0418,2.058,487.602,16.513,0.0052,1561050.0
2021-04-04,192.44549560546875,410.6721496582031,342.0199279785156,75.74315643310547,0.0,0.0,0.0,0.0,1020.880729675293,410672149.6582031,37.214332580566406,0.0,0.375,-0.9999999990204536,17.8,8.098,9.327,3.147,0.025,0.0936,2.085,481.276,72.804,0.00871,3216200.0
2021-04-05,172.3666229248047,389.7920837402344,337.055419921875,73.50431060791016,0.0,0.0,0.0,0.0,972.7184371948242,389792083.7402344,35.14308590359158,0.0,0.375,-0.9999999989719532,17.38,8.12,9.523,2.94,0.0296,0.0777,1.844,456.663,53.115,0.00811,2601820.0
2021-04-06,107.68184661865234,273.8620300292969,288.7810363769531,59.61214828491211,0.0,0.0,0.0,0.0,729.9370613098145,288781036.3769531,25.46320978800456,0.0,0.375,-0.9999999986300188,17.61,8.148,9.614,2.382,0.0434,0.0451,1.856,498.982,24.768,0.00731,1315500.0
2021-04-07,89.79573822021484,227.73287963867188,48.98237609863281,10.05795192718506,0.0,0.0,0.0,0.0,376.5689458847046,227732879.63867188,24.18610307905409,0.0,0.375,-0.9999999973444438,18.14,8.209,9.927,2.428,0.025,0.0448,2.022,511.66,21.117,0.0101,1921200.0
2021-04-08,172.71212768554688,387.9762878417969,303.6729736328125,63.87969207763672,0.0,0.0,0.0,0.0,928.241081237793,387976287.8417969,36.01073286268446,0.0,0.375,-0.9999999989226936,17.44,8.225,9.903,2.922,0.025,0.0422,2.156,519.015,17.249,0.01049,2035420.0
2021-04-09,186.9974365234375,402.1155395507813,367.28814697265625,94.52679443359376,0.0,0.0,0.0,0.0,1050.9279174804688,402115539.5507813,34.17652723524306,0.0,0.375,-0.9999999990484598,17.96,8.273,10.054,2.545,0.025,0.0404,2.044,512.279,17.533,0.00914,2453000.0
2021-04-10,161.51292419433594,375.2927856445313,305.2106018066406,65.88014221191406,0.0,0.0,0.0,0.0,907.896453857422,375292785.6445313,34.37918260362413,0.0,0.375,-0.9999999988985528,18.13,8.386,10.298,2.711,0.025,0.0394,1.788,490.921,15.556,0.01125,2037280.0
2021-04-11,23.0847225189209,57.27706909179688,42.43132781982422,9.08751392364502,0.0,0.0,0.0,0.0,131.880633354187,57277069.09179688,5.354395018683539,0.0,0.375,-0.9999999924173856,,,,,,,,,,,
