date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7
2021-03-15,0.02087475173175335,0.029050573706626892,5.513784408569336,0.01339401863515377,0.023364076390862465,0.011277678422629833,7353.0,7793.0,6895.0,7189.0,7587.0,6356.0,4148.0
2021-03-16,0.01259798463433981,0.02949950285255909,-0.9126332998275757,0.019564075395464897,0.025903869420289993,0.005909028463065624,7320.0,7765.0,7054.0,7234.0,7467.0,6702.0,4581.0
2021-03-17,0.00803163181990385,-0.006308568641543388,0.09173494577407837,0.13876605033874512,0.04140862822532654,0.003481341293081641,8215.0,8112.0,8028.0,8158.0,6135.0,2294.0,1202.0
2021-03-18,0.011963816359639168,0.026607081294059753,-1.1395759582519531,0.015713216736912727,0.022662146016955376,0.010203353129327297,7079.0,7466.0,6772.0,6936.0,7235.0,6344.0,4053.0
2021-03-19,-0.03739754110574722,0.004201400559395552,-0.018696581944823265,0.06469631940126419,0.025151100009679794,-0.003337338101118803,7466.0,7529.0,8100.0,7516.0,6614.0,5564.0,3787.0
2021-03-20,0.0,0.00976730789989233,-0.0997798964381218,0.03924902155995369,0.02017621323466301,-0.0009419607231393456,6894.0,7030.0,6907.0,6907.0,6499.0,4724.0,2915.0
2021-03-21,-0.019025521352887154,0.02748020552098751,-0.16997003555297852,0.04589417949318886,0.03402790427207947,-0.006187529768794775,5220.0,5515.0,5490.0,5285.0,5031.0,2745.0,1491.0
2021-03-22,-0.01585460112740596,0.02452259014050166,-0.15745083739360174,0.04959548947711786,0.03335290402173996,-0.00557721274284025,5469.0,5736.833333333333,5699.666666666667,5528.833333333333,5188.0,3034.5,1686.8333333333333
2021-03-23,-0.01268368090192477,0.021564974760015804,-0.14493163923422495,0.05329679946104685,0.03267790377140045,-0.004966895716885726,5718.0,5958.666666666667,5909.333333333333,5772.666666666667,5345.0,3324.0,1882.6666666666667
2021-03-24,-0.009512760676443577,0.018607359379529953,-0.13241244107484818,0.05699810944497585,0.032002903521060944,-0.004356578690931201,5967.0,6180.5,6119.0,6016.5,5502.0,3613.5,2078.5
2021-03-25,-0.006341840450962385,0.015649743999044098,-0.1198932429154714,0.060699419428904854,0.031327903270721436,-0.0037462616649766764,6216.0,6402.333333333333,6328.666666666667,6260.333333333333,5659.0,3903.0,2274.3333333333335
