date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2024-02-13,20240213,新吴,晴-阴,19,7,46,1,南风,1级,优,9.461,8.69,10.043,1.95,0.025,0.028,1.624,408.449,25.895,0.0105,1589620.0
2024-02-14,20240214,新吴,雾-晴,23,6,43,1,南风,1级,优,9.928,8.58,8.619,1.882,0.025,0.022,1.463,403.415,23.431,0.01063,1284700.0
2024-02-15,20240215,新吴,阴-雾,13,4,66,2,北风,2级,良,10.002,8.57,7.847,1.998,0.025,0.02,1.237,401.319,24.539,0.00675,450470.0
2024-02-16,20240216,新吴,晴,11,-1,26,1,无持续风向,1级,优,9.206,8.45,5.904,2.321,0.025,0.025,1.365,408.416,31.248,0.09057,2518370.0
2024-02-17,20240217,新吴,晴,17,4,28,1,东南风,2级,优,9.523,8.47,5.834,2.121,0.025,0.026,1.244,407.994,30.039,0.00904,1121570.0
2024-02-18,20240218,新吴,多云-晴,24,12,28,1,东南风,2级,优,10.697,8.53,5.524,1.957,0.025,0.025,1.317,407.674,27.79,0.01416,1628230.0
2024-02-19,20240219,新吴,雾-多云,18,6,37,1,东北风,1级,优,12.28,8.66,5.244,2.213,0.025,0.028,1.468,405.529,31.48,0.01527,1745550.0
2024-02-20,20240220,新吴,雾-阴,7,5,18,1,东北风,3级,优,11.301,8.64,10.64,2.121,0.025,0.029,1.536,409.22,34.34,0.01603,3392550.0
2024-02-21,20240221,新吴,雨夹雪-雨,6,1,15,1,北风,2级,优,10.286,8.52,10.51,2.012,0.025,0.026,1.438,408.485,29.698,0.01965,4438440.0
2024-02-22,20240222,新吴,雾-阴,1,0,26,1,西北风,2级,优,8.51,8.28,10.8,2.227,0.034,0.026,1.195,405.08,31.676,0.01625,4335690.0
2024-02-23,20240223,新吴,雪-阴,1,-1,39,1,西北风,2级,优,6.676,8.31,11.559,2.165,0.031,0.025,1.145,412.924,24.281,0.01251,3937450.0
2024-02-24,20240224,新吴,阴,0,0,49,1,西北风,2级,优,5.948,8.36,12.156,2.212,0.031,0.023,1.091,411.436,22.315,0.0128,4179370.0
2024-02-25,20240225,新吴,多云,4,-1,67,2,西北风,2级,良,5.03,8.31,12.476,2.387,0.028,0.043,1.002,423.806,25.289,0.01162,4191630.0
2024-02-26,20240226,新吴,霾-晴,9,1,89,2,东北风,2级,良,5.094,8.43,12.997,1.782,0.025,0.025,1.382,405.246,29.919,0.01912,5734600.0
2024-02-27,20240227,新吴,晴,9,2,57,2,东风,1级,良,5.876,8.46,13.128,2.237,0.025,0.025,1.191,410.803,21.31,0.01573,4781140.0
2024-02-28,20240228,新吴,多云-小雨,6,1,48,1,西北风,1级,优,6.922,8.49,13.082,2.22,0.025,0.021,1.101,408.68,18.622,0.01483,4108080.0
2024-02-29,20240229,新吴,小雨-阴,5,4,23,1,西风,2级,优,6.897,8.45,12.746,2.335,0.025,0.024,0.977,421.786,22.534,0.01336,2250740.0
2024-03-01,20240301,新吴,晴,6,0,47,1,东北风,2级,优,6.317,8.38,12.561,2.326,0.025,0.025,1.31,410.97,32.645,0.01733,3361210.0
2024-03-02,20240302,新吴,晴,9,-3,53,2,南风,1级,良,,,,,,,,,,,
2024-03-03,20240303,新吴,雾-晴,15,1,64,2,东南风,1级,良,7.319,8.44,12.702,2.23,0.025,0.02,0.951,427.496,22.978,0.00879,1926460.0
2024-03-04,20240304,新吴,晴-阴,12,7,47,1,东南风,2级,优,8.298,8.42,12.55,2.435,0.025,0.021,0.962,427.638,28.6,0.00866,2308480.0
2024-03-05,20240305,新吴,雨-阴,10,7,31,1,西北风,2级,优,8.758,8.36,12.044,2.234,0.025,0.022,1.074,424.979,31.482,0.00298,1230080.0
2024-03-06,20240306,新吴,晴,10,5,54,2,北风,2级,良,8.827,8.35,11.794,2.226,0.025,0.025,1.347,416.404,38.986,0.00963,2548730.0
2024-03-07,20240307,新吴,雾-晴,13,1,61,2,无持续风向,1级,良,8.743,8.33,10.334,1.969,0.025,0.023,1.375,421.088,34.922,0.00386,1488970.0
2024-03-08,20240308,新吴,雾-晴,12,2,85,2,西北风,2级,良,9.747,8.38,10.299,1.97,0.025,0.024,1.338,419.728,31.92,0.00835,1971140.0
2024-03-09,20240309,新吴,雾-晴,14,2,80,2,东风,2级,良,10.259,8.41,10.254,2.185,0.025,0.023,1.19,421.774,30.47,0.00276,706050.0
2024-03-10,20240310,新吴,雾-晴,16,3,65,2,东南风,2级,良,10.542,8.46,10.308,2.159,0.025,0.025,1.147,421.855,32.585,0.00953,1904040.0
2024-03-11,20240311,新吴,阴-晴,19,8,50,1,西南风,1级,优,11.384,8.45,9.955,2.194,0.025,0.027,1.146,424.148,45.745,0.00925,1822170.0
2024-03-12,20240312,新吴,晴,16,5,83,2,无持续风向,1级,良,12.04,8.56,10.137,2.332,0.025,0.018,1.07,461.667,33.742,0.01144,1779960.0
2024-03-13,20240313,新吴,晴,17,1,49,1,东南风,2级,优,12.218,8.51,10.026,2.394,0.025,0.024,1.124,448.518,35.02,0.00722,1727430.0
2024-03-14,20240314,新吴,阴,15,9,56,2,东风,1级,良,12.627,8.48,9.98,2.333,0.025,0.025,1.193,470.149,36.45,0.00733,1453620.0
2024-03-15,20240315,新吴,多云-晴,20,5,64,2,东风,2级,良,12.418,8.45,9.795,2.45,0.025,0.029,1.284,469.703,45.659,0.00485,1590130.0
2024-03-16,20240316,新吴,阴-晴,23,12,42,1,东南风,2级,优,13.757,8.45,9.622,2.5,0.025,0.028,1.305,470.485,50.671,0.01082,2251510.0
2024-03-17,20240317,新吴,阴-雾,16,7,79,2,东北风,2级,良,14.859,8.48,9.291,2.464,0.025,0.024,1.28,464.819,37.191,0.0044,330710.0
2024-03-18,20240318,新吴,晴-阴,11,5,70,2,东风,2级,良,13.627,8.44,9.343,2.438,0.025,0.026,1.174,458.241,65.162,0.0154,2800580.0
2024-03-19,20240319,新吴,雾-晴,18,5,71,2,西风,1级,良,12.799,8.53,9.887,2.445,0.025,0.021,1.142,466.562,28.145,0.02157,4668420.0
2024-03-20,20240320,新吴,晴,19,3,96,2,无持续风向,2级,良,13.524,8.46,9.629,2.555,0.025,0.028,1.241,463.467,45.377,0.01675,3592680.0
2024-03-21,20240321,新吴,晴-多云,22,6,68,2,东南风,2级,良,14.138,8.55,9.962,2.653,0.025,0.028,1.211,461.172,42.729,0.01723,3035960.0
2024-03-22,20240322,新吴,晴,26,12,61,2,南风,2级,良,14.992,8.66,9.797,2.842,0.025,0.021,1.277,460.211,52.458,0.01882,3270510.0
2024-03-23,20240323,新吴,晴-阴,23,14,79,2,东风,2级,良,16.304,8.52,9.172,2.702,0.025,0.022,1.168,461.159,49.802,0.02548,2804780.0
2024-03-24,20240324,新吴,雾-阴,18,13,74,2,东北风,2级,良,17.162,8.55,10.396,2.785,0.025,0.017,1.005,464.864,28.411,0.02788,3945030.0
2024-03-25,20240325,新吴,阴-雾,15,10,50,1,西北风,2级,优,17.288,8.49,10.032,2.614,0.026,0.012,0.986,466.054,29.892,0.02046,3226820.0
2024-03-26,20240326,新吴,雾-多云,16,8,29,1,西北风,2级,优,15.783,8.34,9.228,2.828,0.025,0.036,1.099,465.248,73.581,0.02568,4525980.0
2024-03-27,20240327,新吴,雾-多云,14,9,51,2,东风,2级,良,15.798,8.38,9.606,2.632,0.025,0.03,1.032,465.028,48.357,0.02744,5592330.0
2024-03-28,20240328,新吴,雾-多云,15,10,43,1,西风,2级,优,15.117,8.31,9.341,2.835,0.029,0.031,1.029,463.196,47.307,0.02413,5947460.0
2024-03-29,20240329,新吴,雾-晴,28,11,48,1,南风,2级,优,14.885,8.23,9.363,2.611,0.025,0.037,1.211,458.107,59.488,0.01826,4731150.0
2024-03-30,20240330,新吴,雾-晴,31,12,62,2,无持续风向,1级,良,15.988,8.19,8.996,2.695,0.025,0.034,1.273,459.218,73.558,0.00624,1201210.0
2024-03-31,20240331,新吴,雾-晴,21,12,74,2,东风,3级,良,17.873,8.39,9.155,2.614,0.025,0.02,1.029,465.174,82.022,0.0139,3050800.0
2024-04-01,20240401,新吴,雾-霾,27,11,78,2,东南风,2级,良,17.168,8.35,9.037,2.667,0.025,0.03,0.916,463.813,101.463,0.00765,2012500.0
2024-04-02,20240402,新吴,阴,21,16,29,1,东南风,2级,优,18.388,8.24,8.391,3.058,0.025,0.041,1.138,466.666,195.295,0.01565,3797750.0
2024-04-03,20240403,新吴,雾-阴,20,11,31,1,西北风,2级,优,18.481,8.24,7.672,2.659,0.025,0.035,1.065,467.562,36.105,0.00306,635600.0
2024-04-04,20240404,新吴,多云-晴,19,10,55,2,东北风,2级,良,17.669,8.14,7.623,2.688,0.033,0.04,1.109,468.82,51.532,0.01037,2275610.0
2024-04-05,20240405,新吴,晴,19,8,49,1,东风,2级,优,17.047,8.09,8.299,2.638,0.052,0.039,1.056,471.179,42.483,0.00828,2019510.0
2024-04-06,20240406,新吴,阴,17,11,47,1,东风,2级,优,17.183,8.19,9.41,2.631,0.025,0.035,1.041,471.73,41.251,0.00784,1882990.0
2024-04-07,20240407,新吴,小雨-雾,14,12,42,1,东风,2级,优,17.111,8.22,9.167,2.476,0.025,0.032,0.948,473.122,38.679,0.00749,2054930.0
2024-04-08,20240408,新吴,雨-多云,15,11,29,1,东风,2级,优,16.221,8.24,9.199,2.631,0.025,0.03,0.912,467.786,40.051,0.01043,2577380.0
2024-04-09,20240409,新吴,雾-晴,24,9,63,2,东风,1级,良,15.662,8.19,9.161,2.716,0.025,0.03,0.912,466.829,37.249,0.00644,1977320.0
2024-04-10,20240410,新吴,多云-晴,23,11,57,2,东南风,2级,良,17.124,8.28,13.379,2.404,0.025,0.026,0.889,472.044,27.201,0.00327,890420.0
2024-04-11,20240411,新吴,阴-多云,24,14,54,2,东风,2级,良,18.129,8.22,8.524,2.603,0.025,0.03,0.964,471.539,39.411,0.00474,1169500.0
2024-04-12,20240412,新吴,阴,18,16,39,1,东风,1级,优,18.805,8.22,8.27,2.457,0.025,0.028,0.877,468.117,25.551,0.00279,371960.0
2024-04-13,20240413,新吴,雾,19,15,31,1,东风,2级,优,18.452,8.07,7.385,2.631,0.05,0.027,0.981,466.076,26.487,0.0023,410890.0
2024-04-14,20240414,新吴,阴,23,16,29,1,东南风,2级,优,18.515,8.07,7.526,2.419,0.072,0.027,1.006,473.699,25.065,0.00181,310640.0
2024-04-15,20240415,新吴,雾-晴,27,18,56,2,无持续风向,1级,良,18.991,8.02,7.331,2.421,0.078,0.03,1.021,472.987,25.234,0.00187,415410.0
2024-04-16,20240416,新吴,雾-阴,25,18,70,2,东风,2级,良,21.294,8.07,7.193,2.412,0.068,0.026,0.97,473.644,18.625,0.00107,591160.0
2024-04-17,20240417,新吴,阴,18,12,30,1,东风,2级,优,21.189,8.19,7.503,2.398,0.062,0.029,1.093,479.126,28.181,0.00254,1002390.0
2024-04-18,20240418,新吴,雾-晴,24,7,76,2,无持续风向,1级,良,19.089,8.2,7.598,2.461,0.078,0.028,1.058,471.585,25.778,0.00321,1595830.0
2024-04-19,20240419,新吴,多云,23,12,80,2,东南风,2级,良,19.972,8.24,7.779,2.416,0.046,0.027,1.017,475.442,26.772,0.00322,1302340.0
2024-04-20,20240420,新吴,阴,22,16,42,1,西风,2级,优,18.896,8.21,7.842,2.823,0.062,0.041,1.326,469.364,66.343,0.00418,2503210.0
2024-04-21,20240421,新吴,阴-多云,20,14,39,1,东北风,2级,优,19.334,8.21,7.768,2.627,0.036,0.034,1.227,470.162,51.109,0.00213,1535470.0
2024-04-22,20240422,新吴,雾-多云,24,15,46,1,东风,2级,优,19.827,8.29,7.902,2.631,0.025,0.03,1.091,475.499,40.763,0.00346,1726430.0
2024-04-23,20240423,新吴,雾-多云,23,15,41,1,东风,2级,优,20.375,8.51,8.531,2.936,0.025,0.035,1.055,470.943,35.123,0.00731,2465830.0
2024-04-24,20240424,新吴,晴-多云,26,11,58,2,无持续风向,1级,良,20.08,8.66,8.944,3.127,0.025,0.03,0.945,471.418,29.121,0.01561,4029720.0
2024-04-25,20240425,新吴,多云-晴,26,15,48,1,东南风,2级,优,18.041,8.68,9.857,3.149,0.025,0.031,0.943,467.584,28.828,0.01192,2457770.0
2024-04-26,20240426,新吴,晴-多云,23,17,42,1,东风,2级,优,18.044,8.58,8.85,2.889,0.025,0.032,0.939,470.558,27.749,0.01228,2541250.0
2024-04-27,20240427,新吴,雾-阴,22,17,39,1,东风,2级,优,19.641,8.65,8.264,2.914,0.025,0.03,0.791,473.663,21.428,0.00621,1093540.0
2024-04-28,20240428,新吴,雨-阴,20,17,39,1,东风,2级,优,19.54,8.6,8.198,3.171,0.025,0.027,0.78,472.487,22.848,0.01068,1875990.0
2024-04-29,20240429,新吴,阴-晴,24,16,33,1,西北风,2级,优,18.864,8.42,7.738,3.771,0.037,0.027,0.816,473.529,24.202,0.00641,1252670.0
2024-04-30,20240430,新吴,阴,16,12,38,1,东北风,2级,优,18.943,8.32,8.108,1.936,0.025,0.03,1.023,473.494,31.755,0.00374,1037010.0
2024-05-01,20240501,新吴,多云-晴,22,10,44,1,西北风,2级,优,16.99,8.3,8.364,2.375,0.025,0.028,1.013,473.908,29.935,0.00384,1782680.0
2024-05-02,20240502,新吴,多云-晴,21,9,36,1,东风,2级,优,17.73,8.43,8.68,2.154,0.025,0.026,0.946,474.641,31.179,0.00339,3932820.0
2024-05-03,20240503,新吴,阴-多云,22,12,39,1,东风,2级,优,17.712,8.48,8.79,2.355,0.025,0.028,0.924,474.809,31.599,0.00478,1776730.0
2024-05-04,20240504,新吴,阴,19,16,38,1,东风,2级,优,19.69,8.49,8.118,2.109,0.025,0.028,0.973,477.909,31.721,0.00873,2604990.0
2024-05-05,20240505,新吴,阴,20,17,30,1,西风,2级,优,19.211,8.4,7.7,2.201,0.025,0.027,1.019,480.226,29.051,0.00429,1742860.0
2024-05-06,20240506,新吴,雾-多云,26,16,45,1,西风,2级,优,19.423,8.31,7.614,1.98,0.025,0.029,1.006,480.278,32.308,0.00463,1926830.0
2024-05-07,20240507,新吴,雾-晴,27,16,82,2,东风,1级,良,21.041,8.29,7.505,2.122,0.025,0.032,0.991,481.769,35.794,0.00265,1304590.0
2024-05-08,20240508,新吴,晴,24,14,48,1,东北风,2级,优,21.764,8.5,7.979,2.357,0.025,0.03,0.859,482.489,29.991,0.00317,1109700.0
2024-05-09,20240509,新吴,晴-多云,25,11,35,1,东南风,1级,优,21.999,8.67,8.089,2.195,0.025,0.03,0.791,483.322,26.42,0.00851,2407400.0
2024-05-10,20240510,新吴,晴,29,15,51,2,东南风,2级,良,21.886,8.62,7.702,2.148,0.025,0.029,0.754,486.374,31.812,0.00806,2899540.0
2024-05-11,20240511,新吴,雨-阴,25,18,47,1,南风,2级,优,23.031,8.55,7.183,2.583,0.025,0.033,0.772,489.702,38.054,0.00579,2512330.0
2024-05-12,20240512,新吴,晴-多云,23,12,68,2,东北风,2级,良,22.853,8.51,7.434,2.355,0.025,0.034,0.722,486.999,34.46,0.00501,3042500.0
2024-05-13,20240513,新吴,晴,27,11,80,2,无持续风向,2级,良,22.503,8.48,7.781,2.195,0.025,0.031,0.663,480.713,35.307,0.00254,1620100.0
2024-05-14,20240514,新吴,晴,28,12,78,2,东南风,2级,良,22.765,8.48,8.275,2.402,0.025,0.037,0.888,478.171,50.321,0.01012,3950950.0
2024-05-15,20240515,新吴,晴,24,11,52,2,东北风,1级,良,23.222,8.75,8.984,2.803,0.025,0.042,0.992,476.612,44.907,0.01445,5933900.0
2024-05-16,20240516,新吴,晴,27,9,37,1,南风,2级,优,22.688,8.53,8.026,2.817,0.025,0.043,1.07,477.287,49.958,0.00713,4242540.0
2024-05-17,20240517,新吴,晴,32,16,65,2,东南风,2级,良,22.652,8.55,8.22,2.67,0.025,0.044,1.132,477.39,50.495,0.01296,5835490.0
2024-05-18,20240518,新吴,晴,32,19,63,2,东南风,2级,良,24.11,8.71,8.975,3.018,0.025,0.04,1.15,477.487,39.624,0.00983,3338300.0
2024-05-19,20240519,新吴,阴-多云,28,19,36,1,东风,2级,优,24.84,8.75,8.447,2.79,0.025,0.045,1.095,481.951,51.461,0.00966,4025150.0
2024-05-20,20240520,新吴,阴,28,20,35,1,东风,2级,优,24.814,8.66,7.899,3.239,0.025,0.04,0.931,485.034,38.554,0.00748,3699830.0
2024-05-21,20240521,新吴,阴,29,21,30,1,东风,2级,优,25.139,8.64,7.95,2.8,0.025,0.034,0.865,486.356,37.213,0.00744,4179950.0
2024-05-22,20240522,新吴,晴-阴,28,19,37,1,东风,2级,优,24.892,8.55,7.526,3.44,0.025,0.037,0.836,490.568,39.091,0.00675,4059740.0
2024-05-23,20240523,新吴,雾-晴,30,19,51,2,东风,2级,良,24.704,8.59,7.843,3.487,0.025,0.034,0.658,493.553,34.201,0.00546,3429310.0
2024-05-24,20240524,新吴,多云-晴,31,20,49,1,东风,2级,优,26.002,8.68,8.167,2.596,0.025,0.036,0.647,493.921,41.104,0.00722,4078390.0
2024-05-25,20240525,新吴,阴-多云,28,21,31,1,东风,2级,优,26.622,8.8,7.997,2.59,0.025,0.035,0.641,495.817,31.486,0.00654,4882110.0
2024-05-26,20240526,新吴,多云,33,23,36,1,无持续风向,2级,优,25.848,8.72,7.563,2.811,0.025,0.036,0.668,495.318,31.163,0.00753,5399830.0
2024-05-27,20240527,新吴,阴,23,19,33,1,东风,2级,优,27.356,8.74,7.904,2.807,0.025,0.037,0.663,492.773,28.101,0.00504,4175330.0
2024-05-28,20240528,新吴,晴-多云,27,15,36,1,东风,2级,优,23.811,8.56,7.256,2.786,0.029,0.042,0.662,490.286,40.775,0.00444,4629650.0
2024-05-29,20240529,新吴,多云-晴,27,14,38,1,东南风,2级,优,24.039,8.59,8.019,2.839,0.025,0.042,0.636,485.157,35.688,0.00584,5616320.0
2024-05-30,20240530,新吴,晴-阴,24,19,34,1,东南风,2级,优,23.971,8.57,7.915,3.252,0.025,0.049,0.718,488.076,48.748,0.00807,6780500.0
2024-05-31,20240531,新吴,雨-阴,23,19,54,2,无持续风向,1级,良,23.384,8.53,7.732,2.63,0.031,0.038,0.643,487.4,29.998,0.00438,4097610.0
2024-06-01,20240601,新吴,阴-多云,27,19,41,1,东风,1级,优,,,,,,,,,,,
2024-06-02,20240602,新吴,多云,28,18,35,1,东南风,2级,优,,,,,,,,,,,
2024-06-03,20240603,新吴,多云-晴,31,18,54,2,无持续风向,2级,良,,,,,,,,,,,
2024-06-04,20240604,新吴,多云,28,19,55,2,东风,2级,良,,,,,,,,,,,
2024-06-05,20240605,新吴,阴,23,18,45,1,东风,2级,优,,,,,,,,,,,
2024-06-06,20240606,新吴,阴-多云,24,18,38,1,东南风,2级,优,,,,,,,,,,,
2024-06-07,20240607,新吴,雾-多云,25,18,31,1,东南风,1级,优,,,,,,,,,,,
2024-06-08,20240608,新吴,多云,30,18,51,2,无持续风向,1级,良,,,,,,,,,,,
2024-06-09,20240609,新吴,阴,30,23,57,2,南风,2级,良,,,,,,,,,,,
2024-06-10,20240610,新吴,阴-多云,28,22,42,1,东南风,2级,优,,,,,,,,,,,
2024-06-11,20240611,新吴,多云-雾,25,22,26,1,东南风,2级,优,,,,,,,,,,,
2024-06-12,20240612,新吴,阴-晴,30,22,40,1,东南风,1级,优,,,,,,,,,,,
2024-06-13,20240613,新吴,雾-多云,33,22,74,2,东风,2级,良,,,,,,,,,,,
2024-06-14,20240614,新吴,雾-多云,33,23,67,2,东风,2级,良,,,,,,,,,,,
2024-06-15,20240615,新吴,雾-晴,34,22,67,2,东风,2级,良,,,,,,,,,,,
2024-06-16,20240616,新吴,雾-多云,32,22,53,2,东风,2级,良,,,,,,,,,,,
2024-06-17,20240617,新吴,阴-多云,31,24,38,1,东风,2级,优,,,,,,,,,,,
2024-06-18,20240618,新吴,晴-多云,31,21,48,1,东南风,2级,优,,,,,,,,,,,
2024-06-19,20240619,新吴,雨-阴,25,22,21,1,南风,2级,优,,,,,,,,,,,
2024-06-20,20240620,新吴,雾-霾,30,24,23,1,无持续风向,1级,优,,,,,,,,,,,
2024-06-21,20240621,新吴,雾,27,24,33,1,南风,1级,优,,,,,,,,,,,
2024-06-22,20240622,新吴,中雨-阴,29,24,26,1,西风,2级,优,,,,,,,,,,,
2024-06-23,20240623,新吴,阴-雾,27,22,26,1,西南风,2级,优,,,,,,,,,,,
2024-06-24,20240624,新吴,阴,31,21,27,1,西风,1级,优,,,,,,,,,,,
2024-06-25,20240625,新吴,雾-阴,25,22,25,1,无持续风向,1级,优,,,,,,,,,,,
2024-06-26,20240626,新吴,雾-阴,23,22,30,1,东风,2级,优,,,,,,,,,,,
2024-06-27,20240627,新吴,阴,25,23,24,1,西风,1级,优,,,,,,,,,,,
2024-06-28,20240628,新吴,阴,26,22,15,1,南风,1级,优,,,,,,,,,,,
2024-06-29,20240629,新吴,阴,29,24,19,1,南风,2级,优,,,,,,,,,,,
2024-06-30,20240630,新吴,大雨-雨,26,24,16,1,西南风,1级,优,,,,,,,,,,,
2024-07-01,20240701,新吴,雾-阴,30,25,23,1,南风,2级,优,,,,,,,,,,,
2024-07-02,20240702,新吴,雨-晴,32,25,30,1,西风,2级,优,,,,,,,,,,,
2024-07-03,20240703,新吴,多云,34,23,26,1,无持续风向,1级,优,,,,,,,,,,,
2024-07-04,20240704,新吴,晴,37,26,34,1,无持续风向,2级,优,,,,,,,,,,,
2024-07-05,20240705,新吴,晴,37,26,32,1,南风,2级,优,,,,,,,,,,,
2024-07-06,20240706,新吴,阴-多云,35,28,36,1,西南风,2级,优,,,,,,,,,,,
2024-07-07,20240707,新吴,晴-阴,38,26,28,1,西南风,1级,优,,,,,,,,,,,
2024-07-08,20240708,新吴,晴-阴,37,30,32,1,西南风,2级,优,,,,,,,,,,,
2024-07-09,20240709,新吴,阴,36,31,32,1,西南风,2级,优,,,,,,,,,,,
2024-07-10,20240710,新吴,雨-阴,32,26,26,1,西风,1级,优,,,,,,,,,,,
2024-07-11,20240711,新吴,中雨-阴,26,23,29,1,东风,1级,优,,,,,,,,,,,
2024-07-12,20240712,新吴,雾-阴,28,23,28,1,无持续风向,1级,优,,,,,,,,,,,
2024-07-13,20240713,新吴,雨-多云,32,25,21,1,西风,2级,优,,,,,,,,,,,
2024-07-14,20240714,新吴,阴,29,25,17,1,西风,1级,优,,,,,,,,,,,
2024-07-15,20240715,新吴,阴-雾,33,25,39,1,无持续风向,1级,优,,,,,,,,,,,
2024-07-16,20240716,新吴,雾-多云,36,27,59,2,南风,2级,良,,,,,,,,,,,
2024-07-17,20240717,新吴,多云-阴,35,29,37,1,南风,2级,优,,,,,,,,,,,
2024-07-18,20240718,新吴,多云,36,29,24,1,西南风,2级,优,,,,,,,,,,,
2024-07-19,20240719,新吴,多云,38,28,30,1,南风,1级,优,,,,,,,,,,,
2024-07-20,20240720,新吴,多云,37,29,37,1,南风,2级,优,,,,,,,,,,,
2024-07-21,20240721,新吴,阴-多云,39,29,41,1,东南风,2级,优,,,,,,,,,,,
2024-07-22,20240722,新吴,多云,39,30,41,1,东南风,2级,优,,,,,,,,,,,
2024-07-23,20240723,新吴,多云,38,30,41,1,东南风,2级,优,,,,,,,,,,,
2024-07-24,20240724,新吴,多云,36,28,23,1,东南风,2级,优,,,,,,,,,,,
2024-07-25,20240725,新吴,多云,35,28,22,1,东风,3级,优,,,,,,,,,,,
2024-07-26,20240726,新吴,雨-阴,31,26,20,1,东风,3级,优,,,,,,,,,,,
2024-07-27,20240727,新吴,阴,34,28,19,1,东南风,3级,优,,,,,,,,,,,
2024-07-28,20240728,新吴,多云,36,29,22,1,东南风,3级,优,,,,,,,,,,,
2024-07-29,20240729,新吴,晴-多云,36,29,25,1,南风,2级,优,,,,,,,,,,,
2024-07-30,20240730,新吴,晴,36,29,28,1,东南风,2级,优,,,,,,,,,,,
2024-07-31,20240731,新吴,多云-阴,38,29,31,1,东南风,2级,优,,,,,,,,,,,
