ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean,density_lower,density_upper,date
-0.0205060839653015,0.0022149684373289,-0.013483784161508,0.0646439641714096,0.023807169671442727,-0.0008755034068599,8559.0,8597.0,8933.0,8574.0,7553.0,6197.0,3624.0,10800000.0,10676038.7157214,10923961.2842786,2022-12-07
0.0192223954945802,0.0043258829973638,-0.1718377023935318,0.0252069924026727,0.011737391504962974,0.0057045756839215,8286.0,8358.0,7883.0,8192.0,7947.0,6798.0,4950.0,11283333.333333334,10692256.19980694,11874410.466859728,2022-12-08
-0.0149888144806027,-0.0077206729911267,0.0480424501001834,0.1081654950976371,0.031059294192934284,-0.0034755854867398,8745.0,8611.0,9074.0,8806.0,6930.0,5572.0,3923.0,10983333.333333334,10403189.51974532,11563477.146921348,2022-12-09
0.0246638283133506,0.0016345210606232,-0.0952018275856971,0.0189557690173387,0.007796119021966554,0.0034829466603696,7635.0,7660.0,7217.0,7582.0,7375.0,7131.0,5610.0,11050000.0,10769370.707159784,11330629.292840216,2022-12-10
-0.0333630703389644,-0.2227051854133606,0.3720314502716064,0.2985903322696686,-0.09154146147915809,-0.0623529404401779,2391.0,1520.0,2896.0,2709.0,821.0,777.0,420.0,11633333.333333334,11453221.762972688,11813444.90369398,2022-12-12
0.1832098811864853,-0.2762803137302398,-58.57143020629883,0.3049817681312561,-0.13822306972378579,-0.117016315460205,947.0,537.0,827.0,1198.0,286.0,290.0,157.0,11650000.0,11272138.296903923,12027861.703096077,2022-12-14
0.0485968515276908,-0.0598081946372985,-10.586420059204102,0.1115233972668647,-0.004625600616043517,-0.004096345975995,3039.0,2696.0,2780.0,3064.0,2155.0,1538.0,741.0,13300000.0,12688513.50519138,13911486.49480862,2022-12-17
0.0666666701436042,-0.2901080548763275,3.5575942993164062,0.3068094849586487,-0.15055701179554393,-0.0226700250059366,1552.0,854.0,1421.0,1624.0,453.0,433.0,291.0,12233333.333333334,11801935.398964409,12664731.26770226,2022-12-21
0.155655100941658,-0.1822916716337204,-0.5693702101707458,0.2404063194990158,-0.0680706544975686,0.013069812208414,1589.0,1099.0,1131.0,1548.0,673.0,613.0,503.0,14216666.666666666,13180252.63528517,15253080.69804816,2022-12-22
-0.0200143996626138,-0.0544318370521068,0.1858297735452652,0.0665924698114395,-0.014200980540464214,-0.0298078376799821,3206.0,2875.0,3542.0,3403.0,2516.0,2660.0,2392.0,12250000.0,11675772.402845932,12824227.597154068,2022-12-28
0.0178714320063591,-0.203664556145668,0.5950174927711487,0.2527716159820556,-0.08357606380006188,-0.055309735238552,1708.0,1130.0,1841.0,1908.0,674.0,495.0,342.0,12516666.666666666,12317963.090676924,12715370.242656408,2023-01-07
0.0502174757421016,-0.2829525470733642,0.6618251800537109,0.3007438778877258,-0.1449513408418756,-0.0961617827415466,1095.0,612.0,1201.0,1328.0,329.0,199.0,132.0,12750000.0,12303768.07226137,13196231.92773863,2023-01-09
0.0561751350760459,0.0075998078100383,0.1033490300178527,0.0080846967175602,0.007774151008537448,0.0042834891937673,5158.0,5237.0,4570.0,5114.0,5153.0,5450.0,4811.0,13050000.0,12534528.69462339,13565471.30537661,2023-01-10
-0.0197428837418556,-0.1749095320701599,0.4027218520641327,0.1672354936599731,-0.077671993164919,-0.0457996577024459,1948.0,1368.0,2221.0,2135.0,976.0,864.0,493.0,12800000.0,12464311.255277552,13135688.744722448,2023-01-12
0.017462009564042,-0.0002614379045553,0.0058088875375688,0.0631820410490036,0.021665855795803327,0.0012430486967787,7652.0,7648.0,7371.0,7633.0,6739.0,4757.0,3019.0,12300000.0,11439681.299362458,13160318.700637542,2023-01-13
-0.023167248815298,-0.0027355290949344,0.0148086715489625,0.0848062857985496,0.027074478965431067,-0.0038047614507377,9164.0,9114.0,9672.0,9234.0,7689.0,5763.0,4389.0,11733333.333333334,11414603.074685402,12052063.591981266,2023-01-14
0.0170692820101976,-0.0032098044175654,0.0598737224936485,0.031525544822216,0.009010561816516912,-0.0008718395838513,8595.0,8540.0,8321.0,8610.0,8018.0,6695.0,5110.0,13033333.333333334,12477423.82830776,13589242.838358909,2023-01-15
0.1088495552539825,-0.3858632743358612,-10.77669906616211,0.3589743673801422,-0.2350756677169671,-0.0232748053967952,1196.0,530.0,1007.0,1253.0,250.0,210.0,124.0,12050000.0,11707700.71574717,12392299.28425283,2023-01-16
0.1073515862226486,-0.2887411713600158,2.414871454238892,0.3312597274780273,-0.14563048166062917,-0.0743061751127243,1551.0,856.0,1451.0,1800.0,430.0,458.0,173.0,9881229.666666666,8693108.697581325,11069350.635752007,2023-01-17
0.0160303115844726,-0.2793733775615692,0.5330454707145691,0.2837209403514862,-0.14438892738611914,-0.0849673226475715,1470.0,828.0,1688.0,1743.0,462.0,432.0,247.0,10165070.5,9896575.939047497,10433565.060952503,2023-01-19
0.1247892081737518,-0.2463768124580383,1.5533626079559326,0.1659192889928817,-0.13655974593535639,-0.1075134947896003,1075.0,650.0,1038.0,1334.0,465.0,345.0,257.0,10244730.5,9845803.36250741,10643657.63749259,2023-01-20
0.0882134884595871,-0.3262650668621063,6.291821479797363,0.3041044771671295,-0.1844864081068018,-0.0323488041758537,1376.0,699.0,1230.0,1468.0,373.0,333.0,199.0,10195285.166666666,9843990.073831623,10546580.259501709,2023-01-21
0.0229219142347574,-0.0059149721637368,0.2107111513614654,0.0207516141235828,0.003514070603800051,0.0025176543276757,8163.0,8067.0,7758.0,8122.0,7739.0,6829.0,5678.0,10766666.666666666,10420955.162020894,11112378.171312438,2023-01-22
0.0440958850085735,-0.266430526971817,1.1094722747802734,0.3080701828002929,-0.12881528210131254,-0.0459531582891941,1609.0,932.0,1615.0,1764.0,493.0,478.0,289.0,11916666.666666666,11465677.334444962,12367655.99888837,2023-01-26
0.1408262997865677,-0.3142530024051666,-5.828025341033936,0.3475815653800964,-0.1671350103347187,-0.0559210516512393,1148.0,599.0,967.0,1284.0,290.0,264.0,90.0,11933333.333333334,11802666.666666668,12064000.0,2023-01-27
-0.0104014063253998,7.598206866532564e-05,-0.0004412673297338,0.0112946601584553,0.004082158062688484,-0.0131233595311641,6580.0,6581.0,6897.0,6755.0,6434.0,5848.0,4463.0,11266666.666666666,10869259.514687182,11664073.81864615,2023-02-02
0.0495356023311615,-0.0846418961882591,0.8249346613883972,0.1228564754128456,-0.01947196767543043,-0.0372259058058261,2832.0,2390.0,2763.0,3051.0,1867.0,1332.0,705.0,11825000.0,11543516.430319635,12106483.569680365,2023-02-03
0.0490196086466312,-0.166015625,0.5908932685852051,0.1069345399737358,-0.08485443362839826,-0.0762088969349861,1194.0,854.0,1261.0,1391.0,689.0,554.0,324.0,11752500.0,11435358.21515982,12069641.78484018,2023-02-04
-0.0452458225190639,0.0085394391790032,-0.0373961217701435,0.0503985770046711,0.023204895413758374,0.0025585263501852,7837.0,7972.0,8536.0,7797.0,7207.0,6452.0,4388.0,11680000.0,11327200.0,12032800.0,2023-02-05
0.0180765707045793,0.0100900726392865,-0.2669966220855713,0.0836413577198982,0.0353653013704403,0.0015437478432431,10056.0,10261.0,9669.0,10025.0,8677.0,6634.0,4156.0,11633333.333333334,11397770.65000302,11868896.016663648,2023-02-06
-0.0260010808706283,0.0041814595460891,-0.0235074963420629,0.0176701042801141,0.008991465522145685,-7.922047370811924e-05,6311.0,6364.0,6649.0,6312.0,6143.0,6114.0,5174.0,11916666.666666666,11501144.612164408,12332188.721168924,2023-02-07
0.0095074698328971,-0.0071341069415211,0.0787714794278144,0.0854801833629608,0.024298429712527297,-0.0051960991695523,6988.0,6889.0,6928.0,7061.0,5804.0,2616.0,1217.0,11533333.333333334,11346247.138106523,11720419.528560145,2023-02-08
-0.010185339488089,-0.007149341981858,0.0519587621092796,0.1594990342855453,0.04697121483056785,-0.0009568301029503,8875.0,8749.0,9075.0,8892.0,6342.0,2567.0,1474.0,10272955.333333334,9603598.173228595,10942312.49343807,2023-02-09
0.023524697870016,0.0030282638035714,-0.0795521512627601,0.0617357231676578,0.023380436417375604,-0.002916432917118,8889.0,8943.0,8530.0,8941.0,7903.0,6972.0,4734.0,10122963.333333334,9576946.294498362,10668980.372168306,2023-02-10
0.0170005690306425,0.007615627720952,-0.1460460722446441,0.0683384761214256,0.02864397566318544,-0.0019925280939787,8014.0,8137.0,7777.0,8046.0,7096.0,5278.0,3094.0,9519234.333333334,9031594.003819874,10006874.662846794,2023-02-11
