date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,density_mean,density_lower,density_upper,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2022-12-14,64.43818664550781,252.916259765625,198.7265167236328,0.0,0.0,0.0,0.0,0.0,516.0809631347656,252916259.765625,28.101806640625,0.0,0.25,-0.9999999980623197,7766681.0,6936135.223331165,8597226.776668835,7.28,7.909,11.567,3.269,0.025,0.0309,0.703,415.575,53.24,0.00855,7171205.0
2022-12-15,49.86609649658203,229.14720153808597,189.61561584472656,0.0,0.0,0.0,0.0,0.0,468.6289138793945,229147201.53808597,25.46080017089844,0.0,0.25,-0.9999999978661156,8461935.0,7730559.283387809,9193310.71661219,6.72,7.931,11.673,3.358,0.025,0.0336,0.564,412.707,58.34,0.00901,9772522.0
2022-12-16,9.526446342468262,46.628265380859375,66.356201171875,0.0,0.0,0.0,0.0,0.0,122.51091289520264,66356201.171875,7.372911241319445,0.0,0.25,-0.999999991837462,8945138.0,7361486.821473534,10528789.178526469,6.91,7.914,11.639,3.299,0.025,0.0311,0.629,413.564,50.87,0.00958,7493411.0
2022-12-17,39.97028350830078,198.0941467285156,150.95144653320312,0.0,0.0,0.0,0.0,0.0,389.01587677001953,198094146.7285156,22.010460747612846,0.0,0.25,-0.9999999974294108,11833333.333333334,10665345.814374143,13001320.852292525,6.58,7.921,11.788,4.96,0.025,0.0648,0.69,414.908,122.18,0.01183,10800000.0
2022-12-18,50.87615966796875,230.7525177001953,213.08106994628903,0.0,0.0,0.0,0.0,0.0,494.7097473144531,230752517.7001953,25.639168633355037,0.0,0.25,-0.9999999979786128,7900442.0,6898885.42142557,8901998.57857443,4.69,7.966,12.281,5.89,1.0741,0.083,0.972,440.998,147.42,0.01368,9795818.0
2022-12-19,54.408321380615234,237.84881591796875,186.704833984375,0.0,0.0,0.0,0.0,0.0,478.961971282959,237848815.91796875,26.42764621310764,0.0,0.25,-0.9999999979121516,7403505.833333333,6613044.712914118,8193966.953752548,4.08,7.996,12.42,3.004,0.4213,0.0492,0.943,458.304,68.71,0.00958,6779734.0
2022-12-20,45.72685623168945,219.18258666992188,132.63449096679688,0.0,0.0,0.0,0.0,0.0,397.5439338684082,219182586.66992188,24.353620741102432,0.0,0.25,-0.9999999974845548,7074047.833333333,6716713.321407516,7431382.3452591505,4.22,7.989,12.481,2.957,0.1596,0.04,0.882,443.924,58.36,0.01321,6819518.0
2022-12-21,44.97280883789063,215.8367156982422,168.09381103515625,0.0,0.0,0.0,0.0,0.0,428.90333557128906,215836715.6982422,23.981857299804688,0.0,0.25,-0.9999999976684724,6500541.333333333,6113840.002053685,6887242.6646129815,4.73,8.007,12.431,2.891,0.117,0.0307,0.923,444.905,50.56,0.01624,7194515.0
2022-12-22,48.05099105834961,224.63836669921875,192.453857421875,0.0,0.0,0.0,0.0,0.0,465.14321517944336,224638366.69921875,24.959818522135414,0.0,0.25,-0.9999999978501244,8783310.333333334,7203601.73881567,10363018.927851,4.96,8.028,12.381,2.705,0.0289,0.0401,1.061,475.859,41.59,0.01204,8005368.0
2022-12-23,55.64812850952149,239.8193359375,190.22232055664065,0.0,0.0,0.0,0.0,0.0,485.6897850036621,239819335.9375,26.646592881944443,0.0,0.25,-0.9999999979410726,7752893.5,7417254.941606118,8088532.058393882,4.1,7.983,12.437,4.398,0.3528,0.0934,1.149,457.446,117.65,0.01127,8408798.0
2022-12-24,46.55014419555664,220.6535797119141,181.99560546875,0.0,0.0,0.0,0.0,0.0,449.1993293762207,220653579.7119141,24.51706441243489,0.0,0.25,-0.9999999977738168,6769871.333333333,6388828.572170546,7150914.09449612,3.62,7.986,12.578,3.095,1.7999,0.0462,0.83,444.43,64.93,0.01229,6494102.0
2022-12-25,42.82735824584961,210.0028839111328,173.2073516845703,0.0,0.0,0.0,0.0,0.0,426.03759384155273,210002883.9111328,23.333653767903645,0.0,0.25,-0.9999999976527894,7348961.833333333,7064545.55433238,7633378.112334286,3.43,7.911,12.485,3.685,1.5782,0.0669,1.424,476.426,66.35,0.01444,7170442.0
2022-12-26,7.773427963256836,38.01234436035156,43.35541915893555,0.0,0.0,0.0,0.0,0.0,89.14119148254395,43355419.15893555,4.817268795437283,0.0,0.25,-0.9999999887818418,5972319.5,5779778.263043285,6164860.736956715,3.39,7.969,12.75,2.936,0.1473,0.0301,0.886,437.512,59.94,0.00998,5991592.0
2022-12-27,43.00178527832031,210.0661773681641,127.64295959472656,0.0,0.0,0.0,0.0,0.0,380.7109222412109,210066177.3681641,23.34068637424045,0.0,0.25,-0.9999999973733352,6287805.666666667,6124120.644989747,6451490.688343587,3.56,8.002,12.698,2.566,0.0614,0.0259,0.903,442.501,46.73,0.01249,6355022.0
2022-12-28,32.05963897705078,157.34942626953125,96.49601745605467,0.0,0.0,0.0,0.0,0.0,285.9050827026367,157349426.26953125,17.48326958550347,0.0,0.25,-0.9999999965023356,6185725.75,5983057.444249919,6388394.055750081,4.0,7.857,12.15,3.127,0.2248,0.0242,1.751,464.24,40.42,0.01429,6260670.0
2022-12-29,37.73786163330078,185.655029296875,24.698619842529297,0.0,0.0,0.0,0.0,0.0,248.09151077270508,185655029.296875,20.628336588541668,0.0,0.25,-0.9999999959692292,6171943.333333333,5527873.1763069965,6816013.49035967,,,,,,,,,,,
2022-12-30,15.94171905517578,77.20307159423828,183.0438232421875,0.0,0.0,0.0,0.0,0.0,276.1886138916016,183043823.2421875,20.33820258246528,0.0,0.25,-0.999999996379286,6439005.583333333,6048001.566095966,6830009.6005707,3.94,7.904,12.428,2.979,0.1417,0.0188,1.865,468.708,26.35,0.02122,6653293.0
2022-12-31,42.183876037597656,204.32847595214844,172.68125915527344,0.0,0.0,0.0,0.0,0.0,419.19361114501953,204328475.95214844,22.70316399468316,0.0,0.25,-0.9999999976144676,5729586.166666667,5328099.798191686,6131072.535141648,3.94,7.952,12.598,2.458,0.025,0.0265,0.809,432.056,28.98,0.00897,5419145.0
2023-01-01,16.205780029296875,77.8382797241211,23.542972564697266,0.0019102972000837,0.0,0.0,0.0,0.0,117.58894261531532,77838279.7241211,8.648485491880113,0.0,0.375,-0.9999999914957992,5825663.416666667,5667190.640170263,5984136.193163071,4.49,7.976,12.505,2.619,0.025,0.0194,1.031,440.27,26.66,0.01237,5491086.0
2023-01-02,4.287999629974365,20.458559036254883,60.33550262451172,0.0406636372208595,0.0,0.0,0.0,0.0,85.12272492796183,60335502.62451172,6.699426554143429,0.0,0.25,-0.999999988252256,5598520.5,5127278.68,6069762.32,,,,,,,,,,,
2023-01-03,54.81805038452149,237.97445678710935,218.5690460205078,0.5043718218803406,0.0,0.0,0.0,0.0,511.865925014019,237974456.78710935,26.38556499613656,0.0,0.25,-0.9999999980463634,6021186.083333333,5709360.500921469,6333011.665745197,4.57,7.979,12.659,2.476,0.025,0.0082,0.909,441.671,26.09,0.01159,5798272.0
2023-01-04,63.16184997558594,251.2895355224609,192.66909790039065,0.6040946245193481,0.0,0.0,0.0,0.0,507.7245780229569,251289535.5224609,27.853937877549065,0.0,0.25,-0.9999999980304284,5895919.833333333,5570551.669083545,6221287.997583121,5.3,7.972,12.358,2.862,0.025,0.0153,0.955,435.285,22.04,0.01178,5813323.0
2023-01-05,36.72234344482422,174.41622924804688,103.19354248046876,0.4275503754615783,0.0,0.0,0.0,0.0,314.7596655488014,174416229.24804688,19.33207543028725,0.0,0.25,-0.9999999968229728,6125310.833333333,5910138.5218081465,6340483.14485852,5.43,7.971,12.49,2.75,0.0606,0.0206,1.054,444.213,30.42,0.01261,6071578.0
2023-01-06,46.59496688842773,216.2877655029297,191.2177734375,1.1018080711364746,0.0,0.0,0.0,0.0,455.2023138999939,216287765.5029297,23.909550825754803,0.0,0.25,-0.9999999978031746,5678158.833333333,5480163.41213672,5876154.2545299465,6.2,8.038,12.44,2.824,0.0783,0.0075,1.308,456.459,24.24,0.02192,5951084.0
2023-01-07,46.46223831176758,215.17079162597656,170.6353759765625,1.1522836685180664,0.0,0.0,0.0,0.0,433.4206895828247,215170791.62597656,23.779834217495388,0.0,0.25,-0.9999999976927728,5115567.166666667,4797766.132229637,5433368.201103697,6.66,7.947,12.231,2.944,0.0866,0.0253,0.932,444.228,11.62,0.0117,4668726.0
2023-01-08,57.87117385864258,242.5575714111328,223.13059997558597,2.3569564819335938,0.0,0.0,0.0,0.0,525.9163017272949,242557571.4111328,26.68895721435547,0.0,0.25,-0.9999999980985568,5387295.166666667,5050305.667241139,5724284.666092195,6.95,7.958,12.047,2.764,0.0435,0.023,1.222,436.303,16.6,0.01186,4916543.0
2023-01-09,59.39796447753906,245.19065856933597,172.42417907714844,1.6634554862976074,0.0,0.0,0.0,0.0,478.676257610321,245190658.56933597,27.058578120337597,0.0,0.25,-0.9999999979109052,6217271.666666667,5957051.677094755,6477491.656238579,7.53,8.044,11.997,2.791,0.0294,0.0262,1.3,443.198,20.98,0.01916,6141367.0
2023-01-10,44.972267150878906,205.04759216308597,224.91842651367188,3.250929355621338,0.0,0.0,0.0,0.0,478.18921518325806,224918426.51367188,24.629721906450055,0.0,0.25,-0.9999999979087776,7059368.833333333,6870908.684283817,7247828.982382849,7.76,8.007,12.015,3.305,0.025,0.0494,1.267,438.444,51.47,0.01499,7342850.0
2023-01-11,66.9636001586914,256.0341186523437,198.3066864013672,2.6937479972839355,0.0,0.0,0.0,0.0,523.9981532096863,256034118.65234372,28.148930072784424,0.0,0.375,-0.9999999980915965,6480289.166666667,6235979.682796104,6724598.65053723,7.79,7.969,11.672,2.837,0.025,0.0371,1.013,438.77,46.23,0.00906,6089384.0
2023-01-12,43.809024810791016,197.88282775878903,126.3811492919922,1.8310281038284304,0.0,0.0,0.0,0.0,369.9040299654007,197882827.75878903,21.783533294995625,0.0,0.25,-0.999999997296596,6228066.0,5997077.600607682,6459054.399392318,8.2,7.965,11.515,4.081,0.025,0.0401,0.824,429.916,52.39,0.00503,6451336.0
2023-01-13,12.15572452545166,54.2630615234375,18.53610610961914,0.2931607961654663,0.0,0.0,0.0,0.0,85.24805295467377,54263061.5234375,5.99665563636356,0.0,0.375,-0.999999988269527,5756581.666666667,5481286.013152336,6031877.320180998,9.33,8.015,11.413,2.215,0.0319,0.0353,0.96,433.77,36.18,0.0093,5530288.0
2023-01-14,4.892861366271973,21.676698684692383,17.208728790283203,0.3016764223575592,0.0,0.0,0.0,0.0,44.07996526360512,21676698.684692383,2.375002473592758,0.0,0.25,-0.9999999773139572,7422794.520833333,6001197.483440664,8844391.558226002,9.79,8.002,11.252,2.085,0.04,0.0314,0.973,431.124,27.92,0.01111,5190348.0
2023-01-15,17.800107955932617,78.4626693725586,33.98031234741211,0.6604471802711487,0.0,0.0,0.0,0.0,130.90353685617447,78462669.3725586,8.644691354698605,0.0,0.375,-0.9999999923607872,10722006.5625,10136393.978848862,11307619.146151138,,,,4.715,0.025,0.0976,1.194,,,,
2023-01-16,65.30238342285156,253.27137756347656,199.8057556152344,4.516406536102295,0.0,0.0,0.0,0.0,522.8959231376648,253271377.56347656,27.63944122526381,0.0,0.25,-0.9999999980875736,9417049.833333334,8477988.805270558,10356110.86139611,9.72,7.992,9.87,4.517,,0.0898,0.709,429.925,197.27,0.00599,11000000.0
2023-01-17,65.31698608398438,253.63912963867188,199.0583648681641,4.85418701171875,0.0,0.0,0.0,0.0,522.8686676025391,253639129.63867188,27.642771402994796,0.0,0.25,-0.999999998087474,7182290.333333333,6912433.879957892,7452146.786708774,4.69,8.006,12.166,2.864,,0.0456,0.918,424.375,101.6,0.00737,7696626.0
2023-01-18,54.62639999389648,229.9248504638672,185.93312072753903,4.705516338348389,0.0,0.0,0.0,0.0,475.1898875236511,229924850.4638672,25.024370458390976,0.0,0.25,-0.999999997895578,6239614.25,6009139.272540806,6470089.227459194,4.88,7.983,12.199,2.208,1.709,0.0339,0.913,413.178,70.91,0.00722,
2023-01-19,54.865970611572266,229.7135162353516,207.5141143798828,6.056157112121582,0.0,0.0,0.0,0.0,498.1497583389282,229713516.2353516,24.850817680358887,0.0,0.25,-0.9999999979925716,5905069.666666667,5794419.633713193,6015719.699620141,4.71,8.05,12.4,2.221,0.0492,0.0412,0.943,420.679,54.6,0.00832,5991909.0
2023-01-20,55.71200942993164,231.15707397460935,182.64404296875,5.345093250274658,0.0,0.0,0.0,0.0,474.8582196235657,231157073.97460935,25.09022008048164,0.0,0.25,-0.9999999978941084,5572990.833333333,5356338.713656679,5789642.953009987,5.0,8.08,12.378,2.213,0.0465,0.0346,0.924,416.077,47.66,0.01446,5427686.0
2023-01-21,69.54969024658203,259.9999694824219,203.56231689453125,6.671582221984863,0.0,0.0,0.0,0.0,539.78355884552,259999969.48242188,28.147598584493,0.0,0.375,-0.9999999981474056,7968114.0,7425904.714693388,8510323.285306612,5.16,8.041,12.476,2.182,0.0708,0.0475,0.895,416.285,77.0,,7089538.0
2023-01-22,28.02777862548828,117.05911254882812,18.84071159362793,0.6123453378677368,0.0,0.0,0.0,0.0,164.53994810581207,117059112.54882812,12.93852969010671,0.0,0.25,-0.9999999939224486,8048459.333333333,7704021.703340074,8392896.963326592,5.78,7.973,12.111,3.772,0.1696,0.0862,1.41,440.999,114.43,0.01413,8396376.0
2023-01-23,7.093315124511719,29.313257217407227,19.874698638916016,0.6811632513999939,0.0,0.0,0.0,0.0,56.96243423223496,29313257.217407227,3.1813437740008035,0.0,0.25,-0.9999999824445708,7132187.666666667,6949262.647655377,7315112.685677957,5.82,7.996,11.977,3.139,0.1677,0.0578,1.467,448.171,81.31,0.01709,7367168.0
2023-01-24,57.94063186645508,227.21188354492188,207.50831604003903,8.582674026489258,0.0,0.0,0.0,0.0,501.2435054779053,227211883.54492188,24.29213439093696,0.0,0.25,-0.9999999980049616,10822982.0,10096017.289267393,11549946.710732607,5.53,7.994,12.049,3.076,0.0482,0.1812,1.712,449.89,172.98,0.01689,10400000.0
2023-01-25,68.322998046875,256.23260498046875,212.59751892089844,8.941545486450195,0.0,0.0,0.0,0.0,546.0946674346924,256232604.98046875,27.476784388224285,0.0,0.375,-0.9999999981688156,9091845.0,8296616.702844987,9887073.297155011,3.6,7.992,12.614,4.831,1.635,0.1487,1.404,436.603,186.93,0.01445,10400000.0
2023-01-26,70.81687927246094,259.0968933105469,224.9716033935547,10.666953086853027,0.0,0.0,0.0,0.0,565.5523290634155,259096893.31054688,27.603326691521534,0.0,0.375,-0.9999999982318172,7911686.5,7165105.3386887405,8658267.66131126,2.65,8.01,12.881,4.391,1.6779,0.1316,1.215,441.062,172.86,0.01577,9802793.0
2023-01-27,70.35865783691406,259.33380126953125,224.7649383544922,11.015955924987791,0.0,0.0,0.0,0.0,565.4733533859253,259333801.26953125,27.590871704949272,0.0,0.25,-0.99999999823157,8134922.166666667,7590258.939204969,8679585.394128365,3.03,8.047,12.886,3.908,0.0443,0.0904,1.791,474.896,97.45,0.01932,7558495.0
2023-01-28,89.659423828125,287.1426696777344,231.11924743652344,12.239819526672363,0.0,0.0,0.0,0.0,620.1611604690552,287142669.6777344,30.54476112789578,0.0,0.375,-0.999999998387516,7030913.833333333,6831245.515037243,7230582.151629423,2.65,8.045,13.056,4.102,1.4515,0.0811,1.702,464.563,95.54,0.0173,7340533.0
2023-01-29,80.31594848632812,275.6203308105469,246.18505859375,15.284696578979492,0.0,0.0,0.0,0.0,617.4060344696045,275620330.8105469,28.926181581285263,0.0,0.375,-0.9999999983803204,6111593.0,5978569.250549414,6244616.749450586,2.75,8.026,13.08,3.245,0.1567,0.0523,1.978,466.196,79.65,0.01021,6370773.0
2023-01-30,82.48767852783203,278.077880859375,224.2409210205078,12.239753723144531,0.0,0.0,0.0,0.0,597.0462341308594,278077880.859375,29.537569681803387,0.0,0.375,-0.9999999983250878,6189578.5,5969392.644008117,6409764.355991883,3.35,8.161,13.213,3.294,0.1961,0.0583,2.377,526.319,34.86,0.03641,5947002.0
2023-01-31,93.15185546875,292.3122253417969,253.68283081054688,17.837848663330078,0.0,0.0,0.0,0.0,656.9847602844238,292312225.3417969,30.49715296427409,0.0,0.375,-0.9999999984778948,6532846.5,5744945.188389692,7320747.811610308,3.86,8.239,13.258,2.813,0.03,0.0388,1.365,456.15,50.46,0.02212,6084527.0
2023-02-01,69.04027557373047,254.98683166503903,202.89956665039065,11.172964096069336,0.0,0.0,0.0,0.0,538.0996379852295,254986831.66503903,27.090429729885525,0.0,0.375,-0.999999998141608,5766929.0,5096862.447689655,6436995.552310345,4.82,8.299,13.301,3.168,0.0966,0.0532,1.87,482.067,34.24,0.03126,6117216.0
2023-02-02,16.9494571685791,64.71754455566406,30.01615333557129,1.6830074787139893,0.0,0.0,0.0,0.0,113.36616253852844,64717544.55566406,7.0038374529944525,0.0,0.375,-0.9999999911790258,8855989.833333334,8571181.49546984,9140798.171196828,5.3,8.418,13.501,3.553,0.0424,0.0964,2.059,478.932,111.16,0.04769,9454725.0
2023-02-03,68.41714477539062,251.4771270751953,163.49024963378906,9.672038078308104,0.0,0.0,0.0,0.0,493.0565595626831,251477127.0751953,26.867232110765244,0.0,0.375,-0.9999999979718353,8398892.625,8181379.689162537,8934700.644170796,,,,,,,,,,,
2023-02-04,62.41275405883789,234.23489379882807,145.2699432373047,8.917628288269043,0.0,0.0,0.0,0.0,450.83521938323975,234234893.79882807,25.03525172339545,0.0,0.375,-0.9999999977818946,7941795.416666667,7791577.882855236,8728603.117144765,,,,,,,,,,,
2023-02-05,6.967570781707764,25.969322204589844,56.22369766235352,3.534614562988281,0.0,0.0,0.0,0.0,92.6952052116394,56223697.66235352,5.854342566596137,0.0,0.25,-0.9999999892119557,7484698.208333334,7401776.076547933,8522505.590118734,,,,,,,,,,,
2023-02-06,10.827298164367676,40.07133865356445,21.19410514831543,1.3731534481048584,0.0,0.0,0.0,0.0,73.46589541435242,40071338.65356445,4.299798356162177,0.0,0.375,-0.999999986388242,7027601.0,7011974.27024063,8316408.063092703,,,,,,,,,,,
2023-02-07,28.15163993835449,103.63085174560548,73.27958679199219,4.93792200088501,0.0,0.0,0.0,0.0,210.0000004768372,103630851.74560548,10.965881082746716,0.0,0.375,-0.9999999952380952,6604133.0,6622172.463933328,8110310.536066672,,,,,,,,,,,
2023-02-08,25.28843879699707,92.33472442626952,21.88587951660156,1.4996180534362793,0.0,0.0,0.0,0.0,141.00866079330444,92334724.42626952,10.092789596981472,0.0,0.375,-0.999999992908237,7068291.833333333,6232370.657626025,7904213.009040641,6.33,8.249,12.468,2.352,0.122,0.0293,1.404,438.034,39.2,0.01647,5992273.0
2023-02-09,7.647875785827637,27.66785430908203,34.08714294433594,2.401054859161377,0.0,0.0,0.0,0.0,71.80392789840698,34087142.94433594,3.5206764539082847,0.0,0.25,-0.9999999860731856,7032808.277777778,6220453.128021688,7845163.427533867,,,,,,,,,,,
2023-02-10,31.80859375,114.57971954345705,22.47116470336914,1.6232893466949463,0.0,0.0,0.0,0.0,170.48276734352112,114579719.54345705,12.550714466306898,0.0,0.375,-0.9999999941343044,6997324.722222222,6208535.59841735,7786113.846027094,,,,,,,,,,,
2023-02-11,20.876251220703125,74.52507019042969,22.98109245300293,1.71500825881958,0.0,0.0,0.0,0.0,120.09742212295532,74525070.19042969,8.090006881290012,0.0,0.375,-0.9999999916734268,6961841.166666666,6196618.068813013,7727064.26452032,,,,,,,,,,,
2023-02-12,8.179668426513672,28.95610237121582,105.80072021484376,8.229567527770996,0.0,0.0,0.0,0.0,151.16605854034424,105800720.21484376,10.846783532036676,0.0,0.25,-0.9999999933847584,6926357.611111111,6184700.539208676,7668014.683013546,,,,,,,,,,,
2023-02-13,17.283748626708984,60.85302734375,23.000816345214844,1.8186298608779907,0.0,0.0,0.0,0.0,102.95622217655182,60853027.34375,6.5593774980968895,0.0,0.375,-0.999999990287134,6890874.055555556,6172783.009604338,7608965.101506773,,,,,,,,,,,
2023-02-14,107.2382354736328,310.6402282714844,203.27490234375,16.793533325195312,0.0,0.0,0.0,0.0,637.9468994140625,310640228.2714844,32.6496327718099,0.0,0.375,-0.9999999984324714,6855390.5,6160865.48,7549915.52,,,,,,,,,,,
2023-02-15,99.2341079711914,302.07208251953125,249.27487182617188,22.642831802368164,0.0,0.0,0.0,0.0,673.2238941192627,302072082.51953125,31.04769452412923,0.0,0.375,-0.99999999851461,6278062.833333333,5915131.000663954,6640994.666002712,6.75,8.187,11.52,4.252,0.0997,0.0804,2.63,497.231,37.4,0.0346,6797699.0
2023-02-16,111.7098388671875,316.5557861328125,270.722412109375,28.631101608276367,0.0,0.0,0.0,0.0,727.6191387176514,316555786.1328125,31.99163161383735,0.0,0.375,-0.9999999986256546,6439892.5,6131465.779300064,6748319.220699936,6.75,8.206,11.624,3.885,0.2466,0.089,2.762,554.765,42.67,0.02018,5745459.0
2023-02-17,62.01705551147461,213.5292205810547,155.8301544189453,13.832515716552734,0.0,0.0,0.0,0.0,445.20894622802734,213529220.5810547,22.18852276272244,0.0,0.375,-0.9999999977538636,7659727.166666667,7112518.14940952,8206936.183923813,7.08,8.091,11.608,2.785,0.0835,0.0825,1.539,451.983,98.25,0.00848,7736021.0
2023-02-18,60.11836624145508,205.20713806152344,233.6177673339844,21.461679458618164,0.0,0.0,0.0,0.0,520.404951095581,233617767.3339844,23.572898652818463,0.0,0.25,-0.9999999980784195,6643416.5,6371076.866272765,6915756.133727235,7.46,8.255,11.677,3.928,0.0602,0.0543,1.972,475.575,45.33,0.03097,6926239.0
2023-02-19,52.97987365722656,180.21153259277344,212.80438232421875,19.800689697265625,0.0,0.0,0.0,0.0,465.7964782714844,212804382.32421875,21.444854736328125,0.0,0.25,-0.9999999978531396,6481549.5,6101156.974469889,6861942.025530111,8.41,8.246,11.624,3.638,0.0957,0.049,1.949,489.103,39.32,0.02113,6214719.0
2023-02-20,93.98837280273438,292.8498840332031,240.2423553466797,23.190513610839844,0.0,0.0,0.0,0.0,650.271125793457,292849884.0332031,29.962152269151478,0.0,0.375,-0.99999999846218,6276984.833333333,5880854.692622016,6673114.97404465,8.46,8.267,11.511,3.668,0.1113,0.0599,2.246,516.154,38.19,0.02335,6278289.0
2023-02-21,76.90949249267578,253.3623962402344,260.2362670898437,27.77485466003418,0.0,0.0,0.0,0.0,618.2830104827881,260236267.08984372,25.8290458255344,0.0,0.25,-0.9999999983826175,8294269.5,7983302.237652087,8605236.762347914,8.33,8.254,11.527,2.798,0.0464,0.1038,2.3,508.039,99.06,0.02092,8364879.0
2023-02-22,65.6035385131836,219.00067138671875,31.50897979736328,3.1189255714416504,0.0,0.0,0.0,0.0,319.2321152687073,219000671.38671875,23.9868606461419,0.0,0.25,-0.9999999968674832,8802387.833333334,8476518.334010808,9128257.33265586,8.0,8.215,11.46,4.328,0.0656,0.1092,2.107,502.169,103.88,0.02142,8373754.0
2023-02-23,18.349082946777344,60.63261413574219,46.25726318359375,4.663988590240479,0.0,0.0,0.0,0.0,129.90294885635376,60632614.13574219,6.218736171722412,0.0,0.375,-0.9999999923019456,8079939.333333333,7810268.64689777,8349610.019768896,7.76,8.268,11.416,4.076,0.025,0.0781,1.904,489.595,77.74,0.03027,8618728.0
2023-02-24,38.38119888305664,126.49340057373048,244.0538330078125,25.387874603271484,0.0,0.0,0.0,0.0,434.3163070678711,244053833.0078125,24.29621760050456,0.0,0.25,-0.9999999976975308,7360302.166666667,7112538.106270772,7608066.227062562,7.37,8.214,11.37,3.382,0.0675,0.07,1.626,461.54,74.12,0.02203,7651865.0
2023-02-25,87.76277160644531,280.4849853515625,268.27203369140625,29.903305053710938,0.0,0.0,0.0,0.0,666.423095703125,280484985.3515625,27.842408921983505,0.0,0.375,-0.9999999984994518,7011128.666666667,6650218.897870801,7372038.435462533,7.59,8.205,11.473,3.052,0.0996,0.0476,1.607,445.77,50.68,0.01874,6440955.0
2023-02-26,143.88836669921875,352.7568054199219,303.2644348144531,43.81100845336914,0.0,0.0,0.0,0.0,843.7206153869629,352756805.4199219,34.32731077406142,0.0,0.375,-0.9999999988147736,7448602.166666667,6997962.972294262,7899241.361039072,7.53,8.194,11.67,3.787,0.0376,0.0942,1.647,449.772,99.2,0.01736,7953721.0
2023-02-27,114.95010375976562,323.6937561035156,272.7283935546875,31.5766658782959,0.0,0.0,0.0,0.0,742.9489192962646,323693756.1035156,32.45745446946886,0.0,0.375,-0.9999999986540123,7835922.5,6985148.083528646,8686696.916471355,7.67,8.241,11.627,3.214,0.0421,0.0632,1.844,483.061,45.04,0.01732,5981361.0
2023-02-28,99.5616226196289,300.7779846191406,181.39984130859372,20.06214904785156,0.0,0.0,0.0,0.0,601.8015975952148,300777984.6191406,31.19064839680989,0.0,0.375,-0.9999999983383228,8166670.0,7768672.938225926,8564667.061774073,7.87,8.201,11.685,3.533,0.025,0.1003,1.355,435.667,105.98,0.01588,8343244.0
2023-03-01,103.01676177978516,307.1517639160156,228.13510131835935,25.626953125,0.0,0.0,0.0,0.0,663.9305801391602,307151763.9160156,31.280534532335068,0.0,0.375,-0.9999999984938184,6956624.833333333,6475031.783445659,7438217.883221007,8.33,8.233,11.521,3.179,0.0726,0.0636,1.553,450.079,64.21,0.01845,6760355.0
2023-03-02,113.3637466430664,321.868408203125,296.75396728515625,40.18876647949219,0.0,0.0,0.0,0.0,772.1748886108398,321868408.203125,31.29773796929253,0.0,0.375,-0.9999999987049566,6811201.166666667,6385903.279105097,7236499.054228237,8.72,8.293,11.698,2.808,0.0611,0.0585,1.528,449.281,54.93,0.02231,7281778.0
2023-03-03,95.931884765625,293.57989501953125,246.16671752929688,28.631563186645508,0.0,0.0,0.0,0.0,664.3100605010986,293579895.01953125,29.438703536987305,0.0,0.375,-0.9999999984946788,7548640.0,6883736.309076371,8213543.690923629,9.42,8.317,11.688,2.765,0.0539,0.0543,1.49,439.266,48.52,0.01676,6442367.0
2023-03-04,106.26171112060548,311.0705261230469,264.6699523925781,31.81255340576172,0.0,0.0,0.0,0.0,713.8147430419922,311070526.1230469,31.028663635253903,0.0,0.375,-0.9999999985990764,8084348.833333333,6950212.140326758,9218485.526339907,9.46,8.42,11.75,2.982,0.0254,0.0562,1.298,431.106,55.33,0.02388,7304764.0
2023-03-05,103.55339813232422,306.9204406738281,259.49298095703125,31.37089729309082,0.0,0.0,0.0,0.0,701.3377170562744,306920440.6738281,30.616615931193035,0.0,0.375,-0.9999999985741534,8032553.666666667,6886997.702319544,9178109.63101379,10.1,8.329,11.486,3.029,0.0664,0.0503,1.749,449.472,34.84,0.0244,6714981.0
2023-03-06,124.62567138671876,337.2503356933594,283.1787414550781,36.54957962036133,0.0,0.0,0.0,0.0,781.6043281555176,337250335.6933594,33.41119511922201,0.0,0.375,-0.9999999987205804,7059970.0,6761136.247339709,7358803.752660291,10.57,8.391,11.334,2.829,0.0403,0.0527,1.305,429.974,57.11,0.01443,6760720.0
2023-03-07,154.9156494140625,368.5458068847656,313.9498596191406,49.21636962890625,0.0,0.0,0.0,0.0,886.627685546875,368545806.8847656,35.481048583984375,0.0,0.375,-0.9999999988721308,8202305.166666667,7168145.2691604085,9236465.064172924,,,,,,,,,,,
2023-03-08,55.479610443115234,167.6275177001953,80.52452850341797,10.121108055114746,0.0,0.0,0.0,0.0,313.75276470184326,167627517.7001953,17.500712182786728,0.0,0.375,-0.9999999968127772,9344640.333333334,7575154.290981108,11114126.375685558,,,,,,,,,,,
2023-03-09,125.2376708984375,337.2745361328125,326.8780822753906,57.29999542236328,0.0,0.0,0.0,0.0,846.6902847290039,337274536.1328125,31.108282301161022,0.0,0.375,-0.9999999988189304,10486975.5,7982163.312801808,12991787.687198192,,,,,,,,,,,
