GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,date
53.15281677246094,135.55487060546875,35.68262481689453,7.287597179412842,0.0,0.0,0.0,0.0,231.67790937423706,135554870.60546875,14.251919269561768,0.0,0.375,-0.9999999956836627,2023-04-06
100.17913818359375,253.16311645507812,204.50872802734375,41.986385345458984,0.0,0.0,0.0,0.0,599.8373680114746,253163116.45507812,23.464081234402126,0.0,0.375,-0.9999999983328814,2023-04-07
191.00973510742188,406.27276611328125,317.95062255859375,68.79443359375,0.0,0.0,0.0,0.0,984.0275573730469,406272766.11328125,37.497592502170136,0.0,0.375,-0.9999999989837683,2023-04-08
171.34814453125,385.7350158691406,318.2766418457031,69.41835021972656,0.0,0.0,0.0,0.0,944.7781524658203,385735015.8691406,35.14629618326823,0.0,0.375,-0.9999999989415504,2023-04-09
203.01202392578125,418.141357421875,357.02862548828125,86.83489990234375,0.0,0.0,0.0,0.0,1065.0169067382812,418141357.421875,36.81182861328125,0.0,0.375,-0.9999999990610476,2023-04-10
49.48468017578125,123.27267456054688,108.54884338378906,23.315635681152344,0.0,0.0,0.0,0.0,304.62183380126953,123272674.56054688,11.10633765326606,0.0,0.375,-0.9999999967172413,2023-04-11
181.22860717773438,396.14215087890625,342.56170654296875,80.9820785522461,0.0,0.0,0.0,0.0,1000.9145431518555,396142150.87890625,35.01778581407335,0.0,0.375,-0.9999999990009137,2023-04-12
149.5632781982422,190.85922241210938,85.4117431640625,18.724628448486328,0.0,0.0,0.0,0.0,444.5588722229004,190859222.41210938,19.126065995958115,0.0,0.375,-0.9999999977505791,2023-04-13
65.81295776367188,161.8463592529297,188.24755859375,41.50652313232422,0.0,0.0,0.0,0.0,457.4133987426758,188247558.59375,16.304559495713974,0.0,0.375,-0.9999999978137938,2023-04-14
142.37811279296875,340.8920593261719,111.52763366699219,24.849504470825195,0.0,0.0,0.0,0.0,619.647310256958,340892059.3261719,35.11583942837186,0.0,0.375,-0.9999999983861787,2023-04-15
184.75433349609375,401.0487060546875,360.8685302734375,92.10902404785156,0.0,0.0,0.0,0.0,1038.7805938720703,401048706.0546875,34.32663133409288,0.0,0.375,-0.9999999990373327,2023-04-16
196.37939453125,411.5879211425781,363.86810302734375,94.57353973388672,0.0,0.0,0.0,0.0,1066.4089584350586,411587921.1425781,35.22382015652127,0.0,0.375,-0.9999999990622733,2023-04-17
172.1625518798828,387.0430603027344,311.45953369140625,72.29570770263672,0.0,0.0,0.0,0.0,942.9608535766602,387043060.3027344,34.97192806667752,0.0,0.375,-0.9999999989395106,2023-04-18
93.33705139160156,224.83676147460938,149.12559509277344,34.3173828125,0.0,0.0,0.0,0.0,501.6167907714844,224836761.47460938,21.168819851345486,0.0,0.375,-0.9999999980064463,2023-04-19
95.62799072265625,229.3759002685547,285.21905517578125,66.99213409423828,0.0,0.0,0.0,0.0,677.2150802612305,285219055.17578125,24.247435675726997,0.0,0.375,-0.9999999985233643,2023-04-20
35.78566360473633,85.2984619140625,349.60052490234375,88.11851501464844,0.0,0.0,0.0,0.0,558.803165435791,349600524.90234375,34.86831792195638,0.0,0.375,-0.9999999982104611,2023-04-21
58.85161209106445,139.8546905517578,268.7572021484375,63.4865608215332,0.0,0.0,0.0,0.0,530.950065612793,268757202.1484375,23.322843339708115,0.0,0.25,-0.9999999981165837,2023-04-22
