date,temp,oxygen,NH3,TP,TN,algae,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
2023-07-23,30.989736842105263,7.664763157894737,0.0266710526315789,0.0333421052631578,0.4528947368421053,212344736.84210527,无锡,小雨-多云,34,25,23,1,西南风,2级,优
2023-07-24,30.98649122807017,7.587842105263158,0.0261140350877193,0.0338280701754385,0.4349298245614035,224896491.22807017,无锡,晴,35,27,32,1,东南风,1级,优
2023-07-25,30.983245614035088,7.510921052631579,0.0255570175438596,0.0343140350877193,0.4169649122807017,237448245.6140351,无锡,晴-多云,34,27,37,1,东南风,2级,优
2023-07-26,30.98,7.434,0.025,0.0348,0.399,250000000.0,无锡,晴-多云,33,27,36,1,东南风,2级,优
2023-07-27,30.97875,7.4385,0.0431166666666666,0.0348291666666666,0.391875,240058333.3333333,无锡,多云-晴,33,27,36,1,东南风,2级,优
2023-07-28,30.9775,7.443,0.0612333333333333,0.0348583333333333,0.38475,230116666.66666663,无锡,中雨-阴,29,25,36,1,东南风,2级,优
2023-07-29,30.97625,7.4475,0.07935,0.0348874999999999,0.377625,220175000.0,无锡,中雨-阴,31,27,36,1,东南风,3级,优
2023-07-30,30.975,7.452,0.0974666666666666,0.0349166666666666,0.3705,210233333.3333333,无锡,阴,33,27,36,1,东南风,3级,优
2023-07-31,30.97375,7.4565,0.1155833333333333,0.0349458333333333,0.363375,200291666.6666667,无锡,多云-晴,34,27,36,1,东南风,2级,优
2023-08-01,30.9725,7.461,0.1336999999999999,0.034975,0.35625,190350000.0,无锡,多云-阴,31,25,36,1,东南风,2级,优
2023-08-02,30.97125,7.4655,0.1518166666666666,0.0350041666666666,0.349125,180408333.3333333,无锡,晴,34,26,36,1,东北风,2级,优
2023-08-03,30.97,7.47,0.1699333333333333,0.0350333333333333,0.342,170466666.6666667,无锡,晴,34,27,36,1,东北风,2级,优
2023-08-04,30.96875,7.4745,0.18805,0.0350624999999999,0.334875,160525000.0,无锡,晴,34,27,36,1,东北风,2级,优
2023-08-05,30.9675,7.479,0.2061666666666666,0.0350916666666666,0.32775,150583333.33333334,无锡,晴,35,26,36,1,东北风,2级,优
2023-08-06,30.96625,7.4835,0.2242833333333333,0.0351208333333333,0.320625,140641666.6666667,无锡,晴,36,27,36,1,东北风,1级,优
2023-08-07,30.965,7.487999999999999,0.2423999999999999,0.03515,0.3135,130700000.0,无锡,多云-晴,34,28,36,1,东北风,2级,优
2023-08-08,30.96375,7.4925,0.2605166666666667,0.0351791666666666,0.306375,120758333.33333334,无锡,晴,33,26,36,1,东北风,2级,优
2023-08-09,30.9625,7.497,0.2786333333333333,0.0352083333333333,0.29925,110816666.66666669,无锡,晴,34,25,35,1,西北风,1级,优
2023-08-10,30.96125,7.5015,0.29675,0.0352375,0.292125,100875000.0,无锡,晴,34,26,60,2,西北风,2级,良
2023-08-11,30.96,7.506,0.3148666666666667,0.0352666666666666,0.285,90933333.33333334,无锡,晴,35,25,75,2,无持续风向,1级,良
2023-08-12,30.95875,7.510499999999999,0.3329833333333333,0.0352958333333333,0.277875,80991666.66666669,无锡,晴,37,26,84,2,东南风,2级,良
2023-08-13,30.9575,7.515,0.3511,0.0353249999999999,0.27075,71050000.0,无锡,晴,37,26,62,2,东北风,2级,良
2023-08-14,30.95625,7.5195,0.3692166666666667,0.0353541666666666,0.263625,61108333.33333334,无锡,多云,35,28,39,1,东北风,2级,优
2023-08-15,30.955,7.524,0.3873333333333333,0.0353833333333333,0.2565,51166666.66666669,无锡,多云-小雨,33,27,28,1,东南风,2级,优
2023-08-16,30.95375,7.5285,0.40545,0.0354125,0.249375,41225000.0,无锡,晴,33,26,38,1,东南风,1级,优
2023-08-17,30.9525,7.532999999999999,0.4235666666666667,0.0354416666666666,0.24225,31283333.333333343,无锡,多云-晴,32,23,41,1,东南风,1级,优
2023-08-18,30.95125,7.5375,0.4416833333333333,0.0354708333333333,0.235125,21341666.666666687,无锡,晴-多云,32,23,33,1,东南风,1级,优
2023-08-19,30.95,7.542,0.4598,0.0355,0.228,11400000.0,无锡,晴,33,25,35,1,东南风,2级,优
2023-08-20,31.168333333333333,7.722666666666667,0.2503833333333333,0.0369,0.4316666666666667,11254475.0,无锡,晴,34,26,33,1,东南风,2级,优
2023-08-21,31.386666666666667,7.903333333333333,0.0409666666666666,0.0383,0.6353333333333334,11108950.0,无锡,多云-晴,35,27,33,1,西南风,2级,优
2023-08-22,31.0725,7.346999999999999,0.03335,0.040175,0.2715,12525000.0,无锡,中雨-多云,31,25,31,1,西北风,2级,优
2023-08-23,30.288,7.0872,0.0542799999999999,0.03646,0.1679999999999999,11076818.0,无锡,多云-晴,32,25,37,1,东北风,2级,优
2023-08-24,30.75333333333333,7.805499999999999,0.0492833333333333,0.0344166666666666,0.2598333333333333,11700000.0,无锡,晴,32,22,66,2,东北风,1级,良
2023-08-25,30.861666666666668,7.962499999999999,0.0428333333333333,0.0355,0.2806666666666667,11833333.333333334,无锡,多云-晴,33,24,60,2,东北风,2级,良
2023-08-26,30.28333333333333,8.084333333333333,0.0518833333333333,0.0382666666666666,0.262,11387133.333333334,无锡,多云,32,25,45,1,东南风,2级,优
2023-08-27,29.855,7.306,0.070575,0.039325,0.28475,11389390.0,无锡,阴,33,27,28,1,东南风,2级,优
2023-08-28,29.55,7.475,0.0667,0.0442,0.492,50100000.0,无锡,多云,30,22,18,1,西北风,2级,优
2023-08-29,28.9525,7.49125,0.06365,0.044375,0.59575,40150000.0,无锡,阴-小雨,25,22,26,1,西北风,1级,优
2023-08-30,28.355,7.5075,0.0606,0.04455,0.6995,30200000.0,无锡,小雨-阴,24,20,28,1,西北风,1级,优
2023-08-31,27.7575,7.52375,0.05755,0.044725,0.80325,20250000.0,无锡,多云,28,20,43,1,东北风,2级,优
2023-09-01,27.16,7.54,0.0545,0.0449,0.907,10300000.0,无锡,晴-多云,30,19,33,1,东北风,2级,优
2023-09-02,26.993157894736843,7.562631578947369,0.0551157894736842,0.0450684210526315,0.9068157894736842,10313157.89473684,无锡,晴,31,20,42,1,东北风,3级,优
2023-09-03,26.82631578947369,7.585263157894737,0.0557315789473684,0.0452368421052631,0.9066315789473685,10326315.789473685,无锡,晴-多云,31,24,46,1,东北风,1级,优
2023-09-04,26.659473684210525,7.6078947368421055,0.0563473684210526,0.0454052631578947,0.9064473684210528,10339473.684210526,无锡,晴,33,25,30,1,东北风,2级,优
2023-09-05,26.492631578947368,7.630526315789473,0.0569631578947368,0.0455736842105263,0.9062631578947368,10352631.578947367,无锡,多云,31,25,26,1,东北风,2级,优
2023-09-06,26.32578947368421,7.653157894736842,0.057578947368421,0.0457421052631578,0.9060789473684212,10365789.47368421,无锡,晴,32,24,29,1,东北风,2级,优
2023-09-07,26.158947368421053,7.675789473684211,0.0581947368421052,0.0459105263157894,0.9058947368421052,10378947.368421054,无锡,晴,32,23,39,1,东北风,2级,优
2023-09-08,25.992105263157896,7.698421052631579,0.0588105263157894,0.046078947368421,0.9057105263157896,10392105.263157897,无锡,晴,32,22,44,1,东北风,2级,优
2023-09-09,25.82526315789474,7.721052631578948,0.0594263157894736,0.0462473684210526,0.9055263157894736,10405263.157894736,无锡,晴,32,20,42,1,东南风,2级,优
2023-09-10,25.658421052631574,7.7436842105263155,0.0600421052631579,0.0464157894736842,0.905342105263158,10418421.05263158,无锡,晴,32,21,50,1,东南风,2级,优
2023-09-11,25.49157894736842,7.766315789473684,0.0606578947368421,0.0465842105263157,0.9051578947368422,10431578.94736842,无锡,多云-阴,33,25,57,2,东北风,1级,良
2023-09-12,25.324736842105263,7.788947368421053,0.0612736842105263,0.0467526315789473,0.9049736842105264,10444736.842105264,无锡,阴-多云,27,24,35,1,东北风,2级,优
2023-09-13,25.157894736842103,7.811578947368421,0.0618894736842105,0.0469210526315789,0.9047894736842106,10457894.736842103,无锡,大雨-小雨,24,22,22,1,东北风,2级,优
2023-09-14,24.991052631578945,7.83421052631579,0.0625052631578947,0.0470894736842105,0.9046052631578948,10471052.631578946,无锡,多云-阴,25,22,18,1,东北风,1级,优
2023-09-15,24.824210526315788,7.8568421052631585,0.0631210526315789,0.0472578947368421,0.904421052631579,10484210.52631579,无锡,大雨-阴,24,22,20,1,东北风,1级,优
2023-09-16,24.65736842105263,7.879473684210526,0.0637368421052631,0.0474263157894736,0.9042368421052632,10497368.421052633,无锡,小雨-多云,29,23,29,1,西北风,1级,优
2023-09-17,24.490526315789477,7.902105263157895,0.0643526315789473,0.0475947368421052,0.9040526315789474,10510526.315789474,无锡,多云-晴,31,21,46,1,无持续风向,1级,优
2023-09-18,24.32368421052632,7.924736842105263,0.0649684210526315,0.0477631578947368,0.9038684210526317,10523684.210526315,无锡,晴,33,22,57,2,东南风,1级,良
2023-09-19,24.15684210526316,7.947368421052632,0.0655842105263157,0.0479315789473684,0.903684210526316,10536842.10526316,无锡,晴-多云,34,25,44,1,东南风,2级,优
2023-09-20,23.99,7.970000000000001,0.0662,0.0481,0.9035,10550000.0,无锡,阴-多云,29,23,37,1,东北风,2级,优
2023-09-21,23.82315789473684,7.992631578947368,0.0668157894736842,0.0482684210526315,0.9033157894736842,10563157.89473684,无锡,小雨-阴,25,19,31,1,东北风,2级,优
2023-09-22,23.656315789473684,8.015263157894736,0.0674315789473684,0.0484368421052631,0.9031315789473684,10576315.789473685,无锡,小雨-阴,23,19,25,1,东北风,1级,优
2023-09-23,23.489473684210527,8.037894736842105,0.0680473684210526,0.0486052631578947,0.9029473684210526,10589473.684210526,无锡,小雨-阴,23,20,22,1,东北风,3级,优
2023-09-24,23.32263157894737,8.060526315789474,0.0686631578947368,0.0487736842105263,0.9027631578947368,10602631.578947367,无锡,小雨-多云,24,22,27,1,东风,3级,优
2023-09-25,23.15578947368421,8.083157894736843,0.069278947368421,0.0489421052631579,0.902578947368421,10615789.47368421,无锡,阴-晴,29,21,42,1,西北风,2级,优
2023-09-26,22.98894736842105,8.105789473684212,0.0698947368421052,0.0491105263157894,0.9023947368421052,10628947.368421054,无锡,晴-多云,28,22,39,1,东北风,1级,优
2023-09-27,22.82210526315789,8.128421052631579,0.0705105263157894,0.049278947368421,0.9022105263157896,10642105.263157897,无锡,多云,30,23,57,2,东北风,1级,良
2023-09-28,22.655263157894737,8.151052631578947,0.0711263157894736,0.0494473684210526,0.9020263157894736,10655263.157894736,无锡,多云-晴,29,24,66,2,东北风,2级,良
2023-09-29,22.48842105263158,8.173684210526316,0.0717421052631579,0.0496157894736842,0.901842105263158,10668421.05263158,无锡,多云,29,23,49,1,东北风,2级,优
2023-09-30,22.321578947368423,8.196315789473685,0.0723578947368421,0.0497842105263157,0.901657894736842,10681578.94736842,无锡,晴,25,19,43,1,西北风,2级,优
2023-10-01,22.154736842105265,8.218947368421054,0.0729736842105263,0.0499526315789473,0.9014736842105264,10694736.842105264,无锡,晴-多云,26,16,34,1,东北风,1级,优
2023-10-02,21.987894736842104,8.24157894736842,0.0735894736842105,0.0501210526315789,0.9012894736842104,10707894.736842103,无锡,多云,24,16,28,1,东南风,1级,优
2023-10-03,21.821052631578947,8.26421052631579,0.0742052631578947,0.0502894736842105,0.9011052631578949,10721052.631578946,无锡,阴-多云,21,20,23,1,东北风,2级,优
2023-10-04,21.65421052631579,8.286842105263158,0.0748210526315789,0.0504578947368421,0.900921052631579,10734210.52631579,无锡,晴-多云,26,20,29,1,东北风,2级,优
2023-10-05,21.48736842105263,8.309473684210527,0.0754368421052631,0.0506263157894736,0.9007368421052632,10747368.421052633,无锡,晴,25,18,41,1,东北风,3级,优
2023-10-06,21.320526315789472,8.332105263157896,0.0760526315789473,0.0507947368421052,0.9005526315789474,10760526.315789474,无锡,阴-多云,22,16,35,1,东北风,2级,优
2023-10-07,21.153684210526315,8.354736842105263,0.0766684210526315,0.0509631578947368,0.9003684210526316,10773684.210526315,无锡,小雨-阴,20,15,22,1,东北风,2级,优
2023-10-08,20.98684210526316,8.377368421052632,0.0772842105263157,0.0511315789473684,0.9001842105263158,10786842.10526316,无锡,小雨-多云,22,15,25,1,东北风,1级,优
2023-10-09,20.82,8.4,0.0779,0.0513,0.9,10800000.0,无锡,晴-多云,24,16,52,2,西北风,1级,良
2023-10-10,20.9925,8.45825,0.064675,0.04885,0.7983750000000001,10650000.0,无锡,多云,23,17,60,2,西北风,1级,良
2023-10-11,21.165,8.5165,0.0514499999999999,0.0464,0.69675,10500000.0,无锡,晴,24,13,42,1,东北风,1级,优
2023-10-12,21.3375,8.57475,0.038225,0.0439499999999999,0.595125,10350000.0,无锡,晴,24,13,39,1,东北风,2级,优
2023-10-13,21.51,8.633,0.025,0.0414999999999999,0.4935,10200000.0,无锡,多云-阴,19,15,29,1,东北风,1级,优
2023-10-14,21.57130434782609,8.60186956521739,0.025,0.0415173913043478,0.4907826086956521,10236000.0,无锡,多云,24,14,56,2,西北风,1级,良
2023-10-15,21.632608695652177,8.570739130434783,0.025,0.0415347826086956,0.4880652173913043,10272000.0,无锡,晴,26,13,59,2,西北风,1级,良
2023-10-16,21.69391304347826,8.539608695652174,0.025,0.0415521739130434,0.4853478260869565,10308000.0,无锡,晴,27,12,74,2,东北风,1级,良
2023-10-17,21.75521739130435,8.508478260869564,0.025,0.0415695652173913,0.4826304347826087,10344000.0,无锡,晴,27,13,85,2,东南风,1级,良
2023-10-18,21.81652173913044,8.477347826086955,0.025,0.0415869565217391,0.4799130434782608,10380000.0,无锡,晴,27,16,68,2,东南风,2级,良
2023-10-19,21.877826086956524,8.446217391304348,0.025,0.0416043478260869,0.477195652173913,10416000.0,无锡,晴,28,15,69,2,东北风,1级,良
2023-10-20,21.93913043478261,8.415086956521739,0.025,0.0416217391304347,0.4744782608695652,10452000.0,无锡,中雨-晴,21,14,35,1,西北风,2级,优
2023-10-21,22.000434782608696,8.38395652173913,0.025,0.0416391304347826,0.4717608695652174,10488000.0,无锡,晴,21,8,43,1,西北风,1级,优
2023-10-22,22.061739130434784,8.35282608695652,0.025,0.0416565217391304,0.4690434782608695,10524000.0,无锡,晴,23,9,51,2,东南风,1级,良
2023-10-23,22.123043478260872,8.321695652173913,0.025,0.0416739130434782,0.4663260869565217,10560000.0,无锡,晴,25,12,44,1,东南风,1级,优
2023-10-24,22.18434782608696,8.290565217391304,0.025,0.041691304347826,0.4636086956521739,10596000.0,无锡,晴,27,14,47,1,无持续风向,1级,优
2023-10-25,22.245652173913044,8.259434782608695,0.025,0.0417086956521739,0.4608913043478261,10632000.0,无锡,晴-阴,26,13,73,2,北风,1级,良
2023-10-26,22.30695652173913,8.228304347826086,0.025,0.0417260869565217,0.4581739130434782,10668000.0,无锡,多云,28,15,97,2,无持续风向,1级,良
2023-10-27,22.36826086956522,8.197173913043478,0.025,0.0417434782608695,0.4554565217391304,10704000.0,无锡,多云-阴,24,16,83,2,东北风,2级,良
2023-10-28,22.429565217391307,8.16604347826087,0.025,0.0417608695652173,0.4527391304347826,10740000.0,无锡,多云,25,12,36,1,东南风,1级,优
2023-10-29,22.490869565217395,8.13491304347826,0.025,0.0417782608695652,0.4500217391304347,10776000.0,无锡,晴,25,11,45,1,东南风,1级,优
2023-10-30,22.55217391304348,8.103782608695651,0.025,0.041795652173913,0.4473043478260869,10812000.0,无锡,晴,26,12,50,1,东北风,1级,优
2023-10-31,22.613478260869567,8.072652173913044,0.025,0.0418130434782608,0.4445869565217391,10848000.0,无锡,晴,27,14,58,2,东南风,1级,良
2023-11-01,22.67478260869565,8.041521739130435,0.025,0.0418304347826086,0.4418695652173913,10884000.0,无锡,晴,29,15,57,2,东南风,2级,良
2023-11-02,22.736086956521746,8.010391304347825,0.025,0.0418478260869565,0.4391521739130434,10920000.0,无锡,晴,27,14,47,1,东南风,2级,优
2023-11-03,22.797391304347823,7.979260869565217,0.025,0.0418652173913043,0.4364347826086956,10956000.0,无锡,晴,29,15,48,1,东南风,1级,优
2023-11-04,22.858695652173918,7.948130434782609,0.025,0.0418826086956521,0.4337173913043478,10992000.0,无锡,多云,27,16,56,2,东北风,1级,良
2023-11-05,22.92,7.917,0.025,0.0419,0.431,11028000.0,无锡,阴-多云,29,17,37,1,东南风,3级,优
2023-11-06,20.865,8.061833333333334,0.025,0.043225,0.7373333333333334,11064000.0,无锡,多云-阴,17,10,32,1,西北风,3级,优
2023-11-07,18.205,8.314,0.025,0.04455,0.8073333333333332,11100000.0,无锡,晴-多云,19,5,52,2,东南风,1级,良
2023-11-08,17.341666666666665,8.926499999999999,0.0266,0.0385166666666666,0.7975,10074513.333333334,无锡,晴,22,10,56,2,东南风,2级,良
2023-11-09,17.4925,8.91525,0.0306166666666666,0.0340666666666666,0.7366666666666667,9574112.5,无锡,晴-阴,20,13,68,2,东北风,1级,良
2023-11-10,16.297708333333333,9.2131875,0.02965,0.0497166666666666,0.8953333333333333,9930584.375,无锡,多云-小雨,16,12,41,1,东北风,2级,优
2023-11-11,15.102916666666664,9.511125,0.0486333333333333,0.0359,0.8938333333333334,10287056.25,无锡,小雨-多云,14,10,31,1,东北风,2级,优
2023-11-12,13.908125,9.8090625,0.0457666666666666,0.0537666666666666,0.987,10643528.125,无锡,多云-晴,11,6,37,1,西北风,2级,优
2023-11-13,12.713333333333331,10.107,0.0464333333333333,0.05315,1.0943333333333334,11000000.0,无锡,多云-晴,12,4,39,1,西北风,2级,优
2023-11-14,13.101666666666668,10.176333333333334,0.0516833333333333,0.03675,0.9468333333333332,10022236.666666666,无锡,雾-晴,14,2,50,1,无持续风向,1级,优
2023-11-15,12.886666666666663,10.0515,0.052,0.0321666666666666,0.9025,9401953.333333334,无锡,晴,16,2,88,2,无持续风向,2级,良
2023-11-16,12.695,10.093833333333334,0.0326166666666666,0.06175,1.0541666666666667,12086613.333333334,无锡,小雨-晴,14,8,88,2,西北风,2级,良
2023-11-17,11.731666666666667,10.308,0.0307666666666666,0.09795,1.0768333333333333,14240000.0,无锡,晴,15,6,100,2,西北风,2级,良
2023-11-18,11.263333333333334,10.428833333333332,0.0342333333333333,0.1059666666666666,1.0843333333333334,14016666.666666666,无锡,晴,14,2,46,1,西北风,2级,优
2023-11-19,11.213333333333331,10.405833333333334,0.0586,0.0738,1.08,11566666.666666666,无锡,晴,19,2,48,1,西南风,1级,优
2023-11-20,12.521666666666668,10.3525,0.0570333333333333,0.05465,1.0658333333333332,10463783.333333334,无锡,晴,21,3,62,2,东南风,1级,良
2023-11-21,12.216666666666669,10.1205,0.05275,0.0480333333333333,1.0546666666666666,10283333.333333334,无锡,晴,22,5,81,2,东南风,1级,良
2023-11-22,12.813333333333333,10.126666666666669,0.0424499999999999,0.0375833333333333,1.0016666666666667,9989503.333333334,无锡,雾-多云,23,7,69,2,西南风,1级,良
2023-11-23,13.366666666666667,10.121,0.0377833333333333,0.0406166666666666,1.0191666666666668,10355150.0,无锡,晴,20,9,98,2,西北风,2级,良
2023-11-24,12.593333333333334,10.144166666666669,0.0251833333333333,0.0596166666666666,1.0958333333333334,12083333.333333334,无锡,晴,11,3,53,2,东北风,2级,良
2023-11-25,12.153333333333334,10.208666666666668,0.0352833333333333,0.0303333333333333,1.0325,9469571.666666666,无锡,晴,15,2,37,1,东南风,1级,优
2023-11-26,11.95,10.282833333333334,0.0335166666666666,0.0317833333333333,1.0271666666666668,9575825.0,无锡,晴,13,5,45,1,西北风,1级,优
2023-11-27,12.266666666666666,10.357833333333334,0.0291333333333333,0.0337666666666666,1.0191666666666668,9887706.666666666,无锡,晴,17,7,81,2,西南风,2级,良
2023-11-28,12.45,10.328166666666666,0.025,0.0389333333333333,1.005,10278378.333333334,无锡,晴,16,8,90,2,无持续风向,2级,良
2023-11-29,12.773333333333332,10.369666666666667,0.025,0.0408833333333333,0.9623333333333334,10303550.0,无锡,阴-多云,19,8,85,2,东南风,2级,良
2023-11-30,12.041666666666666,10.295833333333333,0.025,0.05975,1.0599999999999998,12050000.0,无锡,多云,10,4,39,1,西北风,2级,优
2023-12-01,10.6,10.552,0.025,0.05295,1.0745,11950000.0,无锡,多云-晴,9,0,48,1,西北风,2级,优
2023-12-02,9.895,10.729666666666668,0.025,0.03735,1.0146666666666666,10196996.666666666,无锡,晴,11,-2,57,2,东南风,1级,良
2023-12-03,10.031666666666666,10.783333333333331,0.025,0.0306333333333333,1.0001666666666666,9370915.0,无锡,雾-晴,13,-1,79,2,北风,1级,良
2023-12-04,9.763333333333334,10.6415,0.025,0.0267,0.9493333333333333,8889283.333333334,无锡,多云,13,2,95,2,西南风,1级,良
2023-12-05,9.676666666666668,10.702333333333334,0.025,0.0253333333333333,0.892,8604191.666666666,无锡,晴,17,1,91,2,东南风,1级,良
2023-12-06,10.021666666666668,10.844166666666666,0.025,0.0376166666666666,0.9868333333333332,8302880.0,无锡,晴,18,3,85,2,西北风,1级,良
2023-12-07,10.43,10.824,0.025,0.0347833333333333,0.9498333333333332,8302880.0,无锡,晴,19,1,102,3,东南风,1级,轻度污染
2023-12-08,11.051666666666668,10.8165,0.025,0.0244999999999999,0.7993333333333333,8302880.0,无锡,晴,23,6,65,2,西南风,1级,良
2023-12-09,11.708333333333334,10.606166666666669,0.025,0.0206166666666666,0.6876666666666668,14216666.666666666,无锡,多云,22,8,74,2,东南风,1级,良
2023-12-10,11.936,10.485,0.025,0.0198,0.5941666666666666,13240000.0,无锡,多云,14,11,70,2,东北风,2级,良
2023-12-11,12.082,10.313,0.025,0.0405166666666666,0.8888333333333334,14600000.0,无锡,多云-阴,11,5,21,1,西北风,2级,优
2023-12-12,10.488333333333332,10.468,0.025,0.0641166666666666,0.974,11054705.0,无锡,小雨-多云,6,4,45,1,西北风,2级,优
2023-12-13,9.793333333333331,10.552333333333332,0.025,0.0387666666666666,0.9136666666666668,7509410.0,无锡,多云,13,5,55,2,东南风,1级,良
2023-12-14,10.913333333333334,10.5785,0.025,0.0278,0.8413333333333334,7222595.0,无锡,阴-霾,20,12,75,2,无持续风向,1级,良
2023-12-15,10.401666666666667,10.667166666666668,0.025,0.1093833333333333,1.031,8840440.0,无锡,阴-雾,12,2,43,1,西北风,3级,优
2023-12-16,7.996666666666666,11.324666666666667,0.025,0.19785,1.1769999999999998,12841236.666666666,无锡,晴-多云,2,-1,43,1,西北风,3级,优
2023-12-17,7.548333333333333,11.604515151515152,0.025,0.0960333333333333,1.531,16842033.333333332,无锡,晴,1,-3,30,1,西北风,2级,优
2023-12-18,7.1,11.884363636363636,0.025,0.08949,1.4862,20842830.0,无锡,阴,0,0,33,1,东北风,1级,优
2023-12-19,6.651666666666666,12.164212121212122,0.025,0.0829466666666666,1.4414,24843626.666666664,无锡,雪-雾,3,1,43,1,西北风,2级,优
2023-12-20,6.203333333333333,12.444060606060606,0.025,0.0764033333333333,1.3965999999999998,28844423.33333333,无锡,晴,2,-2,69,2,西北风,2级,良
2023-12-21,5.755,12.72390909090909,0.025,0.06986,1.3518,32845220.0,无锡,晴,-1,-4,42,1,西北风,3级,优
2023-12-22,5.306666666666667,13.003757575757575,0.025,0.0633166666666666,1.307,36846016.66666666,无锡,晴,-1,-6,42,1,西北风,2级,优
2023-12-23,4.858333333333333,13.28360606060606,0.025,0.0567733333333333,1.2622,40846813.33333333,无锡,阴-多云,3,-3,46,1,无持续风向,1级,优
2023-12-24,4.41,13.563454545454544,0.025,0.05023,1.2174,44847610.0,无锡,雾-晴,6,-4,78,2,西风,1级,良
2023-12-25,3.961666666666667,13.84330303030303,0.025,0.0436866666666666,1.1726,48848406.66666666,无锡,雾-晴,5,-6,97,2,北风,1级,良
2023-12-26,3.5133333333333336,14.123151515151514,0.025,0.0371433333333333,1.1278,52849203.33333333,无锡,雾-霾,10,-3,98,2,东风,1级,良
2023-12-27,3.0650000000000004,14.403,0.025,0.0306,1.083,56850000.0,无锡,雾-晴,13,1,115,3,无持续风向,1级,轻度污染
2023-12-28,3.188333333333333,14.298166666666669,0.025,0.0201,0.8838333333333334,42433333.333333336,无锡,雾-霾,13,1,149,3,东北风,1级,轻度污染
2023-12-29,3.9333333333333336,14.108833333333337,0.025,0.0310833333333333,0.7596666666666666,19200000.0,无锡,雾-霾,12,5,128,3,东风,2级,轻度污染
2023-12-30,4.275,13.561666666666667,0.025,0.0363333333333333,0.851,26416666.666666668,无锡,雾,10,4,110,3,西风,1级,轻度污染
2023-12-31,4.508333333333333,13.056333333333331,0.0278,0.0357666666666666,1.1645,32516666.666666668,无锡,霾-雾,8,3,176,4,西北风,2级,中度污染
2024-01-01,4.876,12.936000000000002,0.0264,0.03258,1.1312,24100000.0,无锡,雾-晴,8,-1,130,3,无持续风向,1级,轻度污染
2024-01-02,5.093999999999999,13.2136,0.025,0.02846,0.693,19900000.0,无锡,雾-晴,11,-1,77,2,东风,1级,良
2024-01-03,5.286666666666666,12.696666666666664,0.025,0.0460333333333333,1.28,53533333.333333336,无锡,雾-晴,7,-1,88,2,西北风,2级,良
2024-01-04,5.992333333333333,12.990433333333334,0.025,0.0422366666666666,1.0479,42506666.66666667,无锡,雾-霾,11,-2,111,3,南风,1级,轻度污染
2024-01-05,6.698,13.284200000000002,0.025,0.0384399999999999,0.8158,31480000.0,无锡,雾-晴,15,1,99,2,无持续风向,1级,良
2024-01-06,6.85,13.0704,0.025,0.0343,0.6776,22320000.0,无锡,雾-霾,13,1,164,4,北风,1级,中度污染
2024-01-07,6.655,12.864333333333336,0.025,0.0316833333333333,0.7218333333333332,16866666.666666668,无锡,晴,8,1,106,3,东北风,2级,轻度污染
2024-01-08,6.16,12.68425,0.025,0.0305,1.1,23175000.0,无锡,阴,8,1,36,1,东风,2级,优
2024-01-09,6.904999999999999,12.5105,0.025,0.032625,0.8545,18566135.0,无锡,雾-霾,13,1,81,2,西风,2级,良
2024-01-10,6.354,12.2146,0.025,0.03442,1.2486000000000002,28640000.0,无锡,雾-霾,7,-1,111,3,西北风,2级,轻度污染
2024-01-11,6.917,12.344925,0.025,0.0338975,0.994675,24532500.0,无锡,雾-霾,12,-3,99,2,南风,1级,良
2024-01-12,7.479999999999999,12.47525,0.025,0.033375,0.74075,20425000.0,无锡,雾-晴,17,1,97,2,无持续风向,1级,良
2024-01-13,9.406666666666666,12.147,0.025,0.0326666666666666,0.7613333333333333,8749700.0,无锡,雾-霾,18,1,126,3,东风,2级,轻度污染
2024-01-14,8.0825,12.041,0.025,0.038275,1.2445,27275000.0,无锡,雾-霾,20,3,132,3,无持续风向,2级,轻度污染
2024-01-15,7.891666666666667,12.004166666666668,0.025,0.0469833333333333,1.418,62283333.333333336,无锡,晴,8,1,50,1,东北风,2级,优
2024-01-16,7.426666666666667,11.911333333333332,0.025,0.0457,1.3891666666666669,55533333.333333336,无锡,晴,11,-2,34,1,东风,2级,优
2024-01-17,8.546666666666667,11.964666666666666,0.025,0.0500666666666666,1.3796666666666668,64966666.66666666,无锡,晴,17,7,42,1,东南风,2级,优
2024-01-18,8.475675675675676,11.974418918918918,0.0253432432432432,0.0497621621621621,1.3936216216216215,65864864.86486486,无锡,阴-多云,9,6,41,1,东北风,1级,优
2024-01-19,8.404684684684685,11.984171171171171,0.0256864864864864,0.0494576576576576,1.4075765765765766,66763063.06306306,无锡,中雨-雨,7,5,32,1,东北风,2级,优
2024-01-20,8.333693693693693,11.993923423423425,0.0260297297297297,0.0491531531531531,1.4215315315315316,67661261.26126125,无锡,雾-小雨,5,3,44,1,西北风,3级,优
2024-01-21,8.262702702702702,12.003675675675677,0.0263729729729729,0.0488486486486486,1.4354864864864867,68559459.45945945,无锡,阴-雾,3,1,61,2,西北风,2级,良
2024-01-22,8.191711711711712,12.013427927927928,0.0267162162162162,0.0485441441441441,1.4494414414414416,69457657.65765765,无锡,阴-多云,-1,-3,43,1,北风,2级,优
2024-01-23,8.12072072072072,12.02318018018018,0.0270594594594594,0.0482396396396396,1.4633963963963963,70355855.85585585,无锡,晴,-1,-5,31,1,西北风,3级,优
