date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,density_mean,density_lower,density_upper
2021-09-21,147.17591857910156,361.02276611328125,325.6974792480469,59.53097152709961,0.0,0.0,0.0,0.0,893.4271354675293,361022766.11328125,33.499088287353516,0.0,0.375,-0.9999999988807146,35950000.0,26858508.079895064,45041491.920104936
2021-09-22,187.85581970214844,398.8369445800781,351.577392578125,79.03691864013672,0.0,0.0,0.0,0.0,1017.3070755004883,398836944.5800781,35.53333621554904,0.0,0.375,-0.9999999990170126,20950000.0,12424000.0,29476000.0
2021-09-23,144.24923706054688,357.5315246582031,306.4073791503906,51.15211486816406,0.0,0.0,0.0,0.0,859.3402557373047,357531524.6582031,34.04215664333768,0.0,0.375,-0.9999999988363166,24016666.666666668,17446637.388869565,30586695.94446377
2021-09-24,91.6358871459961,254.1170196533203,212.4714813232422,32.6484260559082,0.0,0.0,0.0,0.0,590.8728141784668,254117019.6533203,24.607621510823567,0.0,0.375,-0.9999999983075885,17616666.666666668,16786007.865205776,18447325.46812756
2021-09-25,135.18338012695312,346.57183837890625,306.78582763671875,49.47176742553711,0.0,0.0,0.0,0.0,838.0128135681152,346571838.37890625,33.011118994818794,0.0,0.375,-0.9999999988067009,22716666.666666668,19320558.55426637,26112774.779066965
2021-09-26,174.44837951660156,386.18182373046875,342.2508239746094,71.16801452636719,0.0,0.0,0.0,0.0,974.0490417480469,386181823.73046875,35.001534356011284,0.0,0.375,-0.9999999989733577,27385027.5,15244653.916151825,39525401.08384818
2021-09-27,171.40554809570312,385.8158874511719,316.937744140625,51.6865234375,0.0,0.0,0.0,0.0,925.845703125,385815887.4511719,37.12548489040799,0.0,0.375,-0.9999999989199064,19083333.333333332,13201282.950081661,24965383.716585003
2021-09-28,77.55611419677734,220.64051818847656,259.5736999511719,36.93809509277344,0.0,0.0,0.0,0.0,594.7084274291992,259573699.95117188,24.737289428710938,0.0,0.375,-0.9999999983185037,16233333.333333334,10699866.1221015,21766800.544565167
2021-09-29,53.44566345214844,153.56907653808594,32.04894256591797,4.444067478179932,0.0,0.0,0.0,0.0,243.50775003433228,153569076.53808594,16.569445451100666,0.0,0.375,-0.9999999958933545,12883333.333333334,12085704.56978199,13680962.096884677
2021-09-30,120.7800064086914,327.84393310546875,260.61639404296875,35.416202545166016,0.0,0.0,0.0,0.0,744.6565361022949,327843933.10546875,32.49197006225586,0.0,0.375,-0.999999998657099,11600000.0,12065480.173014168,22459519.826985836
2021-10-01,138.4916534423828,349.6026916503906,330.47125244140625,60.3519401550293,0.0,0.0,0.0,0.0,878.917537689209,349602691.6503906,32.13897238837348,0.0,0.375,-0.9999999988622369,21641666.666666668,12045255.776246343,31238077.557086993
2021-10-02,129.97518920898438,342.34075927734375,297.6692810058594,40.59495162963867,0.0,0.0,0.0,0.0,810.5801811218262,342340759.27734375,33.52731196085612,0.0,0.375,-0.9999999987663157,27620833.333333336,17847458.433010373,32385874.900322963
2021-10-03,164.59030151367188,375.4334411621094,328.0716552734375,59.007869720458984,0.0,0.0,0.0,0.0,927.1032676696777,375433441.1621094,35.158396826850044,0.0,0.375,-0.9999999989213715,33600000.0,23649661.089774407,33533672.24355893
2021-10-04,136.27725219726562,350.0039978027344,309.2281188964844,45.29083251953125,0.0,0.0,0.0,0.0,840.8002014160156,350003997.8027344,33.857018364800346,0.0,0.375,-0.9999999988106568,32066666.666666668,29451863.746538438,34681469.5867949
2021-10-05,140.74002075195312,354.0674133300781,297.9922790527344,40.28827667236328,0.0,0.0,0.0,0.0,833.0879898071289,354067413.3300781,34.86434851752387,0.0,0.375,-0.9999999987996466,29133333.333333332,24310334.8008388,33956331.865827866
2021-10-06,91.0925521850586,273.0880432128906,168.4307098388672,20.40480613708496,0.0,0.0,0.0,0.0,553.0161113739014,273088043.2128906,28.075915230645073,0.0,0.375,-0.9999999981917345,35600000.0,24425707.837481007,46774292.16251899
2021-10-07,92.04080200195312,276.02496337890625,108.29979705810547,12.88841438293457,0.0,0.0,0.0,0.0,489.2539768218994,276024963.37890625,29.237394332885742,0.0,0.375,-0.9999999979560719,25350000.0,19457654.07215994,31242345.92784006
2021-10-08,52.48041534423828,161.2286376953125,153.28392028808594,17.958019256591797,0.0,0.0,0.0,0.0,384.9509925842285,161228637.6953125,15.9189576043023,0.0,0.375,-0.9999999974022667,25616666.666666668,21874343.906074733,29358989.427258603
2021-10-09,77.30834197998047,239.024169921875,174.87205505371094,20.182920455932617,0.0,0.0,0.0,0.0,511.387487411499,239024169.921875,24.31569438510471,0.0,0.375,-0.9999999980445357,30550000.0,21530201.52479373,39569798.47520627
2021-10-10,61.43528366088867,187.8116455078125,197.81455993652344,22.959299087524414,0.0,0.0,0.0,0.0,470.020788192749,197814559.93652344,19.428362316555447,0.0,0.375,-0.9999999978724345,24700000.0,17713303.30795256,31686696.69204744
2021-10-11,14.650116920471191,45.96419906616211,54.3078498840332,6.06170654296875,0.0,0.0,0.0,0.0,120.98387241363525,54307849.8840332,5.360682593451606,0.0,0.25,-0.9999999917344355,33066666.666666668,22617744.263960358,43515589.06937298
2021-10-12,88.92564392089844,274.9704284667969,78.33858489990234,8.594162940979004,0.0,0.0,0.0,0.0,450.82882022857666,274970428.4667969,29.597362836201984,0.0,0.375,-0.9999999977818632,29283333.333333332,20945394.632564552,37621272.03410211
2021-10-13,12.9245023727417,31.98417091369629,78.14344024658203,8.422954559326172,0.0,0.0,0.0,0.0,131.4750680923462,78143440.24658203,7.746720631917317,0.0,0.25,-0.9999999923939953,27250000.0,17940000.0,36560000.0
2021-10-14,46.72563552856445,150.53433227539062,112.02247619628906,11.861137390136719,0.0,0.0,0.0,0.0,321.14358139038086,150534332.27539062,15.408132765028212,0.0,0.375,-0.9999999968861281,26875000.0,18064528.329585984,35685471.670414016
2021-10-15,17.71415138244629,57.21807861328125,46.73514175415039,4.8534345626831055,0.0,0.0,0.0,0.0,126.52080631256104,57218078.61328125,5.818293783399794,0.0,0.375,-0.9999999920961617,26500000.0,18189056.65917197,34810943.34082803
2021-10-16,29.889034271240234,97.1808090209961,25.23456382751465,2.5704503059387207,0.0,0.0,0.0,0.0,154.8748574256897,97180809.0209961,10.512262079450819,0.0,0.375,-0.9999999935431741,26125000.0,18313584.988757953,33936415.01124205
2021-10-17,75.364013671875,233.646240234375,135.24217224121094,13.524577140808105,0.0,0.0,0.0,0.0,457.77700328826904,233646240.234375,24.457962565951878,0.0,0.375,-0.9999999978155303,25750000.0,18438113.318343937,33061886.681656063
2021-10-18,53.87942123413086,177.70758056640625,205.8612060546875,20.114025115966797,0.0,0.0,0.0,0.0,457.5622329711914,205861206.0546875,20.638575659857857,0.0,0.25,-0.999999997814505,25375000.0,18562641.64792992,32187358.35207008
2021-10-19,22.11857795715332,73.11713409423828,46.81231689453125,4.479382514953613,0.0,0.0,0.0,0.0,146.52741146087646,73117134.09423828,7.626416842142741,0.0,0.375,-0.9999999931753385,25000000.0,18687169.977515902,31312830.022484094
2021-10-20,23.989900588989258,79.77268981933594,33.53264236450195,3.1372129917144775,0.0,0.0,0.0,0.0,140.43244576454163,79772689.81933594,8.515052980846828,0.0,0.375,-0.9999999928791385,24625000.0,18811698.307101887,30438301.692898113
2021-10-21,98.79373931884766,298.27362060546875,146.68319702148438,13.436180114746094,0.0,0.0,0.0,0.0,557.1867370605469,298273620.60546875,31.648604498969185,0.0,0.375,-0.9999999982052695,24250000.0,18936226.63668787,29563773.36331213
2021-10-22,53.762386322021484,181.87185668945312,136.5565643310547,12.221784591674805,0.0,0.0,0.0,0.0,384.4125919342041,181871856.68945312,18.850008010864258,0.0,0.375,-0.9999999973986284,23875000.0,19060754.966273855,28689245.033726145
2021-10-23,87.14466857910156,279.5464172363281,223.76193237304688,19.661767959594727,0.0,0.0,0.0,0.0,610.1147861480713,279546417.2363281,28.876072141859268,0.0,0.375,-0.9999999983609642,23500000.0,19185283.29585984,27814716.70414016
2021-10-24,80.24544525146484,266.1090393066406,242.06361389160156,22.346576690673828,0.0,0.0,0.0,0.0,610.7646751403809,266109039.30664062,27.084718068440754,0.0,0.375,-0.9999999983627081,23125000.0,19309811.625445824,26940188.374554176
2021-10-25,75.3949203491211,256.0576171875,160.4542999267578,13.336624145507812,0.0,0.0,0.0,0.0,505.2434616088867,256057617.1875,26.96899922688802,0.0,0.375,-0.9999999980207562,19316666.666666668,17002861.047249936,21630472.2860834
2021-10-26,112.83202362060547,316.025146484375,212.31668090820312,17.27218246459961,0.0,0.0,0.0,0.0,658.4460334777832,316025146.484375,33.194773779975044,0.0,0.375,-0.9999999984812726,16916666.666666668,13682798.655892093,20150534.677441243
2021-10-27,80.22276306152344,269.211181640625,190.05130004882812,15.012534141540527,0.0,0.0,0.0,0.0,554.4977788925171,269211181.640625,28.24429416656494,0.0,0.375,-0.9999999981965663,30783333.333333332,15924566.855444109,45642099.81122255
2021-10-28,110.35682678222656,312.81427001953125,238.10337829589844,20.11208724975586,0.0,0.0,0.0,0.0,681.3865623474121,312814270.01953125,32.522464752197266,0.0,0.375,-0.9999999985324043,21800000.0,8435348.43452076,35164651.56547924
2021-10-29,44.86015319824219,150.14466857910156,216.6501922607422,16.520036697387695,0.0,0.0,0.0,0.0,428.17505073547363,216650192.2607422,22.236683951483833,0.0,0.25,-0.9999999976645066,21050000.0,15114780.397210788,26985219.602789212
2021-10-30,77.09601593017578,262.99493408203125,210.62437438964844,15.237391471862793,0.0,0.0,0.0,0.0,565.9527158737183,262994934.08203125,27.528615845574272,0.0,0.375,-0.999999998233068,15183333.333333334,12507177.59961545,17859489.06705122
2021-10-31,99.56493377685547,299.89239501953125,238.61585998535156,19.5358829498291,0.0,0.0,0.0,0.0,657.6090717315674,299892395.01953125,31.15072356330024,0.0,0.375,-0.9999999984793397,16183333.333333334,13473417.237871254,18893249.428795416
2021-11-01,79.09063720703125,269.77362060546875,214.5097198486328,14.677237510681152,0.0,0.0,0.0,0.0,578.051215171814,269773620.60546875,28.34404256608751,0.0,0.375,-0.9999999982700495,19200000.0,14883547.753073134,23516452.246926866
2021-11-02,19.136817932128906,69.4716796875,109.2138900756836,7.153452396392822,0.0,0.0,0.0,0.0,204.97584009170532,109213890.0756836,11.340048631032309,0.0,0.25,-0.9999999951213763,17183333.333333332,13902292.292579481,20464374.374087185
2021-11-03,74.70263671875,261.9801025390625,188.9658203125,12.02530574798584,0.0,0.0,0.0,0.0,537.6738653182983,261980102.5390625,27.772755199008518,0.0,0.375,-0.9999999981401365,16333333.333333334,12795305.609052788,19871361.05761388
2021-11-04,32.319759368896484,119.23857116699219,43.90482711791992,2.6573188304901123,0.0,0.0,0.0,0.0,198.1204764842987,119238571.16699219,12.953472481833565,0.0,0.375,-0.9999999949525662,13233333.333333334,12650436.963660493,13816229.703006174
2021-11-05,27.964611053466797,103.92961120605469,71.16455841064453,4.165107250213623,0.0,0.0,0.0,0.0,207.22388792037964,103929611.20605469,11.08494488398234,0.0,0.375,-0.9999999951743016,20850000.0,8698026.344114576,33001973.655885424
2021-11-06,26.588096618652344,99.55381774902344,20.58163833618164,1.1502820253372192,0.0,0.0,0.0,0.0,147.87383472919464,99553817.74902344,10.933726191520691,0.0,0.375,-0.9999999932374785,16533333.333333334,13990028.257037707,19076638.40962896
2021-11-07,6.676515102386475,25.141708374023438,60.13069152832031,3.24176287651062,0.0,0.0,0.0,0.0,95.19067788124084,60130691.52832031,6.320992072423299,0.0,0.25,-0.9999999894947698,17880000.0,14423835.790938169,21336164.20906183
2021-11-08,77.21917724609375,267.9662780761719,223.0623321533203,12.385923385620117,0.0,0.0,0.0,0.0,580.633710861206,267966278.07617188,28.397817187839085,0.0,0.375,-0.9999999982777438,21150000.0,19394915.12076101,22905084.87923899
2021-11-09,98.54564666748047,296.3900451660156,251.77197265625,16.652996063232422,0.0,0.0,0.0,0.0,663.3606605529785,296390045.1660156,31.08189434475369,0.0,0.375,-0.9999999984925244,18316666.666666668,16953640.458391696,19679692.87494164
2021-11-10,73.85954284667969,262.88580322265625,218.4996337890625,10.968684196472168,0.0,0.0,0.0,0.0,566.2136640548706,262885803.22265625,27.990791002909344,0.0,0.375,-0.9999999982338823,19566666.666666668,17890767.96911826,21242565.364215076
2021-11-11,95.5997314453125,292.4878845214844,242.89947509765625,13.791374206542969,0.0,0.0,0.0,0.0,644.7784652709961,292487884.5214844,30.966278923882378,0.0,0.375,-0.9999999984490797,19383333.333333332,17703809.14145305,21062857.525213614
2021-11-12,74.68234252929688,264.9973449707031,211.3717803955078,9.426301002502441,0.0,0.0,0.0,0.0,560.4777688980103,264997344.97070312,28.396782663133408,0.0,0.375,-0.9999999982158079,21300000.0,10706688.047011295,31893311.952988707
2021-11-13,62.962379455566406,237.82980346679688,168.14419555664062,6.8166913986206055,0.0,0.0,0.0,0.0,475.7530698776245,237829803.46679688,25.668123563130695,0.0,0.375,-0.9999999978980693,12212021.5,10300109.152042931,14123933.847957069
2021-11-14,76.96974182128906,270.0351257324219,228.53050231933594,10.219958305358887,0.0,0.0,0.0,0.0,585.7553281784058,270035125.7324219,28.868351936340332,0.0,0.375,-0.9999999982928026,14163858.833333334,9757016.205662988,18570701.46100368
2021-11-15,67.39160919189453,252.6071014404297,207.35787963867188,7.789302825927734,0.0,0.0,0.0,0.0,535.1458930969238,252607101.4404297,27.20197762383355,0.0,0.375,-0.9999999981313507,12046229.166666666,7695888.9893831555,16396569.343950177
2021-11-16,35.0548210144043,142.53208923339844,159.94683837890625,5.430049896240234,0.0,0.0,0.0,0.0,342.9637985229492,159946838.37890625,17.16853205362956,0.0,0.25,-0.9999999970842404,20683333.333333332,11141747.250413062,30224919.416253604
2021-11-17,20.399755477905273,83.37567138671875,105.08149719238281,3.3390395641326904,0.0,0.0,0.0,0.0,212.19596362113953,105081497.19238281,11.304717514250013,0.0,0.25,-0.999999995287375,25090705.833333332,15177587.28288744,35003824.38377923
2021-11-18,70.20606231689453,258.9434509277344,228.76611328125,8.170825004577637,0.0,0.0,0.0,0.0,566.0864515304565,258943450.92773438,27.86362510257297,0.0,0.25,-0.9999999982334854,15848188.333333334,10077717.458029129,21618659.20863754
2021-11-19,57.60850524902344,232.96588134765625,122.76132202148438,3.3621323108673096,0.0,0.0,0.0,0.0,416.6978409290314,232965881.34765625,25.511527670754326,0.0,0.375,-0.9999999976001795,20366666.666666668,11238919.567238951,29494413.766094387
2021-11-20,76.45596313476562,268.5109558105469,214.37237548828125,5.962042808532715,0.0,0.0,0.0,0.0,565.3013372421265,268510955.8105469,29.17210144466824,0.0,0.375,-0.9999999982310319,32100000.0,5265030.218015894,58934969.781984106
2021-11-21,21.70907974243164,91.60777282714844,28.07105827331543,0.6406999826431274,0.0,0.0,0.0,0.0,142.02861082553864,91607772.82714844,10.107452538278368,0.0,0.375,-0.9999999929591652,10966666.666666666,10602906.061628439,11330427.271704894
2021-11-22,45.8126335144043,196.42091369628906,156.47047424316406,3.3133647441864014,0.0,0.0,0.0,0.0,402.0173861980438,196420913.69628906,21.456394328011406,0.0,0.25,-0.9999999975125454,11716666.666666666,10624896.035484863,12808437.297848469
2021-11-23,75.25359344482422,266.30462646484375,157.93333435058594,3.019930601119995,0.0,0.0,0.0,0.0,502.5114848613739,266304626.46484375,29.253855095969307,0.0,0.375,-0.9999999980099957,10224658.0,9459302.463017432,10990013.536982568
2021-11-24,66.61170959472656,253.50430297851562,212.84759521484375,4.1453351974487305,0.0,0.0,0.0,0.0,537.1089429855347,253504302.97851562,27.7065519756741,0.0,0.25,-0.9999999981381803,10147796.333333334,9288710.74710625,11006881.919560418
2021-11-25,74.62938690185547,265.2015686035156,227.5254364013672,4.4492316246032715,0.0,0.0,0.0,0.0,571.8056235313416,265201568.60351562,28.97248188654582,0.0,0.375,-0.9999999982511539,10616437.666666666,8558117.096801888,12674758.236531444
2021-11-26,53.678619384765625,228.48809814453125,175.287109375,2.3347415924072266,0.0,0.0,0.0,0.0,459.7885684967041,228488098.14453125,25.12815072801378,0.0,0.25,-0.9999999978250873,10706643.5,7540276.953729521,13873010.046270479
2021-11-27,69.57705688476562,258.11419677734375,211.93101501464844,2.8504505157470703,0.0,0.0,0.0,0.0,542.4727191925049,258114196.77734375,28.362638473510742,0.0,0.375,-0.9999999981565894,11335251.666666666,9594415.985726235,13076087.347607097
2021-11-28,42.1190185546875,188.7840576171875,64.7493667602539,0.6250044703483582,0.0,0.0,0.0,0.0,296.27744740247726,188784057.6171875,20.906561460759903,0.0,0.375,-0.9999999966247853,11802873.833333334,9091981.623574123,14513766.043092545
2021-11-29,34.74337387084961,156.3904266357422,90.33848571777344,0.7212846875190735,0.0,0.0,0.0,0.0,282.1935709118843,156390426.6357422,17.296571327580345,0.0,0.25,-0.9999999964563332,10212390.333333334,9064985.015009511,11359795.651657157
2021-11-30,44.70824432373047,188.26441955566406,197.0443115234375,1.343733549118042,0.0,0.0,0.0,0.0,431.3607089519501,197044311.5234375,21.744508663813274,0.0,0.25,-0.9999999976817545,11061855.5,10345764.223692687,11777946.776307313
2021-12-01,66.63347625732422,253.96018981933594,197.07057189941406,0.9898077845573425,0.0,0.0,0.0,0.0,518.6540457606316,253960189.81933594,28.10782022608651,0.0,0.375,-0.9999999980719325,11240000.0,10582303.89996595,11897696.10003405
2021-12-02,71.5726089477539,260.978515625,221.0720977783203,0.8810023665428162,0.0,0.0,0.0,0.0,554.504224717617,260978515.625,28.899723695384132,0.0,0.375,-0.9999999981965872,13666666.666666666,9970739.731361922,17362593.60197141
2021-12-03,54.318294525146484,233.31495666503906,191.73944091796875,0.3217827379703522,0.0,0.0,0.0,0.0,479.69447484612465,233314956.66503906,25.88813043634097,0.0,0.25,-0.9999999979153398,9999933.0,9571626.74568754,10428239.25431246
2021-12-04,61.663307189941406,246.57269287109375,208.5027618408203,0.06028664857149124,0.0,0.0,0.0,0.0,516.799048550427,246572692.87109375,27.39026735805803,0.0,0.25,-0.9999999980650119,10052390.166666666,8251861.345068252,11852918.98826508
2021-12-05,52.347896575927734,229.87588500976562,199.1547088623047,0.0,0.0,0.0,0.0,0.0,481.37849044799805,229875885.00976562,25.541765001085068,0.0,0.25,-0.9999999979226326,10139602.0,9262573.50534974,11016630.49465026
2021-12-06,69.14590454101562,257.683837890625,214.3882598876953,0.0,0.0,0.0,0.0,0.0,541.2180023193359,257683837.890625,28.63153754340278,0.0,0.375,-0.9999999981523158,10818960.0,6816574.55767999,14821345.44232001
2021-12-07,46.852352142333984,217.56411743164062,159.9915313720703,0.0,0.0,0.0,0.0,0.0,424.4080009460449,217564117.43164062,24.173790825737846,0.0,0.25,-0.9999999976437768,8687257.0,7658761.318751651,9715752.681248348
2021-12-08,50.1231575012207,225.9326934814453,108.5168685913086,0.0,0.0,0.0,0.0,0.0,384.5727195739746,225932693.4814453,25.10363260904948,0.0,0.375,-0.9999999973997116,10270093.0,8646372.979686186,11893813.020313814
2021-12-09,9.12131118774414,43.3537712097168,166.7446746826172,0.0,0.0,0.0,0.0,0.0,219.21975708007812,166744674.6826172,18.527186075846355,0.0,0.25,-0.9999999954383674,9248022.5,8385901.074225372,10110143.925774628
2021-12-10,43.08920669555664,205.91281127929688,158.31961059570312,0.0,0.0,0.0,0.0,0.0,407.32162857055664,205912811.27929688,22.879201253255207,0.0,0.25,-0.9999999975449376,8721730.5,7943768.297177922,9499692.702822078
2021-12-11,37.80126953125,182.91810607910156,85.27377319335938,0.0,0.0,0.0,0.0,0.0,305.99314880371094,182918106.07910156,20.324234008789062,0.0,0.25,-0.999999996731953,9807909.166666666,8065040.681559187,11550777.651774146
2021-12-12,15.22738265991211,73.21952819824219,34.376731872558594,0.0,0.0,0.0,0.0,0.0,122.82364273071289,73219528.19824219,8.135503133138021,0.0,0.25,-0.9999999918582452,9505353.833333334,8792904.325205857,10217803.341460811
2021-12-13,66.84141540527344,254.67990112304688,210.11724853515625,0.0,0.0,0.0,0.0,0.0,531.6385650634766,254679901.12304688,28.297766791449654,0.0,0.375,-0.9999999981190228,10328449.5,9785694.74282683,10871204.25717317
2021-12-14,41.581298828125,201.882080078125,183.86386108398438,0.0,0.0,0.0,0.0,0.0,427.3272399902344,201882080.078125,22.43134223090278,0.0,0.25,-0.999999997659873,10136949.166666666,8580001.018566238,11693897.314767094
2021-12-15,67.20442962646484,254.8822784423828,146.19332885742188,0.0,0.0,0.0,0.0,0.0,468.28003692626953,254882278.4423828,28.320253160264755,0.0,0.375,-0.9999999978645256,10209683.2,8949710.534636203,11469655.865363795
2021-12-16,7.122342586517334,19.992589950561523,16.38808250427246,0.0,0.0,0.0,0.0,0.0,43.50301504135132,19992589.950561523,2.2213988833957248,0.0,0.375,-0.9999999770130881,10186475.4,9270915.922907574,11102034.877092427
2021-12-17,52.140342712402344,230.99961853027344,177.8167724609375,0.0,0.0,0.0,0.0,0.0,460.9567337036133,230999618.53027344,25.666624281141495,0.0,0.25,-0.999999997830599,9740918.166666666,9207871.680619739,10273964.652713593
2021-12-18,58.61237716674805,243.18267822265625,209.34217834472656,0.0,0.0,0.0,0.0,0.0,511.13723373413086,243182678.22265625,27.02029758029514,0.0,0.25,-0.9999999980435783,10854833.0,10010553.053053211,11699112.946946789
2021-12-19,49.41240310668945,226.37730407714844,184.68252563476562,0.0,0.0,0.0,0.0,0.0,460.4722328186035,226377304.07714844,25.153033786349827,0.0,0.25,-0.9999999978283164,10395921.166666666,9555033.186899701,11236809.146433631
2021-12-20,60.257789611816406,245.7880096435547,208.04087829589844,0.0,0.0,0.0,0.0,0.0,514.0866775512695,245788009.6435547,27.309778849283855,0.0,0.25,-0.9999999980548028,11003042.0,9542367.360266535,12463716.639733465
2021-12-21,48.99254608154297,225.8688201904297,179.83082580566406,0.0,0.0,0.0,0.0,0.0,454.6921920776367,225868820.1904297,25.09653557671441,0.0,0.25,-0.99999999780071,9876751.0,9431725.030513676,10321776.969486324
2021-12-22,50.5814323425293,227.63851928710938,177.28924560546875,0.0,0.0,0.0,0.0,0.0,455.5091972351074,227638519.28710938,25.293168809678818,0.0,0.25,-0.9999999978046547,8609639.5,7903975.141074038,9315303.858925961
2021-12-23,55.08456802368164,238.248779296875,203.54928588867188,0.0,0.0,0.0,0.0,0.0,496.8826332092285,238248779.296875,26.472086588541668,0.0,0.25,-0.9999999979874523,10596749.5,9818297.19721013,11375201.80278987
2021-12-24,18.652183532714844,90.95925903320312,15.404184341430664,0.0,0.0,0.0,0.0,0.0,125.01562690734863,90959259.03320312,10.10658433702257,0.0,0.25,-0.9999999920010001,10803895.5,9220623.471187241,12387167.528812759
2021-12-25,20.56543731689453,100.2582778930664,92.9982681274414,0.0,0.0,0.0,0.0,0.0,213.82198333740234,100258277.8930664,11.139808654785156,0.0,0.25,-0.9999999953232125,12844482.666666666,11486337.675375756,14202627.657957576
2021-12-26,50.21897506713867,226.8650360107422,186.83352661132812,0.0,0.0,0.0,0.0,0.0,463.917537689209,226865036.0107422,25.207226223415798,0.0,0.25,-0.9999999978444445,11206684.833333334,9569895.279077739,12843474.38758893
2021-12-27,66.66059112548828,254.53480529785156,213.29481506347656,0.0,0.0,0.0,0.0,0.0,534.4902114868164,254534805.29785156,28.28164503309462,0.0,0.25,-0.9999999981290584,9315997.833333334,8576376.821036117,10055618.84563055
2021-12-28,27.977575302124023,135.8304901123047,131.53347778320312,0.0,0.0,0.0,0.0,0.0,295.34154319763184,135830490.1123047,15.092276679144966,0.0,0.25,-0.9999999966140897,9961553.5,8355424.4092506375,11567682.590749362
2021-12-29,59.004356384277344,242.4469757080078,190.75135803222656,0.0,0.0,0.0,0.0,0.0,492.2026901245117,242446975.7080078,26.938552856445312,0.0,0.25,-0.9999999979683167,11013028.166666666,10209025.926042398,11817030.407290934
2021-12-30,51.46344757080078,230.23533630371094,192.42230224609375,0.0,0.0,0.0,0.0,0.0,474.12108612060547,230235336.30371094,25.58170403374566,0.0,0.25,-0.9999999978908342,9311294.0,8770091.043547003,9852496.956452997
2021-12-31,62.67765808105469,248.52792358398438,171.16326904296875,0.0,0.0,0.0,0.0,0.0,482.3688507080078,248527923.58398438,27.614213731553818,0.0,0.375,-0.9999999979268976,9543343.166666666,8546685.786426485,10540000.546906848
2022-01-01,13.905643463134766,20.450212478637695,36.60170364379883,0.0,0.0,0.0,0.0,0.0,70.95755958557129,36601703.64379883,4.066855960422092,0.0,0.375,-0.9999999859070691,9789711.833333334,8285062.408429526,11294361.258237142
2022-01-02,57.4130973815918,236.67689514160156,149.05625915527344,0.0,0.0,0.0,0.0,0.0,443.1462516784668,236676895.14160156,26.297432793511284,0.0,0.375,-0.9999999977434086,8736970.833333334,8105740.6051718565,9368201.06149481
2022-01-03,54.493343353271484,231.90139770507812,207.5787811279297,0.0,0.0,0.0,0.0,0.0,493.9735221862793,231901397.70507812,25.766821967230904,0.0,0.25,-0.9999999979756,9800962.666666666,8451684.346798759,11150240.986534573
2022-01-04,48.11670684814453,220.2481689453125,18.643890380859375,0.0,0.0,0.0,0.0,0.0,287.0087661743164,220248168.9453125,24.47201877170139,0.0,0.25,-0.9999999965157859,8598196.5,7902118.2335320925,9294274.766467907
2022-01-05,4.568690299987793,21.289060592651367,17.030323028564453,0.0,0.0,0.0,0.0,0.0,42.88807392120361,21289060.592651367,2.365451176961263,0.0,0.25,-0.9999999766834954,10136775.666666666,9325037.465876136,10948513.867457196
2022-01-06,41.4665412902832,193.8621826171875,53.52555465698242,0.0006881616427563131,0.0,0.0,0.0,0.0,288.8549667260959,193862182.6171875,21.540166050616083,0.0,0.375,-0.999999996538055,10445490.666666666,9522943.985183446,11368037.348149886
2022-01-07,58.34907531738281,238.12399291992188,90.79340362548828,0.07618648558855057,0.0,0.0,0.0,0.0,387.3426583483815,238123992.91992188,26.44975627048148,0.0,0.375,-0.9999999974183066,9199790.333333334,8867083.09566328,9532497.571003389
2022-01-08,27.244510650634766,125.23329162597656,58.28553009033203,0.13102753460407257,0.0,0.0,0.0,0.0,210.89435990154743,125233291.62597656,13.900251565708054,0.0,0.375,-0.9999999952582895,8653037.0,8101177.367197545,9204896.632802455
2022-01-09,21.616771697998047,98.62918090820312,20.216594696044922,0.07124718278646469,0.0,0.0,0.0,0.0,140.53379448503256,98629180.90820312,10.950881525046295,0.0,0.375,-0.9999999928842739,8977738.666666666,7550724.208185466,10404753.125147866
2022-01-10,4.793229579925537,21.664466857910156,18.967464447021484,0.0969940647482872,0.0,0.0,0.0,0.0,45.522154949605465,21664466.857910156,2.396385865906874,0.0,0.25,-0.9999999780326749,7724891.333333333,7334862.913171549,8114919.753495117
2022-01-11,68.9531021118164,255.73577880859375,213.12059020996094,1.811409831047058,0.0,0.0,0.0,0.0,539.6208809614182,255735778.80859375,28.213818775282967,0.0,0.375,-0.9999999981468471,9449310.166666666,8837326.817452114,10061293.515881218
2022-01-12,70.543212890625,258.796875,219.8580322265625,2.396472692489624,0.0,0.0,0.0,0.0,551.5945928096771,258796875.0,28.488933589723374,0.0,0.375,-0.9999999981870743,10368738.666666666,8374481.146562025,12362996.186771307
2022-01-13,47.431514739990234,208.51780700683594,208.8173065185547,2.577946424484253,0.0,0.0,0.0,0.0,467.3445746898651,208817306.5185547,22.915484454896713,0.0,0.25,-0.9999999978602512,9481874.333333334,9195884.077506071,9767864.589160597
2022-01-14,76.38607025146484,267.94378662109375,36.20550537109375,0.4281909167766571,0.0,0.0,0.0,0.0,380.963553160429,267943786.62109375,29.723955078257454,0.0,0.25,-0.9999999973750769,9638897.166666666,9349754.910306307,9928039.423027026
