date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean,density_lower,density_upper,FAI
2021-08-06,0.0440087601542472,-0.1195899426937103,1.2844566583633423,0.0992701880633831,28.61347656250001,-0.0403658173978328,1830.6,1703.8,1982.4,1937.0,1469.2,1108.0,739.6,20016666.666666668,16648207.74068994,23385125.5926434,0.0009348210165300091
2021-08-07,0.017429281771183,-0.0818194806575775,0.9394783735275268,0.0891001090407371,202.8510681152344,-0.0342078514397144,2749.2,2743.6,3095.8,2873.0,2405.4,1780.0,1041.2,22116666.666666668,16953794.105604734,27279539.227728605,0.02198718429490773
2021-08-08,-0.0091501966118812,-0.0440490186214447,0.5945000886917113,0.0789300300180912,377.0886596679688,-0.0280498854815959,3667.8,3783.4,4209.200000000001,3809.0,3341.6000000000004,2452.0,1342.8000000000002,24216666.666666668,17259380.470519528,31173952.862813808,0.03175978168037576
2021-08-09,-0.0357296749949455,-0.0062785565853119,0.2495218038558959,0.0687599509954452,551.3262512207032,-0.0218919195234775,4586.4,4823.2,5322.6,4745.0,4277.8,3124.0,1644.4,26316666.666666668,17564966.83543432,35068366.49789901,0.037402617570867575
2021-08-10,-0.0623091533780097,0.0314919054508209,-0.0954564809799194,0.0585898719727993,725.5638427734375,-0.0157339535653591,5505.0,5863.0,6436.0,5681.0,5214.0,3796.0,1946.0,28416666.666666668,17870553.200349115,38962780.13298422,0.04107682753265372
2021-08-11,0.0082868607714772,-0.0090285297483205,0.1422301679849624,0.184801384806633,1503.01806640625,0.0054493113420903,9779.0,9604.0,9514.0,9673.0,6608.0,1977.0,1015.0,45166666.66666666,22295408.46098171,68037924.87235162,0.05292552042321325
2021-08-12,-0.0142115671187639,0.0034421214368194,-0.0199159104377031,0.109216459095478,1163.1436767578125,-0.0101304296404123,7817.0,7871.0,8207.0,7977.0,6321.0,2660.0,1401.0,43783333.333333336,29744714.0881543,57821952.57851237,0.03907982679802659
2021-08-13,0.0118180736899375,0.0049698883667588,-0.0872331708669662,0.0711703822016716,876.0472412109375,0.0019428908126428,8509.0,8594.0,8278.0,8476.0,7452.0,4831.0,2138.0,20833333.33333333,18185438.53851152,23481228.128155146,0.027816138693058653
2021-08-14,-0.0099213132634758,0.004167549777776,-0.0248024221509695,0.0927819237112999,854.5638427734375,-0.0130215622484683,7049.0,7108.0,7380.0,7235.0,5901.0,3350.0,1246.0,33250000.0,19249804.46803212,47250195.53196788,0.034334290035771486
2021-08-15,0.006939351093024,-0.0006214338354766,0.0068314494565129,0.0657268539071083,797.0382080078125,-0.0038245220202952,8856.0,8845.0,8801.0,8924.0,7754.0,5099.0,2804.0,27433333.33333333,21935852.633554164,32930814.0331125,0.022268556167006934
2021-08-16,-0.0033170389942824,-0.0078181819990277,0.0490140207111835,0.0291371997445821,199.6201019287109,-0.0147529328241944,5543.0,5457.0,5747.0,5709.0,5148.0,4215.0,2369.0,37883333.333333336,26262288.909052394,49504377.75761428,0.005163710999354554
2021-08-17,0.0572903864085674,-0.0634774640202522,0.2116131633520126,0.1768786162137985,-43.32763671875,-0.1071060746908187,1734.0,1527.0,1917.0,2150.0,1068.0,973.0,538.0,28500000.0,21940194.96224672,35059805.037753284,0.010768334787912332
2021-08-18,0.0897478982806205,-0.133389264345169,0.7832512259483337,0.2341696470975875,-131.9597930908203,-0.0908479169011116,1351.0,1033.0,1354.0,1621.0,641.0,486.0,228.0,31366666.666666668,17100732.76648178,45632600.56685156,-0.02942662687321367
2021-08-19,0.0494796377606689,-0.0633780814241617,0.3482790477573871,0.1307460255920887,172.95929718017578,-0.0466278108069673,3783.0,3665.5,3742.5,3933.0,3302.0,2432.5,1312.5,27316666.666666668,18509329.89150238,36124003.44183096,0.007628108928235872
2021-08-20,0.0092113772407174,0.0066331014968454,-0.0866931304335594,0.0273224040865898,477.8783874511719,-0.002407704712823,6215.0,6298.0,6131.0,6245.0,5963.0,4379.0,2397.0,23266666.666666668,19917927.016522985,26615406.31681035,0.013977636160965876
2021-08-21,0.0096556982025504,0.0095926253125071,-0.1448730081319809,0.0550022795796394,545.8673095703125,0.0001887148537207,7950.0,8104.0,7795.0,7947.0,7259.0,6128.0,4265.0,18500000.0,14345909.582110664,22654090.41788933,0.025467618065692785
2021-08-22,0.0322854705154895,-0.0097549371421337,0.0451343022286891,0.0746191591024398,170.2040252685547,-0.0676625669002533,2122.0,2081.0,2278.0,2430.0,1792.0,1140.0,647.0,28033333.33333333,20815907.039209425,35250759.62745724,0.01902134217223933
2021-08-23,0.0857538059353828,-0.1926765441894531,1.4166666269302368,0.2184210568666458,-269.724609375,-0.0687542557716369,1368.0,926.0,1322.0,1570.0,594.0,567.0,390.0,40366666.66666666,22565473.27845686,58167860.05487647,-0.08117609193408785
2021-08-24,0.0111556062474846,-0.0008640552987344,0.0093283578753471,0.0774128437042236,703.5557861328125,-0.008559200912714,6950.0,6938.0,6914.0,7070.0,5941.0,3623.0,2040.0,58383333.333333336,38088771.31840485,78677895.34826182,0.025944419053328092
2021-08-25,0.0201992127113044,0.0654378997569438,-0.2292020209133625,0.094990573823452,640.39599609375,-0.0621624197810888,4256.0,4487.0,4386.5,4520.5,3782.5,2352.5,1339.0,60416666.66666667,24095535.21389474,96737798.1194386,0.046811492257226195
2021-08-26,0.0292428191751241,0.131739854812622,-0.4677323997020721,0.1125683039426803,577.2362060546875,-0.1157656386494636,1562.0,2036.0,1859.0,1971.0,1624.0,1082.0,638.0,62450000.0,10102299.109384626,114797700.89061536,0.1247689266591089
2021-08-27,0.010919414460659,-0.0045835664495825,0.0400938801467418,0.0201649870723485,23.307537078857425,-0.014909011311829,4493.0,4452.0,4529.0,4629.0,4276.0,4194.0,3084.0,48050000.0,25746109.97755474,70353890.02244526,0.004178104820145121
2021-08-28,-0.0430155210196971,0.2254758477210998,-0.4120585024356842,0.2101204842329025,1054.12060546875,-0.1524699628353119,1587.0,2511.0,2352.0,2158.0,1639.0,982.0,370.0,42416666.66666666,26814162.477345712,58019170.855987616,0.21990840347867552
2021-08-29,-0.03216652013361445,0.1213421300053596,-0.24772949144244188,0.1439961120486259,1003.0708618164062,-0.08434848766773935,3749.0,4314.5,4362.0,4132.0,3436.5,1714.5,804.5,48700000.0,27682053.155474447,69717946.84452556,0.08525795526545384
2021-08-30,-0.0213175192475318,0.0172084122896194,-0.0834004804491996,0.0778717398643493,952.0211181640624,-0.0162270125001668,5911.0,6118.0,6372.0,6106.0,5234.0,2447.0,1239.0,54983333.333333336,28549943.833603177,81416722.8330635,0.03822427117081694
2021-08-31,-0.013646651408635,0.0064759956051905,-0.0280634090304374,0.0697655454277992,760.5296529134115,-0.0192899896452824,5532.0,5623.0,5916.666666666667,5745.0,4876.666666666667,2419.0,1274.3333333333333,46050000.0,23945301.74566541,68154698.2543346,0.029919473913817763
2021-09-01,-0.0059757835697382,-0.0042564210792382,0.0272736623883247,0.061659350991249,569.0381876627605,-0.0223529667903979,5153.0,5128.0,5461.333333333333,5384.0,4519.333333333333,2391.0,1309.6666666666667,37116666.66666667,19340659.65772764,54892673.6756057,0.02018353981781096
2021-09-02,0.0016950842691585,-0.0149888377636671,0.0826107338070869,0.0535531565546989,377.5467224121094,-0.0254159439355134,4774.0,4633.0,5006.0,5023.0,4162.0,2363.0,1345.0,28183333.33333333,14736017.569789872,41630649.09687679,0.008611654501292232
2021-09-03,0.0131628429517149,0.0103968372568488,-0.2027412950992584,0.0463264845311641,430.41607666015625,0.0017045876011252,6758.0,6900.0,6560.0,6735.0,6289.0,5417.0,3345.0,25233333.33333333,19684382.90605031,30782283.760616355,0.02303173229884739
2021-09-04,-0.0628040209412574,0.0422502048313617,-0.1118101403117179,0.0641672685742378,668.0632934570312,-0.0316515937447547,4069.0,4428.0,4916.0,4335.0,3894.0,2632.0,1542.0,23933333.33333333,19233781.732973523,28632884.93369314,0.05002824681438704
2021-09-05,0.0076035656966269,-0.0075821396894752,0.0406076088547706,0.0713960900902748,391.4211120605469,-0.0343157052993774,3588.0,3534.0,3785.0,3843.0,3063.0,1517.0,850.0,35883333.333333336,24828352.22173582,46938314.44493085,0.0194461413154144
2021-09-06,-0.0065324860624969,-0.0114475628361105,0.0683647617697715,0.0265554599463939,5.690452098846436,-0.0134173799306154,5478.0,5354.0,5701.0,5627.0,5077.0,4875.0,3466.0,31966666.666666668,22707709.27875786,41225624.05457547,0.0018923686624755594
2021-09-07,0.0340471416711807,-0.0559594258666038,0.4176129102706909,0.030068252235651,-233.35577392578125,-0.035962339490652,3123.0,2792.0,3135.0,3356.0,2629.0,2669.0,2130.0,35050000.0,31945704.008957908,38154295.99104209,-0.026724304854338778
2021-09-08,0.002789907855913,0.0073921475559473,-0.0726623013615608,0.0361460782587528,473.4331665039063,-0.0046178149059414,8191.0,8313.0,8221.0,8267.0,7733.0,6557.0,4585.0,34333333.333333336,33032559.95653868,35634106.710127994,0.01754827364453002
2021-09-09,-0.005029739625752001,0.00639280914328992,-0.06007579900324342,0.048843283951282485,593.0791992187501,-0.0058255217969416795,8010.4,8115.0,8178.0,8102.6,7385.6,5739.2,3920.2,32996666.666666668,30464806.939328916,35528526.39400443,0.02071093446464715
2021-09-10,-0.012849387107417001,0.00539347073063254,-0.047489296644926036,0.06154048964381216,712.7252319335938,-0.00703322868794196,7829.8,7917.0,8135.0,7938.2,7038.2,4921.4,3255.4,31660000.0,27897053.922119148,35422946.07788085,0.024053017020669556
2021-09-11,-0.020669034589082,0.00439413231797516,-0.034902794286608654,0.07423769533634184,832.3712646484375,-0.008240935578942241,7649.2,7719.0,8092.0,7773.8,6690.8,4103.6,2590.6000000000004,30323333.333333336,25329300.904909384,35317365.761757284,0.02759023528116971
2021-09-12,-0.028488682070747,0.00339479390531778,-0.02231629192829128,0.08693490102887153,952.0172973632814,-0.00944864246994252,7468.6,7521.0,8049.0,7609.4,6343.4,3285.8,1925.8000000000002,28986666.666666668,22761547.88769962,35211785.44563371,0.0313401933934417
2021-09-13,-0.036308329552412,0.0023954554926604,-0.0097297895699739,0.0996321067214012,1071.663330078125,-0.0106563493609428,7288.0,7323.0,8006.0,7445.0,5996.0,2468.0,1261.0,27650000.0,20193794.870489854,35106205.12951014,0.03532267869874233
2021-09-14,0.0049806307069957,0.0023598000407218,-0.0236373748630285,0.0570152960717678,934.9507446289062,-0.0053283511660993,7187.0,7221.0,7192.0,7264.0,6442.0,2998.0,1477.0,28200000.0,27511670.62148029,28888329.378519718,0.021354208143505627
2021-09-15,-0.0129180029034614,-0.0077076791785657,0.0452513955533504,0.0137066198512911,-0.991959810256958,-0.0086126197129488,5295.0,5214.0,5528.0,5387.0,5073.0,4923.0,3733.0,29100000.0,22931965.84531722,35268034.154682785,-0.00011071097232754898
2021-09-16,0.0096402540802955,-0.0306447651237249,0.2592285275459289,0.0472785048186779,-101.16783905029295,-0.0105907274410128,4204.0,3954.0,4212.0,4294.0,3597.0,3512.0,2512.0,31866666.666666668,30846127.37568153,32887205.957651805,-0.00399059124762497
2021-09-17,0.1602261960506439,-0.1586807668209076,1.519666314125061,0.290076345205307,-120.57788848876952,-0.1387604027986526,931.0,676.0,891.0,1231.0,372.0,306.0,237.0,54433333.333333336,18591773.92281413,90274892.74385254,-0.0383711936921052
2021-09-18,0.1400428265333175,-0.0414012745022773,0.2635135054588318,0.4378980994224548,60.72361755371094,-0.1513840854167938,981.0,903.0,1004.0,1331.0,353.0,336.0,85.0,29933333.33333333,18932666.606064275,40934000.06060239,0.0891780560882557
2021-09-19,0.089666947722435,-0.2959641218185425,3.069767475128174,0.3802197873592376,-324.1085510253906,-0.049342107027769,1156.0,628.0,1066.0,1276.0,282.0,208.0,158.0,47133333.333333336,39112379.39727034,55154287.269396335,-0.1453769480950181
2021-09-20,-0.0129117891192436,0.0055482825264334,-0.031636569648981,0.0634229928255081,899.8341674804688,-0.012626888230443,7976.0,8065.0,8394.0,8180.0,7103.0,4206.0,2417.0,41733333.333333336,32565551.04000973,50901115.62665694,0.02562384498630148
2021-09-21,-0.006590147037059,-0.0011579368729144,0.0029370849952101,0.080143567174673,700.5841674804688,-0.0196155323646962,6378.0,6428.25,6714.5,6564.5,5619.25,3354.25,1917.5,35704166.66666667,28620665.24630874,42787668.0870246,0.025782797734515816
2021-09-22,-0.0002685049548745,-0.0078641562722623,0.0375107396394014,0.096864141523838,501.3341674804688,-0.0266041764989495,4780.0,4791.5,5035.0,4949.0,4135.5,2502.5,1418.0,29675000.0,24675779.45260775,34674220.54739225,0.026050456535980544
2021-09-23,0.00605313712731,-0.0145703756716102,0.0720843942835927,0.113584715873003,302.08416748046875,-0.0335928206332027,3182.0,3154.75,3355.5,3333.5,2651.75,1650.75,918.5,23645833.333333336,20730893.658906765,26560773.007759903,0.026596281775012373
2021-09-24,0.0123747792094945,-0.0212765950709581,0.1066580489277839,0.1303052902221679,102.83416748046876,-0.040581464767456,1584.0,1518.0,1676.0,1718.0,1168.0,799.0,419.0,17616666.666666668,16786007.865205776,18447325.46812756,0.028322970900558186
2021-09-25,0.1557093411684036,-0.0875627472996711,-0.3329092562198639,0.2902208268642425,-11.17889404296875,-0.0136570557951927,975.0,818.0,732.0,1002.0,450.0,297.0,188.0,22716666.666666668,19320558.55426637,26112774.779066965,0.01983792306846096
2021-09-26,0.173095017671585,-0.262946218252182,-0.7794336676597595,0.5986914038658142,-294.3748779296875,0.0035956851206719,1256.0,733.0,879.0,1247.0,184.0,193.0,114.0,27385027.5,15244653.916151823,39525401.08384818,-0.08571590288528762
2021-09-27,0.1469828002154827,-0.1780026704072952,-0.2044937461614608,0.4731424897909164,-148.21608221530914,-0.0738508601207286,1159.5,807.5,1005.0,1344.5,305.5,212.0,125.5,21809180.416666668,12972260.019126665,30646100.814206675,-0.027018789824718094
2021-09-28,0.1208705827593803,-0.0930591225624084,0.3704461753368377,0.3475935757160187,-2.057286500930786,-0.1512974053621292,1063.0,882.0,1131.0,1442.0,427.0,231.0,137.0,16233333.333333334,10699866.1221015,21766800.544565167,0.027820022307723232
2021-09-29,-0.0440241433680057,0.0090353665873408,-0.031883880496025,0.0273348521441221,211.2472381591797,-0.0154740530997514,5758.0,5863.0,6486.0,5939.0,5551.0,5264.0,4039.0,12883333.333333334,12085704.56978199,13680962.096884675,0.015541475739341995
2021-09-30,0.0614750143140554,-0.1191583261825144,3.056813396513462,0.2762936865910887,5.735679626464844,-0.0659894542768597,3379.5,3233.5,3694.5,3602.0,2869.5,2674.0,2053.0,17262500.0,12065480.173014168,22459519.82698584,0.005821316684071387
2021-10-01,0.1669741719961166,-0.2473520189523697,6.145510673522949,0.5252525210380554,-199.77587890625,-0.116504855453968,1001.0,604.0,903.0,1265.0,188.0,84.0,67.0,21641666.666666668,12045255.776246345,31238077.557086997,-0.0796844529976581
2021-10-02,0.1603380665183067,-0.21893810480833048,2.649936556816101,0.48023127019405365,-190.16834259033203,-0.06861727032810445,1091.0,703.5,903.0,1248.0,252.0,173.5,152.0,27620833.333333336,17847458.433010377,32385874.900322963,-0.05743927339175604
2021-10-03,0.1537019610404968,-0.1905241906642913,-0.8456375598907471,0.4352100193500519,-180.5608062744141,-0.0207296852022409,1181.0,803.0,903.0,1231.0,316.0,263.0,237.0,33600000.0,23649661.089774407,33533672.24355893,-0.039985131157258116
2021-10-04,0.1047954571743806,-0.1015962759653727,-0.6774811148643494,0.3244241972764333,21.121938069661468,-0.0345204273859659,1572.6666666666667,1450.3333333333337,1479.0,1710.0,955.0,905.6666666666666,723.0,34266666.666666664,23908343.33900994,37947212.21654562,0.03563887122605754
2021-10-05,0.0558889533082644,-0.012668361266454,-0.5093246698379517,0.2136383752028147,222.804682413737,-0.048311169569691,1964.3333333333333,2097.666666666667,2055.0,2189.0,1594.0,1548.3333333333333,1209.0,34933333.333333336,24167025.588245478,42360752.1895323,0.06783968323590367
2021-10-06,0.0069824494421482,0.0762595534324646,-0.3411682248115539,0.1028525531291961,424.4874267578125,-0.062101911753416,2356.0,2745.0,2631.0,2668.0,2233.0,2191.0,1695.0,35600000.0,24425707.837481007,46774292.16251899,0.08567512404558268
2021-10-07,0.0221824683248996,-0.0015058907447382,0.0295138880610466,0.0466109551489353,164.3085479736328,-0.0053664115257561,5653.0,5636.0,5466.0,5714.0,5134.0,4810.0,3466.0,25350000.0,19457654.07215994,31242345.92784006,0.01528197037522124
2021-10-08,-0.0273919254541397,0.0342825539410114,-0.1245605200529098,0.0501052625477314,371.6683349609375,-0.0349495783448219,3493.0,3741.0,3957.0,3746.0,3384.0,2918.0,1859.0,25616666.666666668,21874343.906074733,29358989.427258603,0.03991820419238554
2021-10-09,0.2817302346229553,0.2199036926031112,1.313099026679993,0.4082767069339752,530.3668212890625,-0.2140161693096161,729.0,1140.0,631.0,1126.0,479.0,174.0,100.0,30550000.0,21530201.52479373,39569798.47520627,0.28155835077062596
2021-10-10,0.1467480855062604,0.1064538713544607,0.698158822953701,0.241208054125309,574.6351623535156,-0.1096579858567565,5150.5,5289.5,5040.0,5400.0,4307.5,3125.0,1800.0,31808333.333333336,22073972.894377045,41542693.77228963,0.043622888093274574
2021-10-11,0.0117659363895654,-0.0069959498941898,0.0832186192274093,0.0741394013166427,618.9035034179688,-0.005299802403897,9572.0,9439.0,9449.0,9674.0,8136.0,6076.0,3500.0,33066666.666666668,22617744.26396036,43515589.06937298,0.020734642216578083
2021-10-12,0.0146137783303856,-0.0351955294609069,0.2397260218858719,0.0372372381389141,-50.72361755371094,-0.0239662900567054,1853.0,1727.0,1888.0,1944.0,1603.0,1503.0,972.0,29283333.33333333,20945394.632564552,37621272.03410211,-0.01033901569873833
2021-10-13,-0.0298429708927869,-0.0072210952639579,0.0260798223316669,0.0865820050239563,442.4512634277344,-0.0244400780647993,6207.0,6118.0,6919.0,6518.0,5143.0,3736.0,1982.0,27250000.0,17940000.0,36560000.0,0.024591738523510587
2021-10-14,0.007106598932296,0.0005159426364116,-0.0045158960856497,0.0432537123560905,356.8633117675781,-0.0119351223111152,4843.0,4848.0,4890.0,4960.0,4446.0,3207.0,1949.0,26875000.0,18064528.329585984,35685471.670414016,0.015477927412000379
2021-10-15,-0.0118491509929299,-0.0004082346858922,0.0026617993135005,0.0826174840331077,768.77685546875,-0.0055652172304689,8577.0,8570.0,8881.0,8673.0,7262.0,4970.0,2285.0,26500000.0,18189056.65917197,34810943.34082803,0.027945112692148145
2021-10-16,0.0139460749924182,-0.0034346103202551,0.0508010946214199,0.0599971897900104,615.163818359375,-0.0024950755760073,7596.0,7544.0,7424.0,7634.0,6690.0,4494.0,2085.0,26125000.0,18313584.988757957,33936415.01124205,0.018486080076093554
2021-10-17,0.0196987260133028,-0.0881578922271728,0.485741913318634,0.1407407373189926,-134.2311553955078,-0.0310486238449811,2481.0,2079.0,2538.0,2640.0,1566.0,1236.0,720.0,25750000.0,18438113.318343937,33061886.681656063,-0.017232133280898062
2021-10-18,0.0181959718465805,-0.0153233828023076,0.1691192686557769,0.018526142463088,96.13265991210938,-0.0125798331573605,5102.0,4948.0,5045.0,5232.0,4768.0,3939.0,2537.0,25375000.0,18562641.64792992,32187358.35207008,-0.0034111485012374163
2021-10-19,-0.0101561313495039,-0.0071830106899142,0.0467384681105613,0.0784496665000915,765.0753784179688,-0.0061633284203708,6450.0,6358.0,6664.0,6530.0,5433.0,2465.0,1248.0,25000000.0,18687169.977515902,31312830.02248409,0.022003959950950426
2021-10-20,0.0083923572674393,-0.0073240757919847,0.1287597864866256,0.1058024913072586,1085.2291259765625,0.0073240757919847,8596.0,8471.0,8330.0,8471.0,6850.0,2969.0,1668.0,24625000.0,18811698.307101887,30438301.692898117,0.030596282406869266
2021-10-21,0.0906054303050041,-0.3694755434989929,2.376800537109375,0.1810154467821121,-433.2170715332031,-0.0583468377590179,1162.0,535.0,1089.0,1306.0,371.0,261.0,115.0,24250000.0,18936226.63668787,29563773.36331213,-0.24248103079216743
2021-10-22,-0.0464611388742923,0.024240355938673,-0.0898430943489074,0.0428736954927444,360.9718627929688,-0.0120981680229306,4287.0,4500.0,4820.0,4392.0,4130.0,3599.0,2936.0,23875000.0,19060754.96627385,28689245.033726145,0.030864923584129626
2021-10-23,-0.0082708199818929,-0.0140130544702212,0.1746901075045268,0.0640487323204676,208.22445678710935,-0.0290848892182111,3452.333333333333,3495.6666666666665,3801.6666666666665,3602.333333333333,3153.6666666666665,2685.6666666666665,2082.0,22355555.55555556,18374790.32659921,26336320.784511898,0.02203803369511133
2021-10-24,0.0299194989105065,-0.0522664648791154,0.439223309357961,0.0852237691481908,55.47705078125,-0.0460716104134917,2617.666666666667,2491.333333333333,2783.333333333333,2812.666666666667,2177.333333333333,1772.3333333333333,1228.0,20836111.111111112,17688825.686924577,23983396.535297647,0.006471634586495545
2021-10-25,0.068109817802906,-0.0905198752880096,0.7037565112113953,0.106398805975914,-97.27035522460938,-0.0630583316087722,1783.0,1487.0,1765.0,2023.0,1201.0,859.0,374.0,19316666.666666668,17002861.047249936,21630472.2860834,-0.028319116666721548
2021-10-26,0.0614523189142346,-0.0642927840817719,0.51549107208848,0.1232156753540039,-21.1422119140625,-0.0733710154891014,1714.0,1503.0,1751.25,1981.75,1173.75,831.25,400.0,19750000.0,16530840.884740148,22969159.11525985,-0.005522097145873947
2021-10-27,0.0547948200255632,-0.0380656928755342,0.3272256329655647,0.1400325447320938,54.985931396484375,-0.0836836993694305,1645.0,1519.0,1737.5,1940.5,1146.5,803.5,426.0,20183333.333333336,16058820.722230362,24307845.944436304,0.017855161971303612
2021-10-28,0.0481373211368918,-0.0118386016692966,0.1389601938426494,0.1568494141101837,131.11407470703125,-0.0939963832497596,1576.0,1535.0,1723.75,1899.25,1119.25,775.75,452.0,20616666.666666668,15586800.559720576,25646532.77361276,0.04183509900327981
2021-10-29,0.0414798222482204,0.014388489536941,-0.0493052452802658,0.1736662834882736,207.24221801757807,-0.1043090671300888,1507.0,1551.0,1710.0,1858.0,1092.0,748.0,478.0,21050000.0,15114780.397210788,26985219.60278921,0.06644132431963948
2021-10-30,0.0262482203543186,0.0111031989508774,-0.0386068408843129,0.1373651148751378,187.9130706787109,-0.0808359670918434,2531.5,2568.0,2770.0,2824.25,2146.0,1827.5,1284.5,20083333.33333333,14811658.371052962,25355008.295613702,0.03530653718672139
2021-10-31,0.0110166184604167,0.0078179083648137,-0.0279084364883601,0.1010639462620019,168.58392333984375,-0.0573628670535981,3556.0,3585.0,3830.0,3790.5,3200.0,2907.0,2091.0,19116666.666666664,14508536.344895136,23724796.9884382,0.022392875998361744
2021-11-01,-0.004214983433485,0.0045326177787501,-0.0172100320924073,0.0647627776488661,149.25477600097656,-0.0338897670153528,4580.5,4602.0,4890.0,4756.75,4254.0,3986.5,2897.5,18150000.0,14205414.318737308,22094585.68126269,0.015325888930202392
2021-11-02,-0.0194465853273868,0.0012473271926864,-0.0065116276964545,0.0284616090357303,129.92562866210938,-0.0104166669771075,5605.0,5619.0,5950.0,5723.0,5308.0,5066.0,3704.0,17183333.333333332,13902292.29257948,20464374.374087185,0.010867879254789582
2021-11-03,0.0382947959005832,-0.2861035466194153,0.5842421650886536,0.1844484657049179,-348.4231262207031,-0.0982040539383888,1180.0,655.0,1331.0,1437.0,451.0,359.0,291.0,16333333.333333334,12795305.609052788,19871361.05761388,-0.1670932092637572
2021-11-04,0.0102129131555557,-0.04622408375144,0.2495379000902176,-0.0061446977779269,-196.973876953125,-0.0296400841325521,2750.0,2507.0,2859.0,2918.0,2538.0,2536.0,2405.0,13233333.333333334,12650436.963660492,13816229.703006174,-0.032186694963612865
2021-11-05,0.0174229741096496,-0.0136202136054635,0.2123730331659317,-0.0227828305214643,-119.0733642578125,-0.0032029505819082,5135.0,4997.0,4991.0,5168.0,5230.0,5047.0,4218.0,20850000.0,8698026.344114576,33001973.655885424,-0.016935394544766173
2021-11-06,0.0053009949624538,-0.0004343419859651,0.0049958368763327,0.0273809526115655,331.8834228515625,-0.0008675535209476,6910.0,6904.0,6849.0,6922.0,6536.0,5339.0,3012.0,16533333.333333334,13990028.257037709,19076638.40962896,0.009394672314330933
2021-11-07,-0.0191063489764928,-0.0048036756925284,0.027563065290451,0.1123431548476219,1165.975830078125,-0.0041914619505405,9622.0,9530.0,10081.0,9703.0,7605.0,3773.0,2287.0,17880000.0,14423835.790938169,21336164.20906183,0.034376578489834095
2021-11-08,0.0461630597710609,0.0399891916662454,0.1782438039779663,0.1389866948127746,1052.8705078125,-0.0401276499032974,7881.8,7911.6,8206.4,8029.6,6258.2,3125.0,1850.2,18564000.0,13680406.242152791,23447593.757847205,0.04035321870770615
2021-11-09,0.1114324685186147,0.0847820590250194,0.3289245426654815,0.1656302347779274,939.765185546875,-0.0760638378560543,6141.6,6293.2,6331.8,6356.2,4911.4,2477.0,1413.4,19248000.0,12936976.69336742,25559023.306632586,0.04953648849730871
2021-11-10,0.1767018772661686,0.1295749263837933,0.4796052813529968,0.1922737747430801,826.65986328125,-0.1120000258088111,4401.4,4674.799999999999,4457.200000000001,4682.799999999999,3564.6000000000004,1829.0,976.6,19932000.0,12193547.144582044,27670452.85541796,0.06545315714559367
2021-11-11,0.2419712860137224,0.1743677937425673,0.630286020040512,0.2189173147082329,713.554541015625,-0.147936213761568,2661.2,3056.4,2582.6000000000004,3009.4,2217.8,1181.0,539.8,20616000.0,11450117.59579667,29781882.404203333,0.09979533633916332
2021-11-12,0.3072406947612762,0.2191606611013412,0.7809667587280273,0.2455608546733856,600.44921875,-0.1838724017143249,921.0,1438.0,708.0,1336.0,871.0,533.0,103.0,21300000.0,10706688.047011295,31893311.952988707,0.22852599423506983
2021-11-13,0.2018735408782959,0.173271894454956,3.53383469581604,0.2641509473323822,489.7748718261719,-0.1770642250776291,897.0,1273.0,852.0,1283.0,741.0,368.0,113.0,12212021.5,10300109.152042933,14123933.847957067,0.20441322153723346
2021-11-14,0.1237803163627783,0.1212288818011681,2.326933185259501,0.1823875792324543,394.470682779948,-0.1188035622859994,2346.666666666667,2658.333333333333,2442.333333333333,2612.0,2236.666666666667,1961.6666666666667,1411.6666666666667,15035792.11111111,10580655.184832975,19490929.03738925,0.07073490080731724
2021-11-15,0.0456870918472608,0.0691858691473801,1.1200316747029624,0.1006242111325264,299.166493733724,-0.0605428994943698,3796.3333333333335,4043.6666666666665,4032.6666666666665,3941.0,3732.3333333333335,3555.333333333333,2710.333333333333,17859562.72222222,10861201.217623018,24857924.226821423,0.03458519382351655
2021-11-16,-0.0324061326682567,0.0171428564935922,-0.0868698358535766,0.0188608430325984,203.8623046875,-0.0022822367027401,5246.0,5429.0,5623.0,5270.0,5228.0,5149.0,4009.0,20683333.33333333,11141747.250413062,30224919.416253604,0.017760086884014304
2021-11-17,0.0246455091983079,-0.0246913582086563,0.2378525286912918,0.0569571852684021,188.85025024414065,-0.0218855217099189,2905.0,2765.0,2889.0,3035.0,2467.0,1376.0,705.0,25090705.83333333,15177587.28288744,35003824.38377923,0.0031805673190610554
2021-11-18,0.0984182804822921,-0.3663911819458008,1.0374414920806885,0.4420062601566314,-347.8954772949219,-0.1150758266448974,992.0,460.0,1026.0,1250.0,178.0,136.0,16.0,15848188.333333334,10077717.458029129,21618659.20863754,-0.2063722192581595
2021-11-19,0.0586648695170879,0.0015236160252243,-0.0783972144126892,0.033001571893692,12.441205978393556,-0.031368039548397,2949.0,2958.0,2792.0,3140.0,2769.0,2933.0,2681.0,20366666.666666668,11238919.567238951,29494413.766094387,0.012621740462495078
2021-11-20,0.022038159891963,-0.0176014322787523,0.2850241661071777,-0.0021212121937423,-104.45024871826172,-0.0064083891920745,3411.0,3293.0,3306.0,3455.0,3307.0,3348.0,3108.0,32100000.0,5265030.218015894,58934969.781984106,-0.012089373734440146
